"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Other ethnicity","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office","London","35","[c]","45220","41870"
"Leaver Dept.","2023","Undeclared","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury","East of England","[c]","[c]","[c]","[c]"
