"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Met Office","South West (England)","Male","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","South West (England)","Male","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Public Guardian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Public Guardian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Planning Inspectorate","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Planning Inspectorate","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Royal Fleet Auxiliary","Unknown","Female","10","10","[c]","[c]"
"In post","2023","16-19","Royal Fleet Auxiliary","Unknown","Male","20","20","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Courts and Tribunals Service","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Courts and Tribunals Service","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government (excl. agencies)","Scotland","Female","10","10","[c]","[c]"
"In post","2023","16-19","Scottish Government (excl. agencies)","Scotland","Male","5","5","[c]","[c]"
"In post","2023","16-19","Scottish Prison Service","Scotland","Female","5","5","[c]","[c]"
"In post","2023","16-19","Scottish Prison Service","Scotland","Male","10","10","[c]","[c]"
"In post","2023","16-19","Scottish Public Pensions Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Public Pensions Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Social Security Scotland","Scotland","Female","10","10","[c]","[c]"
"In post","2023","16-19","Social Security Scotland","Scotland","Male","10","10","[c]","[c]"
"In post","2023","16-19","Student Awards Agency for Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Student Awards Agency for Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","South West (England)","Male","15","15","[c]","[c]"
"In post","2023","16-19","The Insolvency Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The Insolvency Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The Insolvency Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The Insolvency Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","South East (England)","Male","10","5","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","Wales","Female","5","5","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","Wales","Male","5","5","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Vehicle Certification Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Vehicle Certification Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Welsh Government (excl. agencies)","Wales","Female","5","5","[c]","[c]"
"In post","2023","16-19","Welsh Government (excl. agencies)","Wales","Male","5","5","[c]","[c]"
"In post","2023","20-29","Accountant in Bankruptcy","Scotland","Female","10","10","[c]","[c]"
"In post","2023","20-29","Accountant in Bankruptcy","Scotland","Male","10","10","[c]","[c]"
"In post","2023","20-29","Active Travel England","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Active Travel England","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2023","20-29","Active Travel England","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Advisory, Conciliation and Arbitration Service","East of England","Male","[c]","[c]","[c]","[c]"
