"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","Commercial","Unknown","100","95","39060","38470"
"In post","2023","Finance","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","Heterosexual / straight","50","50","49170","43950"
"In post","2023","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","Corporate Finance","Unknown","30","25","[c]","[c]"
"In post","2023","Finance","Counter Fraud","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Finance","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Counter Fraud","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Heterosexual / straight","6845","6565","43370","39450"
"In post","2023","Finance","Finance","LGBO","300","295","42430","38170"
"In post","2023","Finance","Finance","Undeclared","745","710","42680","39300"
"In post","2023","Finance","Finance","Unknown","1410","1355","40880","37300"
"In post","2023","Finance","Human Resources","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Heterosexual / straight","960","845","30000","27890"
"In post","2023","Finance","Operational Delivery","LGBO","40","40","28030","27290"
"In post","2023","Finance","Operational Delivery","Undeclared","150","125","28670","22520"
"In post","2023","Finance","Operational Delivery","Unknown","495","425","26660","22520"
"In post","2023","Finance","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Other","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Other","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Policy","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","Heterosexual / straight","30","30","51340","51360"
"In post","2023","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Heterosexual / straight","260","250","43160","38470"
"In post","2023","Finance","Security","LGBO","25","25","[c]","[c]"
"In post","2023","Finance","Security","Undeclared","35","35","44050","39180"
"In post","2023","Finance","Security","Unknown","50","45","45720","39150"
"In post","2023","Finance","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Statistics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Finance","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Tax","Heterosexual / straight","75","75","37390","35000"
"In post","2023","Finance","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Tax","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","Tax","Unknown","40","40","34370","33050"
"In post","2023","Finance","Unknown","Heterosexual / straight","225","220","46220","41860"
"In post","2023","Finance","Unknown","LGBO","20","20","[c]","[c]"
"In post","2023","Finance","Unknown","Undeclared","70","65","47360","42480"
"In post","2023","Finance","Unknown","Unknown","90","85","45910","42140"
"In post","2023","Grants Management","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Grants Management","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Heterosexual / straight","1675","1540","26050","22150"
"In post","2023","Grants Management","Operational Delivery","LGBO","145","140","25570","22150"
"In post","2023","Grants Management","Operational Delivery","Undeclared","240","220","25570","22150"
"In post","2023","Grants Management","Operational Delivery","Unknown","490","450","25870","22150"
"In post","2023","Grants Management","Policy","Heterosexual / straight","35","35","50440","43790"
"In post","2023","Grants Management","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Policy","Unknown","10","10","[c]","[c]"
"In post","2023","Grants Management","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Commercial","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Human Resources","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Communications","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Human Resources","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Digital, Data and Technology","Heterosexual / straight","30","30","41200","38050"
"In post","2023","Human Resources","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Digital, Data and Technology","Unknown","5","5","[c]","[c]"
"In post","2023","Human Resources","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Human Resources","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Human Resources","Heterosexual / straight","9170","8760","40080","35560"
"In post","2023","Human Resources","Human Resources","LGBO","545","535","41720","37520"
"In post","2023","Human Resources","Human Resources","Undeclared","865","835","37750","34300"
"In post","2023","Human Resources","Human Resources","Unknown","1610","1555","39490","35000"
"In post","2023","Human Resources","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Knowledge and Information Management","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Human Resources","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Knowledge and Information Management","Undeclared","5","5","[c]","[c]"
"In post","2023","Human Resources","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Operational Delivery","Heterosexual / straight","980","920","33240","28120"
"In post","2023","Human Resources","Operational Delivery","LGBO","75","70","32120","28120"
"In post","2023","Human Resources","Operational Delivery","Undeclared","110","100","33790","28120"
"In post","2023","Human Resources","Operational Delivery","Unknown","160","150","33200","29080"
"In post","2023","Human Resources","Other","Heterosexual / straight","35","30","34530","30600"
"In post","2023","Human Resources","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Other","Unknown","15","15","[c]","[c]"
"In post","2023","Human Resources","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Policy","Heterosexual / straight","30","30","48220","49630"
"In post","2023","Human Resources","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Policy","Unknown","5","5","[c]","[c]"
"In post","2023","Human Resources","Project Delivery","Heterosexual / straight","40","35","50470","52580"
"In post","2023","Human Resources","Project Delivery","LGBO","5","5","[c]","[c]"
"In post","2023","Human Resources","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Project Delivery","Unknown","15","15","[c]","[c]"
"In post","2023","Human Resources","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Tax","Heterosexual / straight","130","125","38100","35000"
"In post","2023","Human Resources","Tax","LGBO","15","15","[c]","[c]"
"In post","2023","Human Resources","Tax","Undeclared","10","10","[c]","[c]"
"In post","2023","Human Resources","Tax","Unknown","50","50","37940","34700"
"In post","2023","Human Resources","Unknown","Heterosexual / straight","295","280","45210","38460"
"In post","2023","Human Resources","Unknown","LGBO","20","20","[c]","[c]"
"In post","2023","Human Resources","Unknown","Undeclared","30","30","38680","35650"
"In post","2023","Human Resources","Unknown","Unknown","60","55","44270","39270"
"In post","2023","Internal Audit","Internal Audit","Heterosexual / straight","560","535","48110","45960"
"In post","2023","Internal Audit","Internal Audit","LGBO","35","35","49250","44450"
