"Status","Year","Parent_department","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Transport","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","Female","Heterosexual / straight","3995","3645","35990","32520"
"In post","2023","Department for Work and Pensions","London","Female","LGBO","180","165","37620","32520"
"In post","2023","Department for Work and Pensions","London","Female","Undeclared","515","445","33400","32520"
"In post","2023","Department for Work and Pensions","London","Female","Unknown","1170","1005","34420","32520"
"In post","2023","Department for Work and Pensions","London","Male","Heterosexual / straight","2240","2180","37840","32520"
"In post","2023","Department for Work and Pensions","London","Male","LGBO","215","210","40920","34170"
"In post","2023","Department for Work and Pensions","London","Male","Undeclared","245","235","37440","32520"
"In post","2023","Department for Work and Pensions","London","Male","Unknown","640","620","37370","32520"
"In post","2023","Department for Work and Pensions","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Outside London","Female","Heterosexual / straight","36165","31190","28650","28120"
"In post","2023","Department for Work and Pensions","Outside London","Female","LGBO","1670","1560","28660","28120"
"In post","2023","Department for Work and Pensions","Outside London","Female","Undeclared","4050","3435","28020","28120"
"In post","2023","Department for Work and Pensions","Outside London","Female","Unknown","8090","6575","27180","28120"
"In post","2023","Department for Work and Pensions","Outside London","Male","Heterosexual / straight","19350","18555","30770","28120"
"In post","2023","Department for Work and Pensions","Outside London","Male","LGBO","1815","1755","29170","28120"
"In post","2023","Department for Work and Pensions","Outside London","Male","Undeclared","2670","2515","30500","28120"
"In post","2023","Department for Work and Pensions","Outside London","Male","Unknown","4430","4185","29840","28120"
"In post","2023","Department for Work and Pensions","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Female","Heterosexual / straight","145","135","34000","28120"
"In post","2023","Department for Work and Pensions","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Female","Unknown","25","20","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Male","Heterosexual / straight","105","105","35740","28120"
"In post","2023","Department for Work and Pensions","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Male","Unknown","25","20","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","London","Female","Heterosexual / straight","2105","2010","48860","42060"
"In post","2023","Department of Health and Social Care","London","Female","LGBO","185","180","48510","41950"
"In post","2023","Department of Health and Social Care","London","Female","Undeclared","740","715","48000","41950"
"In post","2023","Department of Health and Social Care","London","Female","Unknown","500","470","50080","41280"
"In post","2023","Department of Health and Social Care","London","Male","Heterosexual / straight","1045","1025","51820","44520"
"In post","2023","Department of Health and Social Care","London","Male","LGBO","140","140","53970","54000"
"In post","2023","Department of Health and Social Care","London","Male","Undeclared","400","395","51950","54660"
"In post","2023","Department of Health and Social Care","London","Male","Unknown","330","320","53920","50370"
"In post","2023","Department of Health and Social Care","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Outside London","Female","Heterosexual / straight","1920","1790","43800","38740"
"In post","2023","Department of Health and Social Care","Outside London","Female","LGBO","100","100","39090","35520"
"In post","2023","Department of Health and Social Care","Outside London","Female","Undeclared","435","400","44990","40350"
"In post","2023","Department of Health and Social Care","Outside London","Female","Unknown","600","560","42040","37920"
"In post","2023","Department of Health and Social Care","Outside London","Male","Heterosexual / straight","1020","995","48190","42180"
"In post","2023","Department of Health and Social Care","Outside London","Male","LGBO","90","90","41690","38120"
"In post","2023","Department of Health and Social Care","Outside London","Male","Undeclared","270","260","48040","42940"
"In post","2023","Department of Health and Social Care","Outside London","Male","Unknown","375","370","49840","44810"
"In post","2023","Department of Health and Social Care","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Outside London","Female","Heterosexual / straight","60","55","55640","63900"
"In post","2023","Estyn","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Outside London","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Estyn","Outside London","Male","Heterosexual / straight","45","40","67910","78500"
"In post","2023","Estyn","Outside London","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Estyn","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","London","Female","Heterosexual / straight","85","80","45860","41160"
"In post","2023","Food Standards Agency","London","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","London","Female","Undeclared","15","15","[c]","[c]"
