"Status","Year","Disability","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Asian","Unknown","Male","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Wales","Female","240","225","32570","28120"
"In post","2023","Declared non-disabled","Asian","Wales","Male","260","250","33530","28120"
"In post","2023","Declared non-disabled","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","West Midlands (England)","Female","2280","2070","29580","28110"
"In post","2023","Declared non-disabled","Asian","West Midlands (England)","Male","1815","1765","31090","28120"
"In post","2023","Declared non-disabled","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Yorkshire and The Humber","Female","1240","1090","29600","28120"
"In post","2023","Declared non-disabled","Asian","Yorkshire and The Humber","Male","1285","1245","31190","28120"
"In post","2023","Declared non-disabled","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","East Midlands (England)","Female","290","265","28550","27650"
"In post","2023","Declared non-disabled","Black","East Midlands (England)","Male","210","210","30500","28120"
"In post","2023","Declared non-disabled","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","East of England","Female","270","255","31060","28300"
"In post","2023","Declared non-disabled","Black","East of England","Male","190","185","33260","31270"
"In post","2023","Declared non-disabled","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","London","Female","4930","4705","36850","32520"
"In post","2023","Declared non-disabled","Black","London","Male","2620","2575","37910","33830"
"In post","2023","Declared non-disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","North East (England)","Female","90","85","29270","28120"
"In post","2023","Declared non-disabled","Black","North East (England)","Male","85","85","33040","28130"
"In post","2023","Declared non-disabled","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","North West (England)","Female","420","400","30440","28120"
"In post","2023","Declared non-disabled","Black","North West (England)","Male","370","360","31560","28120"
"In post","2023","Declared non-disabled","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Overseas","Female","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Overseas","Male","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Scotland","Female","165","155","29370","28000"
"In post","2023","Declared non-disabled","Black","Scotland","Male","130","130","35140","29100"
"In post","2023","Declared non-disabled","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","South East (England)","Female","405","380","31280","29820"
"In post","2023","Declared non-disabled","Black","South East (England)","Male","355","350","33130","31280"
"In post","2023","Declared non-disabled","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","South West (England)","Female","210","200","34080","32470"
"In post","2023","Declared non-disabled","Black","South West (England)","Male","235","230","35820","34670"
"In post","2023","Declared non-disabled","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Wales","Female","110","100","30800","28120"
"In post","2023","Declared non-disabled","Black","Wales","Male","95","95","33080","28960"
"In post","2023","Declared non-disabled","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","West Midlands (England)","Female","685","640","29800","28120"
"In post","2023","Declared non-disabled","Black","West Midlands (England)","Male","390","375","30920","28120"
"In post","2023","Declared non-disabled","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Yorkshire and The Humber","Female","260","245","31360","28120"
"In post","2023","Declared non-disabled","Black","Yorkshire and The Humber","Male","245","245","31420","28130"
"In post","2023","Declared non-disabled","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","East Midlands (England)","Female","185","170","29670","28100"
"In post","2023","Declared non-disabled","Mixed","East Midlands (England)","Male","125","120","35640","31230"
"In post","2023","Declared non-disabled","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","East of England","Female","175","165","31580","29960"
"In post","2023","Declared non-disabled","Mixed","East of England","Male","135","130","36470","31280"
"In post","2023","Declared non-disabled","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","London","Female","1465","1395","43600","39150"
"In post","2023","Declared non-disabled","Mixed","London","Male","975","965","45210","40540"
"In post","2023","Declared non-disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","North East (England)","Female","115","105","31140","28120"
"In post","2023","Declared non-disabled","Mixed","North East (England)","Male","85","85","32260","28120"
"In post","2023","Declared non-disabled","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","North West (England)","Female","415","385","31320","28120"
"In post","2023","Declared non-disabled","Mixed","North West (England)","Male","280","275","34550","28880"
"In post","2023","Declared non-disabled","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Overseas","Female","40","40","44590","35470"
"In post","2023","Declared non-disabled","Mixed","Overseas","Male","45","45","47960","43610"
"In post","2023","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Scotland","Female","140","130","36810","31540"
"In post","2023","Declared non-disabled","Mixed","Scotland","Male","110","110","36620","33560"
"In post","2023","Declared non-disabled","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","South East (England)","Female","300","280","31500","28780"
"In post","2023","Declared non-disabled","Mixed","South East (England)","Male","245","240","34680","31280"
"In post","2023","Declared non-disabled","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","South West (England)","Female","260","235","34390","31920"
"In post","2023","Declared non-disabled","Mixed","South West (England)","Male","220","215","37060","33480"
"In post","2023","Declared non-disabled","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Wales","Female","190","180","33020","28120"
"In post","2023","Declared non-disabled","Mixed","Wales","Male","130","130","34510","30610"
"In post","2023","Declared non-disabled","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","West Midlands (England)","Female","330","305","31230","28120"
"In post","2023","Declared non-disabled","Mixed","West Midlands (England)","Male","175","170","32680","28880"
"In post","2023","Declared non-disabled","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Yorkshire and The Humber","Female","245","220","32420","28120"
"In post","2023","Declared non-disabled","Mixed","Yorkshire and The Humber","Male","180","175","35690","32060"
"In post","2023","Declared non-disabled","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","East Midlands (England)","Female","30","25","32300","28120"
"In post","2023","Declared non-disabled","Other ethnicity","East Midlands (England)","Male","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","East of England","Female","45","40","31310","30240"
"In post","2023","Declared non-disabled","Other ethnicity","East of England","Male","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","London","Female","520","490","42130","36660"
"In post","2023","Declared non-disabled","Other ethnicity","London","Male","375","370","43920","38660"
"In post","2023","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","North East (England)","Female","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","North East (England)","Male","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","North West (England)","Female","75","70","30790","28120"
"In post","2023","Declared non-disabled","Other ethnicity","North West (England)","Male","65","60","35170","31780"
"In post","2023","Declared non-disabled","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Overseas","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Overseas","Male","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Scotland","Female","65","65","35740","29730"
"In post","2023","Declared non-disabled","Other ethnicity","Scotland","Male","45","45","38980","32310"
"In post","2023","Declared non-disabled","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","South East (England)","Female","70","65","31410","29080"
"In post","2023","Declared non-disabled","Other ethnicity","South East (England)","Male","65","65","33970","32380"
