"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Transport (excl. agencies)","Department for Transport","SCS level","Male","130","130","92310","84550"
"In post","2023","Department for Transport (excl. agencies)","Department for Transport","SEO/HEO","Female","695","670","39290","39430"
"In post","2023","Department for Transport (excl. agencies)","Department for Transport","SEO/HEO","Male","775","765","40150","39820"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA/AO","Female","16905","13720","22030","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA/AO","Male","8660","8205","21980","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","Female","28370","24485","28800","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","Male","14470","13825","28820","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","Female","1845","1750","57030","53810"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","Male","1985","1935","59400","56640"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","Female","150","145","88800","80080"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","Male","130","130","93490","84400"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","Female","7310","6780","36510","34870"
"In post","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","Male","5115","4965","37060","34970"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","Female","25","20","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","Female","265","255","28080","28770"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","Male","100","100","27830","28770"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","Female","1020","965","58600","54690"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","Male","595","580","58780","54690"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","Female","150","140","89480","82260"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","Male","110","110","92360","82150"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","Female","915","875","37750","38120"
"In post","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","Male","475","470","37600","38120"
"In post","2023","Disclosure Scotland","Scottish Government","AA/AO","Female","105","95","24390","24890"
"In post","2023","Disclosure Scotland","Scottish Government","AA/AO","Male","110","105","24390","24890"
"In post","2023","Disclosure Scotland","Scottish Government","EO","Female","30","30","31510","31940"
"In post","2023","Disclosure Scotland","Scottish Government","EO","Male","30","30","[c]","[c]"
"In post","2023","Disclosure Scotland","Scottish Government","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Disclosure Scotland","Scottish Government","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Disclosure Scotland","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Disclosure Scotland","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Disclosure Scotland","Scottish Government","SEO/HEO","Female","40","40","40650","38330"
"In post","2023","Disclosure Scotland","Scottish Government","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","Female","2620","2095","21540","22500"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","Male","1365","1295","21860","22500"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","EO","Female","505","465","27180","27260"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","EO","Male","395","390","27430","27190"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","Female","110","100","63800","56000"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","Male","190","185","66120","63330"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","Female","475","445","35900","32950"
"In post","2023","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","Male","560","550","39770","39820"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","Female","380","335","22740","22500"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","Male","760","730","26630","27490"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","EO","Female","715","645","28010","27400"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","EO","Male","1905","1785","29010","27450"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","Female","55","55","54480","52010"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","Male","75","75","56460","54840"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","Female","355","345","36140","33850"
"In post","2023","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","Male","650","635","35920","33850"
"In post","2023","Education Scotland","Scottish Government","AA/AO","Female","30","30","24470","24890"
"In post","2023","Education Scotland","Scottish Government","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Education Scotland","Scottish Government","EO","Female","20","15","[c]","[c]"
"In post","2023","Education Scotland","Scottish Government","EO","Male","5","5","[c]","[c]"
"In post","2023","Education Scotland","Scottish Government","G6/G7","Female","165","160","73190","79110"
"In post","2023","Education Scotland","Scottish Government","G6/G7","Male","65","65","71440","73230"
"In post","2023","Education Scotland","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Scottish Government","SEO/HEO","Female","40","40","43970","43090"
"In post","2023","Education Scotland","Scottish Government","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","EO","Female","35","35","27240","26940"
"In post","2023","Education and Skills Funding Agency","Department for Education","EO","Male","20","20","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","G6/G7","Female","115","110","55370","52150"
"In post","2023","Education and Skills Funding Agency","Department for Education","G6/G7","Male","115","110","56140","52150"
"In post","2023","Education and Skills Funding Agency","Department for Education","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Department for Education","SEO/HEO","Female","260","245","36140","37590"
"In post","2023","Education and Skills Funding Agency","Department for Education","SEO/HEO","Male","210","205","36360","37590"
"In post","2023","Estyn","Estyn","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Estyn","Estyn","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Estyn","EO","Female","15","15","[c]","[c]"
"In post","2023","Estyn","Estyn","EO","Male","10","5","[c]","[c]"
"In post","2023","Estyn","Estyn","G6/G7","Female","35","30","76330","78500"
"In post","2023","Estyn","Estyn","G6/G7","Male","40","35","77940","78500"
"In post","2023","Estyn","Estyn","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Estyn","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Estyn","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Estyn","Estyn","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","Foreign, Commonwealth and Development Office","AA/AO","Female","45","45","26560","26100"
"In post","2023","FCDO Services","Foreign, Commonwealth and Development Office","AA/AO","Male","90","85","28620","26100"
