"Status","Year","Age","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Medicine","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Delivery","Female","435","[c]","24480","22400"
"New entrant CS","2023","60-64","Operational Delivery","Male","535","[c]","26630","23640"
"New entrant CS","2023","60-64","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other","Male","40","[c]","26840","21690"
"New entrant CS","2023","60-64","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Policy","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Science and Engineering","Male","30","[c]","40170","34750"
"New entrant CS","2023","60-64","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Female","65","[c]","28570","25710"
"New entrant CS","2023","60-64","Unknown","Male","65","[c]","34840","32230"
"New entrant CS","2023","65+","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","International Trade","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","International Trade","Male","35","[c]","45390","42370"
"New entrant CS","2023","65+","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Medicine","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Medicine","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Operational Delivery","Female","95","[c]","23220","22400"
"New entrant CS","2023","65+","Operational Delivery","Male","170","[c]","25090","22520"
"New entrant CS","2023","65+","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Science and Engineering","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Female","60","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
