"Status","Year","Age","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Declared non-disabled","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Female","30","30","23400","21690"
"In post","2023","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Male","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Driver and Vehicle Licensing Agency","Female","30","30","20990","22500"
"In post","2023","16-19","Declared non-disabled","Driver and Vehicle Licensing Agency","Male","15","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","FCDO Services","Male","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Forestry and Land Scotland","Male","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","HM Courts and Tribunals Service","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","HM Courts and Tribunals Service","Male","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","HM Prison and Probation Service","Female","105","105","25520","24070"
"In post","2023","16-19","Declared non-disabled","HM Prison and Probation Service","Male","80","80","26830","28880"
"In post","2023","16-19","Declared non-disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Female","50","45","23010","22520"
"In post","2023","16-19","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Male","50","50","23560","22520"
"In post","2023","16-19","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Met Office","Male","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scottish Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
