"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Human Resources","North West (England)","Greater Manchester","75","70","41880","39600"
"In post","2023","Declared disabled","Human Resources","North West (England)","Lancashire","40","40","39010","36330"
"In post","2023","Declared disabled","Human Resources","North West (England)","Merseyside","50","45","42210","39090"
"In post","2023","Declared disabled","Human Resources","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","Scotland","Eastern Scotland","35","30","38560","37060"
"In post","2023","Declared disabled","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","Scotland","West Central Scotland","40","35","33020","24900"
"In post","2023","Declared disabled","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","60","60","38950","34300"
"In post","2023","Declared disabled","Human Resources","South East (England)","Hampshire and Isle of Wight","70","65","36300","33470"
"In post","2023","Declared disabled","Human Resources","South East (England)","Kent","15","15","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","South East (England)","Surrey, East and West Sussex","15","15","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","South West (England)","Devon","30","25","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","South West (England)","Dorset and Somerset","30","30","37010","35270"
"In post","2023","Declared disabled","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","155","145","37420","34300"
"In post","2023","Declared disabled","Human Resources","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","Wales","East Wales","85","80","39290","35360"
"In post","2023","Declared disabled","Human Resources","Wales","West Wales and The Valleys","35","30","34990","34300"
"In post","2023","Declared disabled","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","20","[c]","[c]"
"In post","2023","Declared disabled","Human Resources","West Midlands (England)","Shropshire and Staffordshire","55","55","34410","32570"
"In post","2023","Declared disabled","Human Resources","West Midlands (England)","West Midlands","30","30","41160","34970"
"In post","2023","Declared disabled","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","35","35","28540","27650"
"In post","2023","Declared disabled","Human Resources","Yorkshire and The Humber","North Yorkshire","40","40","38840","34570"
"In post","2023","Declared disabled","Human Resources","Yorkshire and The Humber","South Yorkshire","45","40","38340","34170"
"In post","2023","Declared disabled","Human Resources","Yorkshire and The Humber","West Yorkshire","70","65","41340","38470"
"In post","2023","Declared disabled","Inspector of Education and Training","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","South East (England)","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","Wales","East Wales","5","5","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","East of England","East Anglia","35","35","32420","33990"
"In post","2023","Declared disabled","Intelligence Analysis","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","London","Inner London - East","15","15","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","London","Inner London - West","40","40","49550","44960"
"In post","2023","Declared disabled","Intelligence Analysis","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","London","Outer London - South","15","15","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","London","Outer London - West and North West","35","35","35020","31890"
"In post","2023","Declared disabled","Intelligence Analysis","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","North West (England)","Greater Manchester","15","15","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","North West (England)","Merseyside","10","10","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Intelligence Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
