"Status","Year","Organisation","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","Male","25","25","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Female","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Derbyshire and Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Derbyshire and Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","East Wales","Female","20","20","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","East Wales","Male","15","15","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","20","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Male","20","20","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Greater Manchester","Female","50","50","30510","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Greater Manchester","Male","40","40","30360","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Hampshire and Isle of Wight","Female","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - East","Female","50","50","30810","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - East","Male","40","40","30730","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - West","Female","680","680","30760","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - West","Male","410","410","30770","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Merseyside","Female","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Merseyside","Male","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","North Yorkshire","Female","15","15","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Northumberland, and Tyne and Wear","Female","20","20","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Northumberland, and Tyne and Wear","Male","20","20","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","West Midlands","Female","30","30","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","West Midlands","Male","15","15","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","West Yorkshire","Female","25","25","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","West Yorkshire","Male","25","25","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Female","5","5","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","Male","5","5","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Female","80","80","33920","30350"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Male","75","75","36930","30820"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","Female","240","220","34290","30350"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","Male","235","230","38340","37300"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Dorset and Somerset","Female","20","15","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Dorset and Somerset","Male","15","15","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","East Wales","Female","5","5","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Inner London - West","Female","50","45","47360","42880"
"In post","2023","Charity Commission","Charity Commission","Inner London - West","Male","35","30","43320","38800"
"In post","2023","Charity Commission","Charity Commission","Merseyside","Female","230","215","33770","30170"
"In post","2023","Charity Commission","Charity Commission","Merseyside","Male","150","150","33910","30170"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","Female","630","560","31090","25610"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","Male","470","460","34620","31410"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Female","20","20","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Male","25","25","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Inner London - East","Male","[c]","[c]","[c]","[c]"
