"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","The National Archives","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","The National Archives","EO","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","The National Archives","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","The National Archives","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","The National Archives","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","The National Archives","SEO/HEO","Heterosexual / straight","35","35","37650","36370"
"In post","2023","40-49","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","The National Archives","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","The National Archives","SEO/HEO","Unknown","30","30","36440","35470"
"In post","2023","40-49","UK Export Finance","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Export Finance","G6/G7","Heterosexual / straight","50","50","67040","64750"
"In post","2023","40-49","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Export Finance","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","UK Export Finance","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Export Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Export Finance","SEO/HEO","Heterosexual / straight","35","35","43870","43350"
"In post","2023","40-49","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Export Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","AA/AO","Heterosexual / straight","110","80","21490","21200"
"In post","2023","40-49","UK Statistics Authority","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","AA/AO","Unknown","55","40","21670","21200"
"In post","2023","40-49","UK Statistics Authority","EO","Heterosexual / straight","90","85","25380","24840"
"In post","2023","40-49","UK Statistics Authority","EO","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","EO","Unknown","30","25","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","G6/G7","Heterosexual / straight","295","280","55390","52490"
"In post","2023","40-49","UK Statistics Authority","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","G6/G7","Undeclared","20","15","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","G6/G7","Unknown","75","70","55040","52490"
"In post","2023","40-49","UK Statistics Authority","SCS level","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","SEO/HEO","Heterosexual / straight","345","325","35940","37760"
"In post","2023","40-49","UK Statistics Authority","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2023","40-49","UK Statistics Authority","SEO/HEO","Unknown","85","85","36100","37760"
"In post","2023","40-49","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Supreme Court","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Supreme Court","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Supreme Court","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Supreme Court","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Supreme Court","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","UK Supreme Court","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","35","35","49590","48200"
"In post","2023","40-49","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Water Services Regulation Authority","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Welsh Government","AA/AO","Heterosexual / straight","110","100","25440","25620"
"In post","2023","40-49","Welsh Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Welsh Government","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Welsh Government","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Welsh Government","EO","Heterosexual / straight","205","195","30110","30610"
"In post","2023","40-49","Welsh Government","EO","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Welsh Government","EO","Undeclared","30","30","30490","30610"
"In post","2023","40-49","Welsh Government","EO","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Welsh Government","G6/G7","Heterosexual / straight","345","330","63670","63900"
"In post","2023","40-49","Welsh Government","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Welsh Government","G6/G7","Undeclared","40","35","64780","63900"
"In post","2023","40-49","Welsh Government","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Welsh Government","SCS level","Heterosexual / straight","60","60","86290","81600"
"In post","2023","40-49","Welsh Government","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Welsh Government","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Welsh Government","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Welsh Government","SEO/HEO","Heterosexual / straight","790","750","43260","39690"
"In post","2023","40-49","Welsh Government","SEO/HEO","LGBO","30","30","43490","40700"
"In post","2023","40-49","Welsh Government","SEO/HEO","Undeclared","90","90","44000","41700"
"In post","2023","40-49","Welsh Government","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Attorney General's Departments","AA/AO","Heterosexual / straight","265","245","23480","22870"
"In post","2023","50-59","Attorney General's Departments","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Attorney General's Departments","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Attorney General's Departments","AA/AO","Unknown","95","80","23500","22870"
"In post","2023","50-59","Attorney General's Departments","EO","Heterosexual / straight","350","330","29130","28850"
"In post","2023","50-59","Attorney General's Departments","EO","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Attorney General's Departments","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Attorney General's Departments","EO","Unknown","135","125","29220","28850"
"In post","2023","50-59","Attorney General's Departments","G6/G7","Heterosexual / straight","1010","955","61620","60730"
"In post","2023","50-59","Attorney General's Departments","G6/G7","LGBO","50","45","65000","63380"
"In post","2023","50-59","Attorney General's Departments","G6/G7","Undeclared","60","55","62800","60510"
"In post","2023","50-59","Attorney General's Departments","G6/G7","Unknown","415","380","62660","60940"
"In post","2023","50-59","Attorney General's Departments","SCS level","Heterosexual / straight","125","120","93610","86920"
"In post","2023","50-59","Attorney General's Departments","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Attorney General's Departments","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Attorney General's Departments","SCS level","Unknown","25","25","[c]","[c]"
"In post","2023","50-59","Attorney General's Departments","SEO/HEO","Heterosexual / straight","300","295","36890","35550"
"In post","2023","50-59","Attorney General's Departments","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Attorney General's Departments","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Attorney General's Departments","SEO/HEO","Unknown","75","75","36470","35000"
"In post","2023","50-59","Cabinet Office","AA/AO","Heterosexual / straight","75","70","22310","21830"
"In post","2023","50-59","Cabinet Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office","AA/AO","Unknown","25","20","[c]","[c]"
"In post","2023","50-59","Cabinet Office","EO","Heterosexual / straight","125","125","27520","27430"
"In post","2023","50-59","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cabinet Office","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Cabinet Office","EO","Unknown","20","15","[c]","[c]"
"In post","2023","50-59","Cabinet Office","G6/G7","Heterosexual / straight","625","620","63160","61240"
"In post","2023","50-59","Cabinet Office","G6/G7","LGBO","30","30","62680","58300"
"In post","2023","50-59","Cabinet Office","G6/G7","Undeclared","65","60","63120","61850"
"In post","2023","50-59","Cabinet Office","G6/G7","Unknown","120","120","61930","58710"
"In post","2023","50-59","Cabinet Office","SCS level","Heterosexual / straight","190","185","112470","105140"
"In post","2023","50-59","Cabinet Office","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Cabinet Office","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Cabinet Office","SCS level","Unknown","50","50","124510","118620"
"In post","2023","50-59","Cabinet Office","SEO/HEO","Heterosexual / straight","400","390","37630","37350"
"In post","2023","50-59","Cabinet Office","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Cabinet Office","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2023","50-59","Cabinet Office","SEO/HEO","Unknown","50","50","37540","36680"
"In post","2023","50-59","Chancellor's other departments","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","G6/G7","Heterosexual / straight","35","35","78880","70000"
"In post","2023","50-59","Chancellor's other departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Chancellor's other departments","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Charity Commission","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Charity Commission","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Charity Commission","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Charity Commission","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Charity Commission","EO","Unknown","15","10","[c]","[c]"
"In post","2023","50-59","Charity Commission","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Charity Commission","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Charity Commission","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
