"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Operational Delivery","Female","50","45","29040","27770"
"In post","2023","Asian","Finance","Operational Delivery","Male","65","65","31070","28130"
"In post","2023","Asian","Finance","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Other","Female","5","5","[c]","[c]"
"In post","2023","Asian","Finance","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Security","Female","15","15","[c]","[c]"
"In post","2023","Asian","Finance","Security","Male","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Tax","Female","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Tax","Male","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Unknown","Female","20","20","[c]","[c]"
"In post","2023","Asian","Finance","Unknown","Male","30","30","[c]","[c]"
"In post","2023","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Operational Delivery","Female","30","30","23620","22150"
"In post","2023","Asian","Grants Management","Operational Delivery","Male","20","20","[c]","[c]"
"In post","2023","Asian","Grants Management","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Human Resources","Female","430","410","39270","36310"
"In post","2023","Asian","Human Resources","Human Resources","Male","185","185","37820","35000"
"In post","2023","Asian","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Operational Delivery","Female","60","60","33620","31900"
"In post","2023","Asian","Human Resources","Operational Delivery","Male","40","40","31800","28120"
"In post","2023","Asian","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Tax","Female","10","10","[c]","[c]"
"In post","2023","Asian","Human Resources","Tax","Male","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Unknown","Female","25","20","[c]","[c]"
"In post","2023","Asian","Human Resources","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Internal Audit","Female","60","55","44920","43160"
"In post","2023","Asian","Internal Audit","Internal Audit","Male","45","45","49220","44410"
"In post","2023","Asian","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Finance","Female","10","5","[c]","[c]"
"In post","2023","Asian","Legal","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2023","Asian","Legal","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2023","Asian","Legal","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Legal","Female","575","530","54290","54100"
"In post","2023","Asian","Legal","Legal","Male","255","250","54830","54100"
"In post","2023","Asian","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Operational Delivery","Female","350","320","27270","26900"
"In post","2023","Asian","Legal","Operational Delivery","Male","145","140","28830","27650"
"In post","2023","Asian","Legal","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Other","Female","5","5","[c]","[c]"
"In post","2023","Asian","Legal","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Policy","Female","10","10","[c]","[c]"
"In post","2023","Asian","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Property","Unknown","[c]","[c]","[c]","[c]"
