"Status","Year","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Standards and Testing Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Unknown","15","[c]","40530","38790"
"Leaver Dept.","2023","Teaching Regulation Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","AA/AO","40","[c]","22280","22180"
"Leaver Dept.","2023","The Insolvency Service","EO","10","[c]","26090","25410"
"Leaver Dept.","2023","The Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","SEO/HEO","20","[c]","38310","37400"
"Leaver Dept.","2023","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","EO","30","[c]","25990","26140"
"Leaver Dept.","2023","UK Health Security Agency","G6/G7","65","[c]","57880","56070"
"Leaver Dept.","2023","UK Health Security Agency","SCS level","10","[c]","84100","76570"
"Leaver Dept.","2023","UK Health Security Agency","SEO/HEO","100","[c]","35370","36330"
"Leaver Dept.","2023","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","AA/AO","40","[c]","21380","21200"
"Leaver Dept.","2023","UK Statistics Authority","EO","25","[c]","25090","24840"
"Leaver Dept.","2023","UK Statistics Authority","G6/G7","35","[c]","54190","51460"
"Leaver Dept.","2023","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","SEO/HEO","140","[c]","34480","33210"
"Leaver Dept.","2023","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","AA/AO","40","[c]","22400","22520"
"Leaver Dept.","2023","Valuation Office Agency","EO","20","[c]","26670","26020"
"Leaver Dept.","2023","Valuation Office Agency","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","SEO/HEO","25","[c]","38870","38600"
"Leaver Dept.","2023","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","EO","15","[c]","27230","26820"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","G6/G7","15","[c]","61530","61440"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","SEO/HEO","30","[c]","40270","38160"
"Leaver Dept.","2023","Welsh Revenue Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","AA/AO","15","[c]","22180","22180"
"New entrant CS","2023","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","SEO/HEO","15","[c]","38750","39430"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","EO","30","[c]","24940","25160"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","SEO/HEO","15","[c]","35570","32110"
"New entrant CS","2023","Animal and Plant Health Agency","AA/AO","310","[c]","22930","22150"
"New entrant CS","2023","Animal and Plant Health Agency","EO","130","[c]","26820","25920"
"New entrant CS","2023","Animal and Plant Health Agency","G6/G7","10","[c]","53730","50350"
"New entrant CS","2023","Animal and Plant Health Agency","SEO/HEO","95","[c]","36370","37300"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","EO","10","[c]","25800","24780"
"New entrant CS","2023","Building Digital UK","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","SEO/HEO","25","[c]","35140","35040"
"New entrant CS","2023","Cabinet Office (excl. agencies)","AA/AO","135","[c]","21250","21720"
"New entrant CS","2023","Cabinet Office (excl. agencies)","EO","120","[c]","25680","24610"
"New entrant CS","2023","Cabinet Office (excl. agencies)","G6/G7","105","[c]","54940","55790"
"New entrant CS","2023","Cabinet Office (excl. agencies)","SCS level","30","[c]","116100","110000"
"New entrant CS","2023","Cabinet Office (excl. agencies)","SEO/HEO","165","[c]","35720","35240"
"New entrant CS","2023","Central Civil Service Fast Stream","SEO/HEO","495","[c]","28860","28840"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","10","[c]","22100","22150"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","EO","20","[c]","25930","25970"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","25","[c]","32370","30820"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","EO","30","[c]","25300","25300"
"New entrant CS","2023","Charity Commission","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","SEO/HEO","40","[c]","33320","30170"
"New entrant CS","2023","Companies House","AA/AO","135","[c]","21490","21380"
"New entrant CS","2023","Companies House","EO","60","[c]","29350","25610"
"New entrant CS","2023","Companies House","G6/G7","20","[c]","58810","57220"
"New entrant CS","2023","Companies House","SEO/HEO","105","[c]","39710","40680"
"New entrant CS","2023","Competition and Markets Authority","AA/AO","25","[c]","23100","23200"
"New entrant CS","2023","Competition and Markets Authority","EO","20","[c]","27690","27550"
"New entrant CS","2023","Competition and Markets Authority","G6/G7","50","[c]","63670","60600"
"New entrant CS","2023","Competition and Markets Authority","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","SEO/HEO","60","[c]","37410","34110"
"New entrant CS","2023","Criminal Injuries Compensation Authority","AA/AO","30","[c]","21780","21780"
"New entrant CS","2023","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","SEO/HEO","30","[c]","34940","33000"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AA/AO","115","[c]","22200","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","30","[c]","28880","28700"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G6/G7","30","[c]","52890","52360"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO/HEO","30","[c]","35610","33120"
"New entrant CS","2023","Crown Prosecution Service","AA/AO","470","[c]","21720","20980"
"New entrant CS","2023","Crown Prosecution Service","EO","115","[c]","27360","26900"
"New entrant CS","2023","Crown Prosecution Service","G6/G7","110","[c]","52490","51870"
"New entrant CS","2023","Crown Prosecution Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SEO/HEO","180","[c]","37990","38760"
"New entrant CS","2023","Defence Electronics and Components Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","AA/AO","460","[c]","21840","20750"
"New entrant CS","2023","Defence Equipment and Support","EO","105","[c]","27230","26800"
"New entrant CS","2023","Defence Equipment and Support","G6/G7","70","[c]","59160","55500"
"New entrant CS","2023","Defence Equipment and Support","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SEO/HEO","625","[c]","37520","35000"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA/AO","120","[c]","20230","19430"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","90","[c]","24480","24630"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6/G7","130","[c]","51130","49260"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO/HEO","450","[c]","31440","30650"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","30","[c]","24260","25400"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","95","[c]","27310","28510"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","45","[c]","55300","54710"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","270","[c]","36190","34480"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","45","[c]","26570","27230"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","20","[c]","54770","52760"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","85","[c]","35520","35040"
"New entrant CS","2023","Department for Education (excl. agencies)","AA/AO","15","[c]","20850","22020"
"New entrant CS","2023","Department for Education (excl. agencies)","EO","130","[c]","25730","25900"
"New entrant CS","2023","Department for Education (excl. agencies)","G6/G7","65","[c]","55960","52500"
"New entrant CS","2023","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education (excl. agencies)","SEO/HEO","190","[c]","34760","34030"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","30","[c]","21130","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","170","[c]","26850","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","250","[c]","54270","54330"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","15","[c]","86490","81530"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","475","[c]","34990","33830"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","EO","170","[c]","26500","27420"
"New entrant CS","2023","Department for International Trade","G6/G7","130","[c]","57580","56230"
"New entrant CS","2023","Department for International Trade","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","SEO/HEO","475","[c]","38360","38050"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","40","[c]","21900","18300"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","25","[c]","27580","28410"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","40","[c]","54650","54630"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","125","[c]","34710","33880"
"New entrant CS","2023","Department for Transport (excl. agencies)","AA/AO","40","[c]","29020","32550"
"New entrant CS","2023","Department for Transport (excl. agencies)","EO","60","[c]","29560","30720"
"New entrant CS","2023","Department for Transport (excl. agencies)","G6/G7","40","[c]","59920","55740"
"New entrant CS","2023","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","SEO/HEO","180","[c]","36300","35400"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","AA/AO","1750","[c]","21910","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","EO","890","[c]","28080","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","G6/G7","185","[c]","58300","56500"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","SEO/HEO","545","[c]","37070","37520"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","AA/AO","15","[c]","23630","24750"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","EO","90","[c]","27620","28770"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","G6/G7","40","[c]","54170","54660"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","SEO/HEO","130","[c]","35280","34190"
"New entrant CS","2023","Disclosure Scotland","AA/AO","20","[c]","22630","22180"
"New entrant CS","2023","Disclosure Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Disclosure Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","AA/AO","575","[c]","21630","22500"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","EO","35","[c]","26810","26780"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Licensing Agency","SEO/HEO","30","[c]","37020","34850"
"New entrant CS","2023","Driver and Vehicle Standards Agency","AA/AO","245","[c]","25580","27490"
"New entrant CS","2023","Driver and Vehicle Standards Agency","EO","335","[c]","27170","26780"
"New entrant CS","2023","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Driver and Vehicle Standards Agency","SEO/HEO","25","[c]","32460","31510"
"New entrant CS","2023","Education Scotland","AA/AO","15","[c]","22960","22180"
"New entrant CS","2023","Education Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education Scotland","G6/G7","20","[c]","64410","68540"
"New entrant CS","2023","Education Scotland","SEO/HEO","10","[c]","37950","41640"
"New entrant CS","2023","Education and Skills Funding Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Education and Skills Funding Agency","SEO/HEO","15","[c]","32480","30330"
"New entrant CS","2023","Estyn","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","EO","50","[c]","26450","26910"
"New entrant CS","2023","Food Standards Agency","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","SEO/HEO","100","[c]","34880","33000"
"New entrant CS","2023","Food Standards Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Scotland","SEO/HEO","10","[c]","35390","33520"
"New entrant CS","2023","Government Actuary's Department","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","EO","10","[c]","30170","30090"
"New entrant CS","2023","Government Actuary's Department","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Actuary's Department","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Commercial Organisation","G6/G7","85","[c]","72760","70930"
"New entrant CS","2023","Government Commercial Organisation","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","G6/G7","10","[c]","55030","54680"
"New entrant CS","2023","Government Internal Audit Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Internal Audit Agency","SEO/HEO","30","[c]","39240","39200"
"New entrant CS","2023","Government Legal Department","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Government Legal Department","EO","130","[c]","28120","27760"
"New entrant CS","2023","Government Legal Department","G6/G7","115","[c]","54920","52020"
"New entrant CS","2023","Government Legal Department","SEO/HEO","65","[c]","41040","45230"
"New entrant CS","2023","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","G6/G7","35","[c]","55560","55000"
"New entrant CS","2023","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Government Property Agency","SEO/HEO","40","[c]","37180","38340"
"New entrant CS","2023","HM Courts and Tribunals Service","AA/AO","1395","[c]","21950","21780"
"New entrant CS","2023","HM Courts and Tribunals Service","EO","190","[c]","26840","25830"
"New entrant CS","2023","HM Courts and Tribunals Service","G6/G7","10","[c]","52860","51770"
"New entrant CS","2023","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Courts and Tribunals Service","SEO/HEO","120","[c]","36040","35410"
"New entrant CS","2023","HM Land Registry","AA/AO","225","[c]","23420","23390"
"New entrant CS","2023","HM Land Registry","EO","65","[c]","28760","28080"
"New entrant CS","2023","HM Land Registry","G6/G7","20","[c]","57630","56190"
"New entrant CS","2023","HM Land Registry","SEO/HEO","50","[c]","39290","39460"
"New entrant CS","2023","HM Prison and Probation Service","AA/AO","7015","[c]","27700","28880"
"New entrant CS","2023","HM Prison and Probation Service","EO","250","[c]","29380","28480"
"New entrant CS","2023","HM Prison and Probation Service","G6/G7","10","[c]","58450","56780"
"New entrant CS","2023","HM Prison and Probation Service","SEO/HEO","290","[c]","36140","33200"
"New entrant CS","2023","HM Prison and Probation Service","Unknown","4055","[c]","23080","23640"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","AA/AO","3160","[c]","22820","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","EO","570","[c]","28360","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","G6/G7","225","[c]","57080","54680"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","SCS level","10","[c]","99280","92500"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","SEO/HEO","825","[c]","37870","34700"
"New entrant CS","2023","HM Treasury (excl. agencies)","AA/AO","50","[c]","22120","21700"
"New entrant CS","2023","HM Treasury (excl. agencies)","EO","75","[c]","26180","25460"
"New entrant CS","2023","HM Treasury (excl. agencies)","G6/G7","20","[c]","55890","54090"
"New entrant CS","2023","HM Treasury (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","SEO/HEO","120","[c]","31320","30510"
"New entrant CS","2023","Health and Safety Executive","AA/AO","85","[c]","21520","21540"
"New entrant CS","2023","Health and Safety Executive","EO","85","[c]","27380","27320"
"New entrant CS","2023","Health and Safety Executive","G6/G7","30","[c]","58660","56250"
"New entrant CS","2023","Health and Safety Executive","SEO/HEO","125","[c]","39850","37180"
"New entrant CS","2023","Home Office","AA/AO","3830","[c]","23030","22400"
"New entrant CS","2023","Home Office","EO","3280","[c]","27080","25750"
"New entrant CS","2023","Home Office","G6/G7","105","[c]","60190","59000"
"New entrant CS","2023","Home Office","SCS level","25","[c]","92830","84310"
"New entrant CS","2023","Home Office","SEO/HEO","540","[c]","36140","36000"
"New entrant CS","2023","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","G6/G7","10","[c]","52500","51460"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","SEO/HEO","35","[c]","36030","37710"
"New entrant CS","2023","Intellectual Property Office","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","EO","15","[c]","28160","29900"
"New entrant CS","2023","Intellectual Property Office","G6/G7","15","[c]","64670","64600"
"New entrant CS","2023","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","SEO/HEO","40","[c]","40720","41240"
"New entrant CS","2023","Legal Aid Agency","AA/AO","80","[c]","21780","21780"
"New entrant CS","2023","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","AA/AO","95","[c]","22590","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","EO","25","[c]","27210","26780"
"New entrant CS","2023","Maritime and Coastguard Agency","G6/G7","10","[c]","61230","63120"
"New entrant CS","2023","Maritime and Coastguard Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","SEO/HEO","55","[c]","36960","39430"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","AA/AO","10","[c]","23290","24520"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","EO","55","[c]","27730","27840"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","G6/G7","45","[c]","57330","54090"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","SCS level","15","[c]","83590","82000"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","90","[c]","37170","36110"
"New entrant CS","2023","Met Office","AA/AO","80","[c]","19600","19080"
"New entrant CS","2023","Met Office","EO","60","[c]","25350","24150"
"New entrant CS","2023","Met Office","G6/G7","35","[c]","48010","45150"
"New entrant CS","2023","Met Office","SEO/HEO","90","[c]","35020","37420"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","AA/AO","1625","[c]","24080","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","EO","710","[c]","28300","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","G6/G7","175","[c]","66500","64620"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","SCS level","20","[c]","104850","107500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","SEO/HEO","930","[c]","37880","35830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","10","[c]","34030","18300"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","AA/AO","55","[c]","23050","21780"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","EO","195","[c]","28100","29660"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","G6/G7","105","[c]","56290","55720"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","SEO/HEO","440","[c]","36400","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","AA/AO","45","[c]","24030","22950"
"New entrant CS","2023","National Crime Agency","EO","305","[c]","34240","34340"
"New entrant CS","2023","National Crime Agency","G6/G7","30","[c]","66950","66490"
"New entrant CS","2023","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","SEO/HEO","130","[c]","44210","42240"
"New entrant CS","2023","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","AA/AO","25","[c]","23430","22180"
"New entrant CS","2023","National Records of Scotland","EO","20","[c]","29100","29100"
"New entrant CS","2023","National Records of Scotland","G6/G7","10","[c]","[c]","[c]"
