"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Digital, Data & Technology","Project Delivery","20","20","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","Unknown","50","50","47530","42410"
"In post","2023","Black","Finance","Commercial","25","25","[c]","[c]"
"In post","2023","Black","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Corporate Finance","5","5","[c]","[c]"
"In post","2023","Black","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Finance","380","375","41800","39450"
"In post","2023","Black","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Operational Delivery","25","25","[c]","[c]"
"In post","2023","Black","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Security","10","10","[c]","[c]"
"In post","2023","Black","Finance","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Tax","5","5","[c]","[c]"
"In post","2023","Black","Finance","Unknown","20","20","[c]","[c]"
"In post","2023","Black","Grants Management","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","Operational Delivery","20","20","[c]","[c]"
"In post","2023","Black","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Human Resources","350","340","40260","36620"
"In post","2023","Black","Human Resources","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Operational Delivery","40","40","32700","32520"
"In post","2023","Black","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Project Delivery","5","5","[c]","[c]"
"In post","2023","Black","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Unknown","20","20","[c]","[c]"
"In post","2023","Black","Internal Audit","Internal Audit","25","25","[c]","[c]"
"In post","2023","Black","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Finance","5","5","[c]","[c]"
"In post","2023","Black","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Legal","360","355","53640","54100"
"In post","2023","Black","Legal","Operational Delivery","285","275","28440","27760"
"In post","2023","Black","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Security","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Tax","10","10","[c]","[c]"
"In post","2023","Black","Legal","Unknown","15","15","[c]","[c]"
"In post","2023","Black","No function","Commercial","35","35","39630","34690"
"In post","2023","Black","No function","Communications","5","5","[c]","[c]"
"In post","2023","Black","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","No function","Counter Fraud","5","5","[c]","[c]"
"In post","2023","Black","No function","Digital, Data and Technology","40","40","47760","43210"
"In post","2023","Black","No function","Economics","5","5","[c]","[c]"
"In post","2023","Black","No function","Finance","10","10","[c]","[c]"
"In post","2023","Black","No function","Geography","[c]","[c]","[c]","[c]"
"In post","2023","Black","No function","Human Resources","20","20","[c]","[c]"
"In post","2023","Black","No function","Inspector of Education and Training","40","40","58800","52750"
"In post","2023","Black","No function","Intelligence Analysis","35","30","32460","30820"
"In post","2023","Black","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Black","No function","International Trade","80","75","44600","41550"
"In post","2023","Black","No function","Knowledge and Information Management","35","35","32970","32520"
"In post","2023","Black","No function","Legal","75","70","43940","43650"
"In post","2023","Black","No function","Medicine","55","50","73700","58170"
"In post","2023","Black","No function","Operational Delivery","9105","8595","30730","29750"
"In post","2023","Black","No function","Operational Research","5","5","[c]","[c]"
"In post","2023","Black","No function","Other","200","190","32530","30410"
"In post","2023","Black","No function","Planning","5","5","[c]","[c]"
"In post","2023","Black","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","Black","No function","Policy","1065","1055","42110","38810"
"In post","2023","Black","No function","Project Delivery","110","110","44880","43210"
"In post","2023","Black","No function","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","No function","Psychology","25","25","[c]","[c]"
"In post","2023","Black","No function","Science and Engineering","175","170","38220","35020"
"In post","2023","Black","No function","Security","5","5","[c]","[c]"
"In post","2023","Black","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Black","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Black","No function","Tax","435","425","35420","34700"
"In post","2023","Black","No function","Unknown","310","305","38830","35000"
"In post","2023","Black","No function","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Operational Delivery","25","25","[c]","[c]"
"In post","2023","Black","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Other","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Policy","75","75","53170","46390"
"In post","2023","Black","Project Delivery","Project Delivery","530","520","43030","39880"
"In post","2023","Black","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Science and Engineering","30","30","[c]","[c]"
"In post","2023","Black","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Project Delivery","Tax","30","30","37240","34700"
"In post","2023","Black","Project Delivery","Unknown","25","25","[c]","[c]"
"In post","2023","Black","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Finance","5","5","[c]","[c]"
"In post","2023","Black","Property","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Operational Delivery","10","10","[c]","[c]"
"In post","2023","Black","Property","Other","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Property","150","145","38220","36000"
"In post","2023","Black","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Security","[c]","[c]","[c]","[c]"
"In post","2023","Black","Property","Unknown","10","10","[c]","[c]"
"In post","2023","Black","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Intelligence Analysis","10","10","[c]","[c]"
"In post","2023","Black","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Other","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Black","Security","Security","135","130","34690","31060"
"In post","2023","Black","Security","Unknown","15","15","[c]","[c]"
"In post","2023","Black","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Operational Delivery","10","10","[c]","[c]"
"In post","2023","Black","Unknown","Other","10","10","[c]","[c]"
"In post","2023","Black","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Policy","55","55","43290","39150"
"In post","2023","Black","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Science and Engineering","10","10","[c]","[c]"
"In post","2023","Black","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Social Research","[c]","[c]","[c]","[c]"
