"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Department of Health and Social Care","HEO","Heterosexual / straight","185","175","33700","33940"
"In post","2023","40-49","Department of Health and Social Care","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Department of Health and Social Care","HEO","Undeclared","50","45","34000","34190"
"In post","2023","40-49","Department of Health and Social Care","HEO","Unknown","85","80","34140","34440"
"In post","2023","40-49","Department of Health and Social Care","SCS level","Heterosexual / straight","170","160","93070","95000"
"In post","2023","40-49","Department of Health and Social Care","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Department of Health and Social Care","SCS level","Undeclared","40","35","89250","83510"
"In post","2023","40-49","Department of Health and Social Care","SCS level","Unknown","30","30","96460","92810"
"In post","2023","40-49","Department of Health and Social Care","SEO","Heterosexual / straight","315","300","41220","41280"
"In post","2023","40-49","Department of Health and Social Care","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Department of Health and Social Care","SEO","Undeclared","75","70","41720","41660"
"In post","2023","40-49","Department of Health and Social Care","SEO","Unknown","120","115","41950","41720"
"In post","2023","40-49","Estyn","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","40-49","Estyn","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","EO","Heterosexual / straight","40","40","28310","28090"
"In post","2023","40-49","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","EO","Unknown","30","30","27630","28090"
"In post","2023","40-49","Food Standards Agency","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","G7","Heterosexual / straight","65","65","54390","53110"
"In post","2023","40-49","Food Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","G7","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","HEO","Heterosexual / straight","55","55","32270","31730"
"In post","2023","40-49","Food Standards Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","SEO","Heterosexual / straight","110","110","39860","38670"
"In post","2023","40-49","Food Standards Agency","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","SEO","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","AO","Heterosexual / straight","50","45","27440","26100"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","AO","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","125","120","30220","29420"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","EO","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","EO","Unknown","30","30","31940","32140"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","G6","Heterosexual / straight","275","265","67990","67530"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","G6","LGBO","20","20","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","G6","Unknown","140","140","67980","67360"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","G7","Heterosexual / straight","415","400","57960","57790"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","G7","LGBO","25","25","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","G7","Unknown","200","195","57110","57060"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","HEO","Heterosexual / straight","275","270","37000","36620"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","HEO","LGBO","20","20","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","HEO","Unknown","85","85","36920","36620"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","180","175","85320","79000"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SCS level","Unknown","60","60","83050","77900"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SEO","Heterosexual / straight","170","170","44500","44450"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","SEO","Unknown","75","70","44080","44200"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Land Registry","AO","Heterosexual / straight","145","135","23460","23390"
"In post","2023","40-49","HM Land Registry","AO","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","HM Land Registry","AO","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","HM Land Registry","AO","Unknown","115","110","23510","23390"
"In post","2023","40-49","HM Land Registry","EO","Heterosexual / straight","205","180","28460","28080"
"In post","2023","40-49","HM Land Registry","EO","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","HM Land Registry","EO","Undeclared","40","35","28540","28080"
"In post","2023","40-49","HM Land Registry","EO","Unknown","115","110","28520","28080"
"In post","2023","40-49","HM Land Registry","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","40-49","HM Land Registry","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Land Registry","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Land Registry","G6","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","HM Land Registry","G7","Heterosexual / straight","55","55","58820","57880"
"In post","2023","40-49","HM Land Registry","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Land Registry","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Land Registry","G7","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","HM Land Registry","HEO","Heterosexual / straight","175","160","35860","34850"
"In post","2023","40-49","HM Land Registry","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","HM Land Registry","HEO","Undeclared","35","30","35660","34850"
"In post","2023","40-49","HM Land Registry","HEO","Unknown","55","50","36630","34850"
"In post","2023","40-49","HM Land Registry","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Land Registry","SEO","Heterosexual / straight","190","180","43000","41680"
"In post","2023","40-49","HM Land Registry","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","HM Land Registry","SEO","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","HM Land Registry","SEO","Unknown","40","40","42650","41480"
"In post","2023","40-49","HM Revenue and Customs","AA","Heterosexual / straight","50","35","22520","22520"
"In post","2023","40-49","HM Revenue and Customs","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","AA","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","HM Revenue and Customs","AA","Unknown","40","30","22640","22520"
"In post","2023","40-49","HM Revenue and Customs","AO","Heterosexual / straight","1810","1590","22690","22520"
"In post","2023","40-49","HM Revenue and Customs","AO","LGBO","115","105","22650","22520"
"In post","2023","40-49","HM Revenue and Customs","AO","Undeclared","220","195","22750","22520"
"In post","2023","40-49","HM Revenue and Customs","AO","Unknown","1455","1275","22700","22520"
"In post","2023","40-49","HM Revenue and Customs","EO","Heterosexual / straight","1950","1825","28540","28130"
"In post","2023","40-49","HM Revenue and Customs","EO","LGBO","115","110","28530","28130"
"In post","2023","40-49","HM Revenue and Customs","EO","Undeclared","205","190","28600","28130"
"In post","2023","40-49","HM Revenue and Customs","EO","Unknown","940","885","28700","28130"
"In post","2023","40-49","HM Revenue and Customs","G6","Heterosexual / straight","530","510","72970","71300"
"In post","2023","40-49","HM Revenue and Customs","G6","LGBO","40","40","74180","71300"
"In post","2023","40-49","HM Revenue and Customs","G6","Undeclared","45","45","73430","71300"
"In post","2023","40-49","HM Revenue and Customs","G6","Unknown","105","105","73270","71300"
