"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Office of Rail and Road","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","AA/AO","Heterosexual / straight","215","[c]","25070","24490"
"Leaver CS","2023","Scottish Government","Outside London","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","AA/AO","Unknown","420","[c]","24470","24710"
"Leaver CS","2023","Scottish Government","Outside London","EO","Heterosexual / straight","140","[c]","33070","31940"
"Leaver CS","2023","Scottish Government","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","EO","Unknown","220","[c]","33430","31970"
"Leaver CS","2023","Scottish Government","Outside London","G6/G7","Heterosexual / straight","115","[c]","68400","65280"
"Leaver CS","2023","Scottish Government","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","G6/G7","Unknown","55","[c]","65360","65280"
"Leaver CS","2023","Scottish Government","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","SEO/HEO","Heterosexual / straight","205","[c]","41920","41640"
"Leaver CS","2023","Scottish Government","Outside London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Outside London","SEO/HEO","Unknown","195","[c]","41210","41500"
"Leaver CS","2023","Scottish Government","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","The National Archives","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","AA/AO","Heterosexual / straight","250","[c]","20590","20350"
"Leaver CS","2023","UK Statistics Authority","Outside London","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","AA/AO","Unknown","80","[c]","21090","21200"
"Leaver CS","2023","UK Statistics Authority","Outside London","EO","Heterosexual / straight","35","[c]","25100","24840"
"Leaver CS","2023","UK Statistics Authority","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","G6/G7","Heterosexual / straight","45","[c]","57110","57110"
"Leaver CS","2023","UK Statistics Authority","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","SEO/HEO","Heterosexual / straight","100","[c]","34650","34200"
"Leaver CS","2023","UK Statistics Authority","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","SEO/HEO","Unknown","50","[c]","34160","32090"
"Leaver CS","2023","UK Supreme Court","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Outside London","AA/AO","Heterosexual / straight","35","[c]","23430","24630"
"Leaver CS","2023","Welsh Government","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
