"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data and Technology","North West (England)","Lancashire","Male","595","580","44830","39800"
"In post","2023","Digital, Data and Technology","North West (England)","Merseyside","Female","220","205","39480","35000"
"In post","2023","Digital, Data and Technology","North West (England)","Merseyside","Male","440","435","40060","36990"
"In post","2023","Digital, Data and Technology","Northern Ireland","Northern Ireland","Female","30","30","40480","34850"
"In post","2023","Digital, Data and Technology","Northern Ireland","Northern Ireland","Male","45","45","40330","35000"
"In post","2023","Digital, Data and Technology","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Overseas","Overseas","Male","35","35","44760","43480"
"In post","2023","Digital, Data and Technology","Scotland","Eastern Scotland","Female","130","130","40350","39310"
"In post","2023","Digital, Data and Technology","Scotland","Eastern Scotland","Male","260","260","41190","38170"
"In post","2023","Digital, Data and Technology","Scotland","Highlands and Islands","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Scotland","Highlands and Islands","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Scotland","North Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Scotland","Southern Scotland","Female","65","65","42350","41270"
"In post","2023","Digital, Data and Technology","Scotland","Southern Scotland","Male","175","175","43520","41780"
"In post","2023","Digital, Data and Technology","Scotland","West Central Scotland","Female","120","115","39720","36770"
"In post","2023","Digital, Data and Technology","Scotland","West Central Scotland","Male","270","270","40270","35360"
"In post","2023","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","105","100","41300","37490"
"In post","2023","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","210","210","43640","40750"
"In post","2023","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","Female","230","220","37680","34300"
"In post","2023","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","Male","380","370","39910","37690"
"In post","2023","Digital, Data and Technology","South East (England)","Kent","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","South East (England)","Kent","Male","30","30","41450","37350"
"In post","2023","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","Female","110","105","41750","37680"
"In post","2023","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","Male","145","140","45830","42510"
"In post","2023","Digital, Data and Technology","South West (England)","Cornwall and Isles of Scilly","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","South West (England)","Cornwall and Isles of Scilly","Male","20","15","[c]","[c]"
"In post","2023","Digital, Data and Technology","South West (England)","Devon","Female","245","225","38160","37420"
"In post","2023","Digital, Data and Technology","South West (England)","Devon","Male","620","605","39600","39460"
"In post","2023","Digital, Data and Technology","South West (England)","Dorset and Somerset","Female","55","50","39710","37890"
"In post","2023","Digital, Data and Technology","South West (England)","Dorset and Somerset","Male","225","220","42380","42620"
"In post","2023","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","615","585","41090","38790"
"In post","2023","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1050","1035","43120","41000"
"In post","2023","Digital, Data and Technology","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2023","Digital, Data and Technology","Wales","East Wales","Female","465","445","43270","40000"
"In post","2023","Digital, Data and Technology","Wales","East Wales","Male","925","910","43700","40780"
"In post","2023","Digital, Data and Technology","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Wales","West Wales and The Valleys","Female","325","310","36160","32950"
"In post","2023","Digital, Data and Technology","Wales","West Wales and The Valleys","Male","725","720","43210","40850"
"In post","2023","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","45","45","30480","27140"
"In post","2023","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","65","65","33610","30320"
"In post","2023","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","Female","210","200","43740","41780"
"In post","2023","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","Male","405","400","43540","41780"
"In post","2023","Digital, Data and Technology","West Midlands (England)","West Midlands","Female","290","280","42700","38380"
"In post","2023","Digital, Data and Technology","West Midlands (England)","West Midlands","Male","505","500","43190","38820"
"In post","2023","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","Female","80","75","40470","38050"
"In post","2023","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","Male","135","130","42910","40740"
"In post","2023","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","Female","235","225","46980","44170"
"In post","2023","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","Male","460","455","46310","41590"
"In post","2023","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","Female","325","310","43900","40360"
"In post","2023","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","Male","525","515","44530","41630"
"In post","2023","Economics","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","London","Inner London - East","Female","85","80","59030","56210"
"In post","2023","Economics","London","Inner London - East","Male","175","175","56570","55130"
"In post","2023","Economics","London","Inner London - West","Female","500","480","49730","53500"
"In post","2023","Economics","London","Inner London - West","Male","825","820","50900","54330"
"In post","2023","Economics","London","Outer London - South","Female","10","10","[c]","[c]"
"In post","2023","Economics","London","Outer London - South","Male","15","15","[c]","[c]"
"In post","2023","Economics","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","North East (England)","Tees Valley and Durham","Female","20","20","[c]","[c]"
"In post","2023","Economics","North East (England)","Tees Valley and Durham","Male","25","25","[c]","[c]"
"In post","2023","Economics","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","North West (England)","Greater Manchester","Female","25","25","[c]","[c]"
"In post","2023","Economics","North West (England)","Greater Manchester","Male","75","70","40250","35000"
"In post","2023","Economics","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","North West (England)","Merseyside","Female","5","5","[c]","[c]"
"In post","2023","Economics","North West (England)","Merseyside","Male","5","5","[c]","[c]"
"In post","2023","Economics","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Scotland","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2023","Economics","Scotland","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2023","Economics","Scotland","Southern Scotland","Female","5","5","[c]","[c]"
"In post","2023","Economics","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Scotland","West Central Scotland","Male","15","10","[c]","[c]"
"In post","2023","Economics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Economics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Economics","South East (England)","Hampshire and Isle of Wight","Female","10","10","[c]","[c]"
"In post","2023","Economics","South East (England)","Hampshire and Isle of Wight","Male","20","20","[c]","[c]"
"In post","2023","Economics","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
