"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Legal","Greater Manchester","Male","75","75","54930","53750"
"In post","2023","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Female","90","80","56930","56980"
"In post","2023","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Male","55","55","60050","61510"
"In post","2023","Attorney General's Departments","Legal","Herefordshire, Worcestershire and Warwickshire","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Inner London - West","Female","1860","1705","60080","61100"
"In post","2023","Attorney General's Departments","Legal","Inner London - West","Male","920","895","61990","63490"
"In post","2023","Attorney General's Departments","Legal","Kent","Female","30","25","56030","55170"
"In post","2023","Attorney General's Departments","Legal","Kent","Male","35","30","57210","57590"
"In post","2023","Attorney General's Departments","Legal","Lancashire","Female","65","60","51690","50000"
"In post","2023","Attorney General's Departments","Legal","Lancashire","Male","40","40","54290","56450"
"In post","2023","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Female","55","50","50680","51270"
"In post","2023","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Male","30","30","54200","56450"
"In post","2023","Attorney General's Departments","Legal","Lincolnshire","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Lincolnshire","Male","10","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Merseyside","Female","90","85","51870","51270"
"In post","2023","Attorney General's Departments","Legal","Merseyside","Male","70","70","52740","54700"
"In post","2023","Attorney General's Departments","Legal","North Yorkshire","Female","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","North Yorkshire","Male","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Northumberland, and Tyne and Wear","Female","65","60","52680","52500"
"In post","2023","Attorney General's Departments","Legal","Northumberland, and Tyne and Wear","Male","50","50","54290","55290"
"In post","2023","Attorney General's Departments","Legal","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Outer London - South","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Outer London - West and North West","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Shropshire and Staffordshire","Female","30","25","52710","53750"
"In post","2023","Attorney General's Departments","Legal","Shropshire and Staffordshire","Male","15","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","South Yorkshire","Female","40","35","49720","51270"
"In post","2023","Attorney General's Departments","Legal","South Yorkshire","Male","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Surrey, East and West Sussex","Female","70","65","57220","55170"
"In post","2023","Attorney General's Departments","Legal","Surrey, East and West Sussex","Male","30","30","61230","63500"
"In post","2023","Attorney General's Departments","Legal","Tees Valley and Durham","Female","35","30","54660","56450"
"In post","2023","Attorney General's Departments","Legal","Tees Valley and Durham","Male","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","West Midlands","Female","175","160","52970","53750"
"In post","2023","Attorney General's Departments","Legal","West Midlands","Male","95","95","55240","56450"
"In post","2023","Attorney General's Departments","Legal","West Wales and The Valleys","Female","30","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","West Wales and The Valleys","Male","20","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","West Yorkshire","Female","235","215","52780","52020"
"In post","2023","Attorney General's Departments","Legal","West Yorkshire","Male","125","120","57060","56450"
"In post","2023","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","Female","65","55","27100","25600"
"In post","2023","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Female","50","45","29550","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Cheshire","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Cumbria","Female","15","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","Female","90","85","26270","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","Male","50","50","26400","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Devon","Female","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Devon","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East Anglia","Female","60","50","27330","25670"
"In post","2023","Attorney General's Departments","Operational Delivery","East Anglia","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East Wales","Female","105","100","26670","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","East Wales","Male","30","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","East Yorkshire and Northern Lincolnshire","Female","30","25","25570","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","East Yorkshire and Northern Lincolnshire","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Essex","Female","70","65","28440","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Essex","Male","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","70","65","26520","25420"
"In post","2023","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Greater Manchester","Female","135","125","28250","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Greater Manchester","Male","45","45","27990","27400"
"In post","2023","Attorney General's Departments","Operational Delivery","Hampshire and Isle of Wight","Female","90","80","29200","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Hampshire and Isle of Wight","Male","45","45","28350","24480"
"In post","2023","Attorney General's Departments","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Inner London - East","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Inner London - East","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Inner London - West","Female","695","645","30400","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Inner London - West","Male","315","310","31250","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Kent","Female","50","45","27850","25600"
"In post","2023","Attorney General's Departments","Operational Delivery","Kent","Male","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Lancashire","Female","60","55","26590","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Lancashire","Male","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Female","65","60","25150","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Lincolnshire","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Merseyside","Female","145","135","26520","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Merseyside","Male","50","50","27030","23650"
"In post","2023","Attorney General's Departments","Operational Delivery","North Yorkshire","Female","25","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","North Yorkshire","Male","15","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Northumberland, and Tyne and Wear","Female","105","95","25770","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","Northumberland, and Tyne and Wear","Male","30","30","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - East and North East","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - South","Female","30","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - South","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - West and North West","Female","5","5","[c]","[c]"
