"Status","Year","Disability","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Asian","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","The Insolvency Service","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Health Security Agency","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Health Security Agency","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Statistics Authority","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Valuation Office Agency","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Valuation Office Agency","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Welsh Government (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Asian","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Active Travel England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Active Travel England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Active Travel England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Advisory, Conciliation and Arbitration Service","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Cabinet Office (excl. agencies)","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Cabinet Office (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Central Civil Service Fast Stream","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Central Civil Service Fast Stream","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Crown Prosecution Service","Female","45","40","41080","35550"
"In post","2023","Declared disabled","Black","Crown Prosecution Service","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Defence Equipment and Support","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Defence Equipment and Support","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Defence Science and Technology Laboratory","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","40","35","45910","41360"
"In post","2023","Declared disabled","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Department for Education (excl. agencies)","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Department for International Trade","Female","10","10","[c]","[c]"
