"Status","Year","Age","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","G7","25","[c]","55980","56100"
"Leaver CS","2023","40-49","Communications","HEO","15","[c]","34920","33930"
"Leaver CS","2023","40-49","Communications","SCS level","10","[c]","97390","87770"
"Leaver CS","2023","40-49","Communications","SEO","30","[c]","43430","42870"
"Leaver CS","2023","40-49","Counter Fraud","AO","20","[c]","22420","21690"
"Leaver CS","2023","40-49","Counter Fraud","EO","35","[c]","29130","28120"
"Leaver CS","2023","40-49","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","AO","95","[c]","21610","21690"
"Leaver CS","2023","40-49","Debt","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","EO","30","[c]","27760","27520"
"Leaver CS","2023","40-49","Digital, Data & Technology","G6","50","[c]","71390","70600"
"Leaver CS","2023","40-49","Digital, Data & Technology","G7","145","[c]","58210","57300"
"Leaver CS","2023","40-49","Digital, Data & Technology","HEO","70","[c]","34740","33850"
"Leaver CS","2023","40-49","Digital, Data & Technology","SCS level","20","[c]","99650","95140"
"Leaver CS","2023","40-49","Digital, Data & Technology","SEO","100","[c]","42870","41810"
"Leaver CS","2023","40-49","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","EO","25","[c]","27400","27140"
"Leaver CS","2023","40-49","Finance","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","G7","25","[c]","57800","56030"
"Leaver CS","2023","40-49","Finance","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","SEO","20","[c]","43690","43700"
"Leaver CS","2023","40-49","Grants Management","AO","20","[c]","21580","21300"
"Leaver CS","2023","40-49","Grants Management","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","AO","30","[c]","21560","21380"
"Leaver CS","2023","40-49","Human Resources","EO","40","[c]","27830","27470"
"Leaver CS","2023","40-49","Human Resources","G6","20","[c]","70440","66690"
"Leaver CS","2023","40-49","Human Resources","G7","25","[c]","56480","55660"
"Leaver CS","2023","40-49","Human Resources","HEO","60","[c]","38120","34460"
"Leaver CS","2023","40-49","Human Resources","SCS level","15","[c]","88040","85000"
"Leaver CS","2023","40-49","Human Resources","SEO","20","[c]","41540","41510"
"Leaver CS","2023","40-49","Internal Audit","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","AO","20","[c]","21810","22000"
"Leaver CS","2023","40-49","Legal","EO","15","[c]","29120","28200"
"Leaver CS","2023","40-49","Legal","G6","45","[c]","69660","68280"
"Leaver CS","2023","40-49","Legal","G7","65","[c]","55550","54100"
"Leaver CS","2023","40-49","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","SCS level","10","[c]","90100","89340"
"Leaver CS","2023","40-49","Legal","SEO","20","[c]","40020","39210"
"Leaver CS","2023","40-49","No function","AA","225","[c]","20220","19770"
"Leaver CS","2023","40-49","No function","AO","1365","[c]","22430","21690"
"Leaver CS","2023","40-49","No function","EO","1135","[c]","28520","27960"
"Leaver CS","2023","40-49","No function","G6","145","[c]","69230","66840"
"Leaver CS","2023","40-49","No function","G7","265","[c]","55970","53960"
"Leaver CS","2023","40-49","No function","HEO","395","[c]","34300","33640"
"Leaver CS","2023","40-49","No function","SCS level","105","[c]","88640","81800"
"Leaver CS","2023","40-49","No function","SEO","325","[c]","42830","41660"
"Leaver CS","2023","40-49","No function","Unknown","290","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","G6","30","[c]","68490","66710"
"Leaver CS","2023","40-49","Project Delivery","G7","50","[c]","52600","51960"
"Leaver CS","2023","40-49","Project Delivery","HEO","30","[c]","33390","33910"
"Leaver CS","2023","40-49","Project Delivery","SCS level","10","[c]","94110","92700"
"Leaver CS","2023","40-49","Project Delivery","SEO","55","[c]","41800","41000"
"Leaver CS","2023","40-49","Project Delivery","Unknown","15","[c]","44780","43180"
"Leaver CS","2023","40-49","Property","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","EO","15","[c]","26020","26610"
"Leaver CS","2023","40-49","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","SEO","20","[c]","42740","43890"
"Leaver CS","2023","40-49","Security","AA","35","[c]","23690","23710"
"Leaver CS","2023","40-49","Security","AO","35","[c]","34840","39070"
"Leaver CS","2023","40-49","Security","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AA","20","[c]","22870","23340"
"Leaver CS","2023","40-49","Unknown","AO","20","[c]","26330","26410"
"Leaver CS","2023","40-49","Unknown","EO","45","[c]","29330","29430"
"Leaver CS","2023","40-49","Unknown","G6","60","[c]","73300","71500"
"Leaver CS","2023","40-49","Unknown","G7","95","[c]","59040","58850"
"Leaver CS","2023","40-49","Unknown","HEO","55","[c]","35960","34730"
"Leaver CS","2023","40-49","Unknown","SCS level","30","[c]","95290","84200"
"Leaver CS","2023","40-49","Unknown","SEO","60","[c]","43130","42540"
"Leaver CS","2023","40-49","Unknown","Unknown","25","[c]","34560","33690"
"Leaver CS","2023","50-59","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","G7","15","[c]","53520","49710"
"Leaver CS","2023","50-59","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","SEO","10","[c]","40710","39890"
"Leaver CS","2023","50-59","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","G7","35","[c]","63110","65500"
"Leaver CS","2023","50-59","Commercial","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","SCS level","15","[c]","142780","136600"
"Leaver CS","2023","50-59","Commercial","SEO","25","[c]","42280","41980"
"Leaver CS","2023","50-59","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","AO","40","[c]","22580","21690"
"Leaver CS","2023","50-59","Counter Fraud","EO","85","[c]","28390","28120"
"Leaver CS","2023","50-59","Counter Fraud","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","AO","115","[c]","21840","21690"
"Leaver CS","2023","50-59","Debt","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","AO","20","[c]","22630","21690"
"Leaver CS","2023","50-59","Digital, Data & Technology","EO","25","[c]","29230","28120"
"Leaver CS","2023","50-59","Digital, Data & Technology","G6","45","[c]","70470","72440"
"Leaver CS","2023","50-59","Digital, Data & Technology","G7","95","[c]","56920","56460"
"Leaver CS","2023","50-59","Digital, Data & Technology","HEO","55","[c]","35070","34300"
"Leaver CS","2023","50-59","Digital, Data & Technology","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","SEO","95","[c]","42680","41480"
"Leaver CS","2023","50-59","Finance","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","EO","20","[c]","27860","27470"
"Leaver CS","2023","50-59","Finance","G6","15","[c]","70300","70950"
"Leaver CS","2023","50-59","Finance","G7","30","[c]","55930","55620"
"Leaver CS","2023","50-59","Finance","HEO","35","[c]","34700","34300"
"Leaver CS","2023","50-59","Finance","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","SEO","35","[c]","43190","41800"
"Leaver CS","2023","50-59","Grants Management","AO","20","[c]","21800","22150"
"Leaver CS","2023","50-59","Grants Management","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","AA","10","[c]","20900","20750"
"Leaver CS","2023","50-59","Human Resources","AO","50","[c]","22080","22220"
"Leaver CS","2023","50-59","Human Resources","EO","75","[c]","28100","27470"
"Leaver CS","2023","50-59","Human Resources","G6","15","[c]","71850","70000"
"Leaver CS","2023","50-59","Human Resources","G7","40","[c]","55840","55520"
"Leaver CS","2023","50-59","Human Resources","HEO","70","[c]","38150","34540"
"Leaver CS","2023","50-59","Human Resources","SCS level","15","[c]","106420","92000"
"Leaver CS","2023","50-59","Human Resources","SEO","50","[c]","42890","41800"
"Leaver CS","2023","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","AO","20","[c]","22730","22870"
"Leaver CS","2023","50-59","Legal","EO","25","[c]","29080","28850"
"Leaver CS","2023","50-59","Legal","G6","20","[c]","70980","72570"
"Leaver CS","2023","50-59","Legal","G7","60","[c]","58600","56450"
"Leaver CS","2023","50-59","Legal","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","SEO","15","[c]","43000","39520"
"Leaver CS","2023","50-59","No function","AA","320","[c]","20400","19930"
"Leaver CS","2023","50-59","No function","AO","1840","[c]","22170","21690"
"Leaver CS","2023","50-59","No function","EO","1640","[c]","28510","28080"
"Leaver CS","2023","50-59","No function","G6","145","[c]","70510","66860"
"Leaver CS","2023","50-59","No function","G7","270","[c]","58500","56160"
"Leaver CS","2023","50-59","No function","HEO","475","[c]","35130","34260"
"Leaver CS","2023","50-59","No function","SCS level","105","[c]","100860","95010"
"Leaver CS","2023","50-59","No function","SEO","420","[c]","43180","41870"
"Leaver CS","2023","50-59","No function","Unknown","315","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","G6","35","[c]","67710","66860"
"Leaver CS","2023","50-59","Project Delivery","G7","40","[c]","55340","55150"
"Leaver CS","2023","50-59","Project Delivery","HEO","45","[c]","34440","34060"
"Leaver CS","2023","50-59","Project Delivery","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Project Delivery","SEO","65","[c]","41700","41200"
"Leaver CS","2023","50-59","Project Delivery","Unknown","20","[c]","50110","46510"
"Leaver CS","2023","50-59","Property","AA","15","[c]","20190","19050"
"Leaver CS","2023","50-59","Property","AO","20","[c]","22700","22520"
"Leaver CS","2023","50-59","Property","EO","15","[c]","28370","27470"
"Leaver CS","2023","50-59","Property","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","G7","15","[c]","57910","56990"
"Leaver CS","2023","50-59","Property","HEO","25","[c]","34850","34300"
"Leaver CS","2023","50-59","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Property","SEO","25","[c]","45360","46500"
"Leaver CS","2023","50-59","Security","AA","55","[c]","23380","21440"
"Leaver CS","2023","50-59","Security","AO","75","[c]","36470","40880"
"Leaver CS","2023","50-59","Security","EO","35","[c]","35700","29200"
"Leaver CS","2023","50-59","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","HEO","45","[c]","39800","34480"
"Leaver CS","2023","50-59","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Security","SEO","20","[c]","44380","42820"
"Leaver CS","2023","50-59","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AA","25","[c]","23320","23340"
"Leaver CS","2023","50-59","Unknown","AO","20","[c]","27400","26600"
"Leaver CS","2023","50-59","Unknown","EO","55","[c]","30450","29430"
"Leaver CS","2023","50-59","Unknown","G6","65","[c]","75100","75480"
"Leaver CS","2023","50-59","Unknown","G7","75","[c]","56220","55070"
"Leaver CS","2023","50-59","Unknown","HEO","65","[c]","36330","37130"
"Leaver CS","2023","50-59","Unknown","SCS level","40","[c]","94690","90250"
"Leaver CS","2023","50-59","Unknown","SEO","85","[c]","46460","48060"
"Leaver CS","2023","50-59","Unknown","Unknown","30","[c]","41820","41480"
"Leaver CS","2023","60-64","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","G7","10","[c]","51460","49460"
"Leaver CS","2023","60-64","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Analysis","SEO","15","[c]","41220","40710"
"Leaver CS","2023","60-64","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","G6","10","[c]","68170","68040"
"Leaver CS","2023","60-64","Commercial","G7","15","[c]","57640","56000"
"Leaver CS","2023","60-64","Commercial","HEO","10","[c]","35980","36070"
"Leaver CS","2023","60-64","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","SEO","15","[c]","41980","42700"
"Leaver CS","2023","60-64","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","SEO","5","[c]","[c]","[c]"
