"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Competition and Markets Authority","G6","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","G7","Female","Heterosexual / straight","100","90","58000","57540"
"In post","2023","Competition and Markets Authority","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","G7","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","G7","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","G7","Male","Heterosexual / straight","95","95","58500","57340"
"In post","2023","Competition and Markets Authority","G7","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","G7","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","HEO","Female","Heterosexual / straight","70","70","35400","34620"
"In post","2023","Competition and Markets Authority","HEO","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","HEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","HEO","Male","Heterosexual / straight","60","60","35280","34110"
"In post","2023","Competition and Markets Authority","HEO","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","SCS level","Female","Heterosexual / straight","50","45","107690","102320"
"In post","2023","Competition and Markets Authority","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","SCS level","Male","Heterosexual / straight","60","60","108940","102320"
"In post","2023","Competition and Markets Authority","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","SEO","Female","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Competition and Markets Authority","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","SEO","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Competition and Markets Authority","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","SEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","AA","Female","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","AA","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","AA","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","AA","Male","Heterosexual / straight","40","40","19280","19080"
"In post","2023","Department for Business, Energy and Industrial Strategy","AA","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","AA","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","AO","Female","Heterosexual / straight","480","425","22740","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","AO","Female","LGBO","40","40","22050","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","AO","Female","Undeclared","45","40","22650","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","AO","Female","Unknown","230","195","22760","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","AO","Male","Heterosexual / straight","260","255","22750","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","AO","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","AO","Male","Undeclared","30","30","22680","23100"
"In post","2023","Department for Business, Energy and Industrial Strategy","AO","Male","Unknown","150","145","22710","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","EO","Female","Heterosexual / straight","715","660","26980","25880"
"In post","2023","Department for Business, Energy and Industrial Strategy","EO","Female","LGBO","55","55","27120","26650"
"In post","2023","Department for Business, Energy and Industrial Strategy","EO","Female","Undeclared","65","60","27120","26650"
"In post","2023","Department for Business, Energy and Industrial Strategy","EO","Female","Unknown","210","195","26570","25310"
"In post","2023","Department for Business, Energy and Industrial Strategy","EO","Male","Heterosexual / straight","475","465","27440","26650"
"In post","2023","Department for Business, Energy and Industrial Strategy","EO","Male","LGBO","50","50","26450","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","EO","Male","Undeclared","75","70","27370","26650"
"In post","2023","Department for Business, Energy and Industrial Strategy","EO","Male","Unknown","185","180","27430","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","G6","Female","Heterosexual / straight","400","375","67390","66490"
"In post","2023","Department for Business, Energy and Industrial Strategy","G6","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","G6","Female","Undeclared","45","40","67350","66640"
"In post","2023","Department for Business, Energy and Industrial Strategy","G6","Female","Unknown","45","45","68910","66490"
"In post","2023","Department for Business, Energy and Industrial Strategy","G6","Male","Heterosexual / straight","455","445","67330","66560"
"In post","2023","Department for Business, Energy and Industrial Strategy","G6","Male","LGBO","45","40","67340","66790"
"In post","2023","Department for Business, Energy and Industrial Strategy","G6","Male","Undeclared","80","75","68250","66950"
"In post","2023","Department for Business, Energy and Industrial Strategy","G6","Male","Unknown","40","35","69220","68240"
"In post","2023","Department for Business, Energy and Industrial Strategy","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","G7","Female","Heterosexual / straight","1100","1050","54900","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy","G7","Female","LGBO","90","85","55030","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy","G7","Female","Undeclared","135","130","54390","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy","G7","Female","Unknown","165","160","56050","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy","G7","Male","Heterosexual / straight","1295","1270","55500","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy","G7","Male","LGBO","120","120","55220","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy","G7","Male","Undeclared","175","170","55560","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy","G7","Male","Unknown","225","220","58050","57740"
"In post","2023","Department for Business, Energy and Industrial Strategy","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","HEO","Female","Heterosexual / straight","1110","1045","33920","33120"
"In post","2023","Department for Business, Energy and Industrial Strategy","HEO","Female","LGBO","95","95","33910","33430"
"In post","2023","Department for Business, Energy and Industrial Strategy","HEO","Female","Undeclared","130","120","34760","34670"
"In post","2023","Department for Business, Energy and Industrial Strategy","HEO","Female","Unknown","225","215","34490","34410"
"In post","2023","Department for Business, Energy and Industrial Strategy","HEO","Male","Heterosexual / straight","955","935","34670","34670"
"In post","2023","Department for Business, Energy and Industrial Strategy","HEO","Male","LGBO","70","70","33950","34410"
"In post","2023","Department for Business, Energy and Industrial Strategy","HEO","Male","Undeclared","150","150","35640","35130"
"In post","2023","Department for Business, Energy and Industrial Strategy","HEO","Male","Unknown","240","235","34960","34410"
"In post","2023","Department for Business, Energy and Industrial Strategy","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","SCS level","Female","Heterosexual / straight","155","140","85510","80090"
"In post","2023","Department for Business, Energy and Industrial Strategy","SCS level","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","SCS level","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","SCS level","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","SCS level","Male","Heterosexual / straight","170","165","86850","78410"
"In post","2023","Department for Business, Energy and Industrial Strategy","SCS level","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","SCS level","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","SCS level","Male","Unknown","25","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","SEO","Female","Heterosexual / straight","1145","1090","41990","41360"
"In post","2023","Department for Business, Energy and Industrial Strategy","SEO","Female","LGBO","115","110","42200","41360"
"In post","2023","Department for Business, Energy and Industrial Strategy","SEO","Female","Undeclared","145","135","41960","41200"
