"Status","Year","Age","Disability","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Unknown","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","West Midlands","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","West Wales and The Valleys","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Merseyside","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Outer London - West and North West","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Wales and The Valleys","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Devon","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Devon","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Anglia","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Anglia","EO","10","[c]","[c]","[c]"
