"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Government Legal Department","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Government Legal Department","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Government Legal Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Government Legal Department","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Government Legal Department","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Government Legal Department","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Government Legal Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Government Legal Department","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Female","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Female","Heterosexual / straight","95","95","25280","23640"
"In post","2023","16-19","HM Prison and Probation Service","Female","LGBO","15","15","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Female","Unknown","60","55","25930","25070"
"In post","2023","16-19","HM Prison and Probation Service","Male","Heterosexual / straight","70","70","26830","28880"
"In post","2023","16-19","HM Prison and Probation Service","Male","LGBO","5","5","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Male","Unknown","45","45","26680","28880"
"In post","2023","16-19","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","40","35","23010","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Female","LGBO","10","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Female","Unknown","35","35","22940","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","45","45","23540","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Male","Unknown","35","35","23480","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Home Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Female","Unknown","65","60","23710","22400"
"In post","2023","16-19","Home Office","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Home Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Male","Unknown","50","45","23830","22400"
"In post","2023","16-19","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Met Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Female","Unknown","15","15","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Male","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
