"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Legal","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Black","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Yorkshire and The Humber","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Black","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Medicine","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Black","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Medicine","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Medicine","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","East Midlands (England)","Heterosexual / straight","430","405","27320","27760"
"In post","2023","Black","Operational Delivery","East Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Black","Operational Delivery","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Black","Operational Delivery","East Midlands (England)","Unknown","35","35","26620","26650"
"In post","2023","Black","Operational Delivery","East of England","Heterosexual / straight","420","395","29370","28480"
"In post","2023","Black","Operational Delivery","East of England","LGBO","15","15","[c]","[c]"
"In post","2023","Black","Operational Delivery","East of England","Undeclared","25","20","[c]","[c]"
"In post","2023","Black","Operational Delivery","East of England","Unknown","25","25","[c]","[c]"
"In post","2023","Black","Operational Delivery","London","Heterosexual / straight","4710","4490","32690","32520"
"In post","2023","Black","Operational Delivery","London","LGBO","85","85","32870","32520"
"In post","2023","Black","Operational Delivery","London","Undeclared","285","265","32180","30930"
"In post","2023","Black","Operational Delivery","London","Unknown","505","455","31600","32520"
"In post","2023","Black","Operational Delivery","North East (England)","Heterosexual / straight","100","90","26650","25340"
"In post","2023","Black","Operational Delivery","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Black","Operational Delivery","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Black","Operational Delivery","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Operational Delivery","North West (England)","Heterosexual / straight","485","460","27190","26180"
"In post","2023","Black","Operational Delivery","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Black","Operational Delivery","North West (England)","Undeclared","20","15","[c]","[c]"
"In post","2023","Black","Operational Delivery","North West (England)","Unknown","35","30","25060","22520"
"In post","2023","Black","Operational Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","Scotland","Heterosexual / straight","145","140","28500","25710"
"In post","2023","Black","Operational Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Black","Operational Delivery","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Operational Delivery","South East (England)","Heterosexual / straight","630","595","30210","30440"
"In post","2023","Black","Operational Delivery","South East (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Black","Operational Delivery","South East (England)","Undeclared","30","30","30700","29800"
"In post","2023","Black","Operational Delivery","South East (England)","Unknown","30","30","30770","29430"
"In post","2023","Black","Operational Delivery","South West (England)","Heterosexual / straight","190","180","29440","28120"
"In post","2023","Black","Operational Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Black","Operational Delivery","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Black","Operational Delivery","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Black","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Delivery","Wales","Heterosexual / straight","115","105","27580","26840"
"In post","2023","Black","Operational Delivery","Wales","LGBO","5","5","[c]","[c]"
"In post","2023","Black","Operational Delivery","Wales","Undeclared","5","5","[c]","[c]"
"In post","2023","Black","Operational Delivery","Wales","Unknown","10","10","[c]","[c]"
"In post","2023","Black","Operational Delivery","West Midlands (England)","Heterosexual / straight","855","800","27860","28120"
"In post","2023","Black","Operational Delivery","West Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Black","Operational Delivery","West Midlands (England)","Undeclared","55","50","26260","25830"
"In post","2023","Black","Operational Delivery","West Midlands (England)","Unknown","75","65","25610","24270"
"In post","2023","Black","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","365","350","27820","26870"
"In post","2023","Black","Operational Delivery","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2023","Black","Operational Delivery","Yorkshire and The Humber","Undeclared","15","10","[c]","[c]"
"In post","2023","Black","Operational Delivery","Yorkshire and The Humber","Unknown","35","30","30090","28120"
"In post","2023","Black","Operational Research","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Research","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Research","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Research","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Research","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Research","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Research","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Research","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Operational Research","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
