"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Department for Work and Pensions","SEO/HEO","Unknown","90","80","37860","34970"
"In post","2023","Declared disabled","Department of Health and Social Care","AA/AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","EO","Heterosexual / straight","40","35","27560","27600"
"In post","2023","Declared disabled","Department of Health and Social Care","EO","LGBO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","G6/G7","Heterosexual / straight","115","115","58940","56510"
"In post","2023","Declared disabled","Department of Health and Social Care","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","G6/G7","Undeclared","30","25","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","140","140","37020","36970"
"In post","2023","Declared disabled","Department of Health and Social Care","SEO/HEO","LGBO","35","35","36690","36080"
"In post","2023","Declared disabled","Department of Health and Social Care","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department of Health and Social Care","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Estyn","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","G6/G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Declared disabled","Estyn","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Estyn","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SEO/HEO","Heterosexual / straight","55","50","36840","38100"
"In post","2023","Declared disabled","Food Standards Agency","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Food Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","50","50","28300","28950"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","65","65","31690","31570"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","130","125","61080","58970"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","Unknown","35","35","63140","63290"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","175","170","39250","38540"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","30","30","38440","37010"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","50","50","39100","40160"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","AA/AO","Heterosexual / straight","130","120","23320","23390"
"In post","2023","Declared disabled","HM Land Registry","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","AA/AO","Unknown","35","30","23500","23390"
"In post","2023","Declared disabled","HM Land Registry","EO","Heterosexual / straight","185","160","28230","28080"
"In post","2023","Declared disabled","HM Land Registry","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","EO","Undeclared","40","30","28440","28080"
"In post","2023","Declared disabled","HM Land Registry","EO","Unknown","30","25","28440","28080"
"In post","2023","Declared disabled","HM Land Registry","G6/G7","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","SEO/HEO","Heterosexual / straight","155","135","38380","34850"
"In post","2023","Declared disabled","HM Land Registry","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","HM Land Registry","SEO/HEO","Undeclared","30","25","37310","34850"
"In post","2023","Declared disabled","HM Land Registry","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","HM Revenue and Customs","AA/AO","Heterosexual / straight","1395","1185","22760","22520"
"In post","2023","Declared disabled","HM Revenue and Customs","AA/AO","LGBO","160","150","22690","22520"
"In post","2023","Declared disabled","HM Revenue and Customs","AA/AO","Undeclared","130","115","22760","22520"
"In post","2023","Declared disabled","HM Revenue and Customs","AA/AO","Unknown","280","230","22960","22520"
"In post","2023","Declared disabled","HM Revenue and Customs","EO","Heterosexual / straight","1030","935","28910","28130"
"In post","2023","Declared disabled","HM Revenue and Customs","EO","LGBO","155","145","28750","28130"
"In post","2023","Declared disabled","HM Revenue and Customs","EO","Undeclared","130","115","29410","28130"
"In post","2023","Declared disabled","HM Revenue and Customs","EO","Unknown","125","110","29020","28130"
