"Status","Year","Age","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Undeclared","No function","185","[c]","28200","24820"
"New entrant CS","2023","30-39","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Analysis","95","[c]","39110","37590"
"New entrant CS","2023","30-39","Unknown","Commercial","85","[c]","34870","33500"
"New entrant CS","2023","30-39","Unknown","Communications","75","[c]","39350","37890"
"New entrant CS","2023","30-39","Unknown","Counter Fraud","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Debt","140","[c]","22840","22520"
"New entrant CS","2023","30-39","Unknown","Digital, Data & Technology","380","[c]","40160","37350"
"New entrant CS","2023","30-39","Unknown","Finance","80","[c]","32910","28420"
"New entrant CS","2023","30-39","Unknown","Grants Management","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Human Resources","155","[c]","33170","30230"
"New entrant CS","2023","30-39","Unknown","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Legal","100","[c]","41740","38760"
"New entrant CS","2023","30-39","Unknown","No function","4410","[c]","28480","25750"
"New entrant CS","2023","30-39","Unknown","Project Delivery","235","[c]","38500","36940"
"New entrant CS","2023","30-39","Unknown","Property","75","[c]","32560","28840"
"New entrant CS","2023","30-39","Unknown","Security","160","[c]","29520","27500"
"New entrant CS","2023","30-39","Unknown","Unknown","830","[c]","32510","29100"
"New entrant CS","2023","40-49","Declared disabled","Analysis","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Communications","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Counter Fraud","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Debt","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Digital, Data & Technology","45","[c]","43160","40390"
"New entrant CS","2023","40-49","Declared disabled","Finance","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Grants Management","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Legal","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","No function","380","[c]","27170","23640"
"New entrant CS","2023","40-49","Declared disabled","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Property","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Security","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","50","[c]","34900","30540"
"New entrant CS","2023","40-49","Declared non-disabled","Analysis","55","[c]","43730","37770"
"New entrant CS","2023","40-49","Declared non-disabled","Commercial","80","[c]","54230","42220"
"New entrant CS","2023","40-49","Declared non-disabled","Communications","45","[c]","45800","42000"
"New entrant CS","2023","40-49","Declared non-disabled","Counter Fraud","90","[c]","29070","27510"
"New entrant CS","2023","40-49","Declared non-disabled","Debt","125","[c]","22690","22520"
"New entrant CS","2023","40-49","Declared non-disabled","Digital, Data & Technology","375","[c]","46510","42000"
"New entrant CS","2023","40-49","Declared non-disabled","Finance","90","[c]","40630","34760"
"New entrant CS","2023","40-49","Declared non-disabled","Grants Management","50","[c]","22870","22150"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","100","[c]","40050","37690"
"New entrant CS","2023","40-49","Declared non-disabled","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Legal","130","[c]","42110","40800"
"New entrant CS","2023","40-49","Declared non-disabled","No function","2295","[c]","31260","27640"
"New entrant CS","2023","40-49","Declared non-disabled","Project Delivery","150","[c]","44960","41200"
"New entrant CS","2023","40-49","Declared non-disabled","Property","80","[c]","40950","34830"
"New entrant CS","2023","40-49","Declared non-disabled","Security","40","[c]","35290","32640"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","285","[c]","37400","33520"
"New entrant CS","2023","40-49","Undeclared","Analysis","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Debt","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Digital, Data & Technology","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Grants Management","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Legal","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","No function","110","[c]","30270","27170"
"New entrant CS","2023","40-49","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Analysis","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Commercial","55","[c]","36830","33830"
"New entrant CS","2023","40-49","Unknown","Communications","40","[c]","45460","41480"
"New entrant CS","2023","40-49","Unknown","Counter Fraud","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Debt","85","[c]","22800","22520"
"New entrant CS","2023","40-49","Unknown","Digital, Data & Technology","220","[c]","44780","40100"
"New entrant CS","2023","40-49","Unknown","Finance","45","[c]","36890","34370"
"New entrant CS","2023","40-49","Unknown","Grants Management","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Human Resources","120","[c]","34940","31830"
"New entrant CS","2023","40-49","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Legal","50","[c]","40550","38760"
"New entrant CS","2023","40-49","Unknown","No function","2820","[c]","29720","25750"
"New entrant CS","2023","40-49","Unknown","Project Delivery","170","[c]","44310","41000"
"New entrant CS","2023","40-49","Unknown","Property","95","[c]","35040","33830"
"New entrant CS","2023","40-49","Unknown","Security","120","[c]","32400","27500"
"New entrant CS","2023","40-49","Unknown","Unknown","495","[c]","34920","29100"
"New entrant CS","2023","50-59","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Counter Fraud","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Debt","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Digital, Data & Technology","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Grants Management","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Human Resources","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Legal","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","No function","305","[c]","27480","23640"
"New entrant CS","2023","50-59","Declared disabled","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Property","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Security","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","60","[c]","31620","29100"
"New entrant CS","2023","50-59","Declared non-disabled","Analysis","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Commercial","45","[c]","60590","50580"
"New entrant CS","2023","50-59","Declared non-disabled","Communications","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Counter Fraud","65","[c]","29130","27440"
"New entrant CS","2023","50-59","Declared non-disabled","Debt","85","[c]","22360","22520"
"New entrant CS","2023","50-59","Declared non-disabled","Digital, Data & Technology","190","[c]","47650","43790"
"New entrant CS","2023","50-59","Declared non-disabled","Finance","50","[c]","39750","38170"
"New entrant CS","2023","50-59","Declared non-disabled","Grants Management","40","[c]","23350","22150"
"New entrant CS","2023","50-59","Declared non-disabled","Human Resources","65","[c]","40900","37680"
"New entrant CS","2023","50-59","Declared non-disabled","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Legal","75","[c]","40180","40800"
"New entrant CS","2023","50-59","Declared non-disabled","No function","1830","[c]","30170","24070"
"New entrant CS","2023","50-59","Declared non-disabled","Project Delivery","100","[c]","50070","41240"
"New entrant CS","2023","50-59","Declared non-disabled","Property","55","[c]","43150","41000"
"New entrant CS","2023","50-59","Declared non-disabled","Security","50","[c]","31450","28500"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","190","[c]","36720","31180"
"New entrant CS","2023","50-59","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Debt","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Digital, Data & Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Grants Management","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","No function","115","[c]","27370","23640"
"New entrant CS","2023","50-59","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Analysis","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Commercial","35","[c]","37950","35310"
"New entrant CS","2023","50-59","Unknown","Communications","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Counter Fraud","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Debt","65","[c]","22830","22520"
"New entrant CS","2023","50-59","Unknown","Digital, Data & Technology","130","[c]","47120","39150"
"New entrant CS","2023","50-59","Unknown","Finance","40","[c]","38240","39000"
"New entrant CS","2023","50-59","Unknown","Grants Management","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Human Resources","100","[c]","36780","30080"
"New entrant CS","2023","50-59","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Legal","35","[c]","41950","37440"
"New entrant CS","2023","50-59","Unknown","No function","2555","[c]","29360","25750"
"New entrant CS","2023","50-59","Unknown","Project Delivery","115","[c]","44440","41000"
"New entrant CS","2023","50-59","Unknown","Property","95","[c]","33540","33830"
"New entrant CS","2023","50-59","Unknown","Security","150","[c]","31910","27500"
"New entrant CS","2023","50-59","Unknown","Unknown","380","[c]","34520","29100"
"New entrant CS","2023","60-64","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Debt","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","No function","70","[c]","25080","22500"
"New entrant CS","2023","60-64","Declared disabled","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Counter Fraud","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Debt","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Digital, Data & Technology","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Grants Management","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Legal","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","No function","385","[c]","29280","23640"
"New entrant CS","2023","60-64","Declared non-disabled","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Property","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Security","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Unknown","35","[c]","32570","29100"
"New entrant CS","2023","60-64","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","No function","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Debt","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Digital, Data & Technology","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Finance","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","No function","620","[c]","28880","24010"
"New entrant CS","2023","60-64","Unknown","Project Delivery","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Property","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Security","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","80","[c]","31450","29100"
"New entrant CS","2023","65+","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","No function","25","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Digital, Data & Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Grants Management","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","No function","115","[c]","28570","23230"
"New entrant CS","2023","65+","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Digital, Data & Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","No function","190","[c]","32960","24280"
"New entrant CS","2023","65+","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Property","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","No function","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Digital, Data & Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","No function","40","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Digital, Data & Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","No function","35","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
