"Status","Year","Age","Disability","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","60-64","Unknown","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Outside London","Heterosexual / straight","360","[c]","23670","22520"
"New entrant CS","2023","16-19","Declared non-disabled","Outside London","LGBO","50","[c]","23470","22520"
"New entrant CS","2023","16-19","Declared non-disabled","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","Unknown","45","[c]","27060","26400"
"New entrant CS","2023","16-19","Unknown","Outside London","Heterosexual / straight","80","[c]","21970","22400"
"New entrant CS","2023","16-19","Unknown","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Outside London","Unknown","460","[c]","22680","22400"
"New entrant CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Unknown","30","[c]","18690","16660"
"New entrant CS","2023","20-29","Declared disabled","London","Heterosexual / straight","170","[c]","31800","30160"
"New entrant CS","2023","20-29","Declared disabled","London","LGBO","70","[c]","31290","29710"
"New entrant CS","2023","20-29","Declared disabled","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","London","Unknown","70","[c]","29140","28840"
"New entrant CS","2023","20-29","Declared disabled","Outside London","Heterosexual / straight","670","[c]","25500","23640"
"New entrant CS","2023","20-29","Declared disabled","Outside London","LGBO","340","[c]","26410","23640"
"New entrant CS","2023","20-29","Declared disabled","Outside London","Undeclared","75","[c]","26050","23640"
"New entrant CS","2023","20-29","Declared disabled","Outside London","Unknown","85","[c]","27450","27110"
"New entrant CS","2023","20-29","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","London","Heterosexual / straight","1460","[c]","32250","30330"
"New entrant CS","2023","20-29","Declared non-disabled","London","LGBO","215","[c]","33570","33800"
"New entrant CS","2023","20-29","Declared non-disabled","London","Undeclared","110","[c]","33510","32520"
"New entrant CS","2023","20-29","Declared non-disabled","London","Unknown","45","[c]","30690","28840"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","Heterosexual / straight","6100","[c]","25970","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","LGBO","835","[c]","25970","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","Undeclared","345","[c]","26130","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Outside London","Unknown","225","[c]","26520","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","London","Heterosexual / straight","60","[c]","31310","29470"
"New entrant CS","2023","20-29","Undeclared","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","London","Undeclared","55","[c]","32050","33630"
"New entrant CS","2023","20-29","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Outside London","Heterosexual / straight","160","[c]","25740","23640"
"New entrant CS","2023","20-29","Undeclared","Outside London","LGBO","60","[c]","25020","23430"
"New entrant CS","2023","20-29","Undeclared","Outside London","Undeclared","90","[c]","27580","25830"
"New entrant CS","2023","20-29","Undeclared","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","London","Heterosexual / straight","510","[c]","32180","29900"
"New entrant CS","2023","20-29","Unknown","London","LGBO","85","[c]","33010","32970"
"New entrant CS","2023","20-29","Unknown","London","Undeclared","135","[c]","32540","29840"
"New entrant CS","2023","20-29","Unknown","London","Unknown","2120","[c]","30840","29660"
"New entrant CS","2023","20-29","Unknown","Outside London","Heterosexual / straight","1400","[c]","26970","25750"
"New entrant CS","2023","20-29","Unknown","Outside London","LGBO","210","[c]","26950","25750"
"New entrant CS","2023","20-29","Unknown","Outside London","Undeclared","145","[c]","26810","25250"
"New entrant CS","2023","20-29","Unknown","Outside London","Unknown","6940","[c]","25370","23640"
"New entrant CS","2023","20-29","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Unknown","125","[c]","22880","21780"
"New entrant CS","2023","30-39","Declared disabled","London","Heterosexual / straight","65","[c]","41420","40000"
"New entrant CS","2023","30-39","Declared disabled","London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Outside London","Heterosexual / straight","525","[c]","28630","25340"
"New entrant CS","2023","30-39","Declared disabled","Outside London","LGBO","160","[c]","28300","25750"
"New entrant CS","2023","30-39","Declared disabled","Outside London","Undeclared","40","[c]","30790","28880"
"New entrant CS","2023","30-39","Declared disabled","Outside London","Unknown","60","[c]","30600","27000"
"New entrant CS","2023","30-39","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","London","Heterosexual / straight","690","[c]","42200","39110"
"New entrant CS","2023","30-39","Declared non-disabled","London","LGBO","75","[c]","44580","41630"
"New entrant CS","2023","30-39","Declared non-disabled","London","Undeclared","55","[c]","42620","40260"
"New entrant CS","2023","30-39","Declared non-disabled","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","Heterosexual / straight","4170","[c]","30570","28210"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","LGBO","415","[c]","30110","28000"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","Undeclared","185","[c]","31340","28680"
"New entrant CS","2023","30-39","Declared non-disabled","Outside London","Unknown","150","[c]","34820","27650"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Outside London","Heterosexual / straight","130","[c]","27820","25610"
"New entrant CS","2023","30-39","Undeclared","Outside London","LGBO","40","[c]","26880","22520"
"New entrant CS","2023","30-39","Undeclared","Outside London","Undeclared","55","[c]","31940","28300"
"New entrant CS","2023","30-39","Undeclared","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","Heterosexual / straight","240","[c]","40650","36180"
"New entrant CS","2023","30-39","Unknown","London","LGBO","30","[c]","39080","34340"
"New entrant CS","2023","30-39","Unknown","London","Undeclared","40","[c]","42800","41440"
"New entrant CS","2023","30-39","Unknown","London","Unknown","790","[c]","37020","31310"
"New entrant CS","2023","30-39","Unknown","Outside London","Heterosexual / straight","1105","[c]","31840","28840"
"New entrant CS","2023","30-39","Unknown","Outside London","LGBO","120","[c]","30160","26780"
"New entrant CS","2023","30-39","Unknown","Outside London","Undeclared","80","[c]","33970","30690"
"New entrant CS","2023","30-39","Unknown","Outside London","Unknown","4410","[c]","28400","25750"
"New entrant CS","2023","30-39","Unknown","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Unknown","50","[c]","25850","24000"
"New entrant CS","2023","40-49","Declared disabled","London","Heterosexual / straight","60","[c]","41820","35990"
"New entrant CS","2023","40-49","Declared disabled","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Outside London","Heterosexual / straight","455","[c]","30010","25750"
"New entrant CS","2023","40-49","Declared disabled","Outside London","LGBO","60","[c]","29720","25160"
"New entrant CS","2023","40-49","Declared disabled","Outside London","Undeclared","35","[c]","29870","25880"
"New entrant CS","2023","40-49","Declared disabled","Outside London","Unknown","35","[c]","30720","25750"
"New entrant CS","2023","40-49","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","London","Heterosexual / straight","405","[c]","46650","40690"
"New entrant CS","2023","40-49","Declared non-disabled","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","Heterosexual / straight","3130","[c]","33210","28880"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","LGBO","155","[c]","33310","28120"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","Undeclared","115","[c]","35110","28880"
"New entrant CS","2023","40-49","Declared non-disabled","Outside London","Unknown","120","[c]","38380","27650"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Outside London","Heterosexual / straight","95","[c]","31030","28000"
"New entrant CS","2023","40-49","Undeclared","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Outside London","Undeclared","50","[c]","34840","31460"
"New entrant CS","2023","40-49","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
