"Status","Year","Disability","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Knowledge and Information Management","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Legal","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Legal","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Legal","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Operational Delivery","Heterosexual / straight","625","575","30290","28120"
"In post","2023","Declared disabled","Mixed","Operational Delivery","LGBO","120","115","28810","28120"
"In post","2023","Declared disabled","Mixed","Operational Delivery","Undeclared","95","85","30280","28120"
"In post","2023","Declared disabled","Mixed","Operational Delivery","Unknown","40","35","29160","28120"
"In post","2023","Declared disabled","Mixed","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Other","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Other","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Policy","Heterosexual / straight","105","100","45050","41160"
"In post","2023","Declared disabled","Mixed","Policy","LGBO","35","35","42300","39150"
"In post","2023","Declared disabled","Mixed","Policy","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Policy","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Project Delivery","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Project Delivery","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Property","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Science and Engineering","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Security","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Statistics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Tax","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Tax","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Tax","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Unknown","Heterosexual / straight","45","40","38710","34700"
"In post","2023","Declared disabled","Mixed","Unknown","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Counter Fraud","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Digital, Data and Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Knowledge and Information Management","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Legal","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Legal","Undeclared","[c]","[c]","[c]","[c]"
