"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Female","Heterosexual / straight","150","145","62500","66910"
"In post","2023","Education Scotland","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Education Scotland","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Education Scotland","Female","Unknown","90","85","55880","54870"
"In post","2023","Education Scotland","Male","Heterosexual / straight","55","55","63900","70730"
"In post","2023","Education Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Male","Unknown","45","45","54720","54860"
"In post","2023","Education Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Female","Heterosexual / straight","315","295","41730","37880"
"In post","2023","Education and Skills Funding Agency","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Female","Unknown","50","50","40300","38050"
"In post","2023","Education and Skills Funding Agency","Male","Heterosexual / straight","245","245","44290","38210"
"In post","2023","Education and Skills Funding Agency","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Male","Undeclared","30","30","45560","42170"
"In post","2023","Education and Skills Funding Agency","Male","Unknown","55","55","44750","42970"
"In post","2023","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Female","Heterosexual / straight","60","55","55640","63900"
"In post","2023","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Estyn","Male","Heterosexual / straight","45","40","67910","78500"
"In post","2023","Estyn","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","Female","Heterosexual / straight","265","250","41520","34720"
"In post","2023","FCDO Services","Female","LGBO","20","20","[c]","[c]"
"In post","2023","FCDO Services","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","FCDO Services","Female","Unknown","20","20","[c]","[c]"
"In post","2023","FCDO Services","Male","Heterosexual / straight","590","575","42820","39500"
"In post","2023","FCDO Services","Male","LGBO","20","20","[c]","[c]"
"In post","2023","FCDO Services","Male","Undeclared","60","60","48850","45500"
"In post","2023","FCDO Services","Male","Unknown","115","110","40490","39330"
"In post","2023","FCDO Services","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Female","Heterosexual / straight","540","520","40640","38100"
"In post","2023","Food Standards Agency","Female","LGBO","40","40","40050","37720"
"In post","2023","Food Standards Agency","Female","Undeclared","60","60","42230","41160"
"In post","2023","Food Standards Agency","Female","Unknown","90","90","37590","32530"
"In post","2023","Food Standards Agency","Male","Heterosexual / straight","535","525","39170","35020"
"In post","2023","Food Standards Agency","Male","LGBO","35","35","42130","37720"
"In post","2023","Food Standards Agency","Male","Undeclared","65","65","39750","38430"
"In post","2023","Food Standards Agency","Male","Unknown","210","200","32640","29430"
"In post","2023","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Scotland","Female","Heterosexual / straight","80","75","39550","36330"
"In post","2023","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Scotland","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Food Standards Scotland","Female","Unknown","50","45","37360","34730"
"In post","2023","Food Standards Scotland","Male","Heterosexual / straight","80","80","38690","32040"
"In post","2023","Food Standards Scotland","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Food Standards Scotland","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Food Standards Scotland","Male","Unknown","55","55","39190","34730"
"In post","2023","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Heterosexual / straight","2435","2355","49890","46080"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Female","LGBO","140","140","45460","40490"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Undeclared","30","30","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Unknown","1270","1245","48950","47530"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Heterosexual / straight","2200","2185","52480","52410"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Male","LGBO","255","255","52850","54000"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Unknown","1245","1235","50600","49960"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Forestry and Land Scotland","Female","Heterosexual / straight","190","180","34940","33260"
"In post","2023","Forestry and Land Scotland","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Forestry and Land Scotland","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Forestry and Land Scotland","Female","Unknown","160","150","34140","31700"
"In post","2023","Forestry and Land Scotland","Male","Heterosexual / straight","310","300","34870","31180"
"In post","2023","Forestry and Land Scotland","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Forestry and Land Scotland","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Forestry and Land Scotland","Male","Unknown","380","370","34150","32220"
"In post","2023","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Government Actuary's Department","Female","Heterosexual / straight","75","70","66930","67430"
"In post","2023","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Government Actuary's Department","Female","Undeclared","10","5","[c]","[c]"
"In post","2023","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Government Actuary's Department","Male","Heterosexual / straight","95","90","71930","67430"
"In post","2023","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Government Actuary's Department","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Government Actuary's Department","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Female","Heterosexual / straight","455","445","73200","66790"
"In post","2023","Government Commercial Organisation","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Government Commercial Organisation","Female","Undeclared","35","35","64670","62260"
"In post","2023","Government Commercial Organisation","Female","Unknown","185","180","66750","65500"
"In post","2023","Government Commercial Organisation","Male","Heterosexual / straight","505","505","80050","71050"
"In post","2023","Government Commercial Organisation","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Government Commercial Organisation","Male","Undeclared","40","40","76910","66270"
"In post","2023","Government Commercial Organisation","Male","Unknown","225","220","71920","66270"
"In post","2023","Government Commercial Organisation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Female","Heterosexual / straight","220","205","46950","44140"
"In post","2023","Government Internal Audit Agency","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Female","Undeclared","30","25","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Male","Heterosexual / straight","185","175","52890","51350"
"In post","2023","Government Internal Audit Agency","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Female","Heterosexual / straight","1215","1110","54860","52790"
"In post","2023","Government Legal Department","Female","LGBO","80","75","52030","52020"
"In post","2023","Government Legal Department","Female","Undeclared","110","105","54790","54320"
"In post","2023","Government Legal Department","Female","Unknown","370","330","59020","65650"
"In post","2023","Government Legal Department","Male","Heterosexual / straight","565","555","54440","52790"
"In post","2023","Government Legal Department","Male","LGBO","85","85","57930","53390"
"In post","2023","Government Legal Department","Male","Undeclared","75","70","56670","54250"
"In post","2023","Government Legal Department","Male","Unknown","170","165","60510","66620"
"In post","2023","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Female","Heterosexual / straight","155","150","46680","41330"
"In post","2023","Government Property Agency","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Government Property Agency","Male","Heterosexual / straight","165","160","53140","51580"
