"Status","Year","Parent_department","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Levelling Up, Housing and Communities","London","EO","Female","95","90","30200","28850"
"In post","2023","Department for Levelling Up, Housing and Communities","London","EO","Male","80","80","30240","28850"
"In post","2023","Department for Levelling Up, Housing and Communities","London","G6","Female","185","175","66850","64970"
"In post","2023","Department for Levelling Up, Housing and Communities","London","G6","Male","160","155","66870","64970"
"In post","2023","Department for Levelling Up, Housing and Communities","London","G7","Female","350","340","55500","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","London","G7","Male","360","355","56090","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","London","HEO","Female","205","195","34870","34310"
"In post","2023","Department for Levelling Up, Housing and Communities","London","HEO","Male","190","190","35420","34310"
"In post","2023","Department for Levelling Up, Housing and Communities","London","SCS level","Female","75","70","86200","79730"
"In post","2023","Department for Levelling Up, Housing and Communities","London","SCS level","Male","70","70","88700","80110"
"In post","2023","Department for Levelling Up, Housing and Communities","London","SEO","Female","190","190","41630","40800"
"In post","2023","Department for Levelling Up, Housing and Communities","London","SEO","Male","200","195","42060","40800"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","AA","Female","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","AO","Female","105","95","22780","23250"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","AO","Male","60","55","22600","23250"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","EO","Female","85","80","26940","26590"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","EO","Male","90","90","27120","26590"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","G6","Female","150","135","65570","62190"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","G6","Male","215","195","66260","62370"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","G7","Female","265","245","49960","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","G7","Male","250","245","50230","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","HEO","Female","245","230","32310","31420"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","HEO","Male","155","150","32470","31420"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","SCS level","Female","20","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","SEO","Female","170","160","39230","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Outside London","SEO","Male","165","160","39500","37540"
"In post","2023","Department for Transport","London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","London","AO","Female","30","25","[c]","[c]"
"In post","2023","Department for Transport","London","AO","Male","130","120","32620","34390"
"In post","2023","Department for Transport","London","EO","Female","185","180","31530","31210"
"In post","2023","Department for Transport","London","EO","Male","300","285","31880","31450"
"In post","2023","Department for Transport","London","G6","Female","175","165","68660","67770"
"In post","2023","Department for Transport","London","G6","Male","250","250","69580","68150"
"In post","2023","Department for Transport","London","G7","Female","375","365","56700","55740"
"In post","2023","Department for Transport","London","G7","Male","525","515","57320","56190"
"In post","2023","Department for Transport","London","HEO","Female","280","270","36520","35760"
"In post","2023","Department for Transport","London","HEO","Male","315","310","36620","35760"
"In post","2023","Department for Transport","London","SCS level","Female","110","105","85640","78350"
"In post","2023","Department for Transport","London","SCS level","Male","120","115","91290","83720"
"In post","2023","Department for Transport","London","SEO","Female","260","255","44230","43750"
"In post","2023","Department for Transport","London","SEO","Male","335","330","44760","43750"
"In post","2023","Department for Transport","Outside London","AA","Female","740","535","19050","19000"
"In post","2023","Department for Transport","Outside London","AA","Male","425","390","19760","19000"
"In post","2023","Department for Transport","Outside London","AO","Female","2425","2035","22550","22500"
"In post","2023","Department for Transport","Outside London","AO","Male","1820","1755","24240","22500"
"In post","2023","Department for Transport","Outside London","EO","Female","1350","1225","27460","27260"
"In post","2023","Department for Transport","Outside London","EO","Male","2300","2180","28340","27450"
"In post","2023","Department for Transport","Outside London","G6","Female","80","75","73270","66060"
"In post","2023","Department for Transport","Outside London","G6","Male","135","135","75150","68960"
"In post","2023","Department for Transport","Outside London","G7","Female","235","230","54070","51340"
"In post","2023","Department for Transport","Outside London","G7","Male","440","435","59460","56000"
"In post","2023","Department for Transport","Outside London","HEO","Female","735","700","32700","31940"
"In post","2023","Department for Transport","Outside London","HEO","Male","1010","990","33600","32670"
"In post","2023","Department for Transport","Outside London","SCS level","Female","25","20","[c]","[c]"
"In post","2023","Department for Transport","Outside London","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Department for Transport","Outside London","SEO","Female","465","445","41250","40180"
"In post","2023","Department for Transport","Outside London","SEO","Male","770","760","43400","42050"
"In post","2023","Department for Transport","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Overseas","G7","Male","5","5","[c]","[c]"
"In post","2023","Department for Transport","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Overseas","HEO","Male","5","5","[c]","[c]"
"In post","2023","Department for Transport","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","AA","Female","10","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","AA","Male","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","London","AO","Female","915","755","25190","25610"
"In post","2023","Department for Work and Pensions","London","AO","Male","425","405","25310","25610"
"In post","2023","Department for Work and Pensions","London","EO","Female","3385","3035","32330","32520"
"In post","2023","Department for Work and Pensions","London","EO","Male","1715","1665","32420","32520"
"In post","2023","Department for Work and Pensions","London","G6","Female","115","110","74100","72550"
"In post","2023","Department for Work and Pensions","London","G6","Male","110","105","74090","72550"
"In post","2023","Department for Work and Pensions","London","G7","Female","280","265","56790","55150"
"In post","2023","Department for Work and Pensions","London","G7","Male","250","240","58370","56430"
"In post","2023","Department for Work and Pensions","London","HEO","Female","740","710","38970","39150"
"In post","2023","Department for Work and Pensions","London","HEO","Male","505","500","39150","39150"
"In post","2023","Department for Work and Pensions","London","SCS level","Female","75","70","93010","84000"
"In post","2023","Department for Work and Pensions","London","SCS level","Male","50","50","97560","86750"
"In post","2023","Department for Work and Pensions","London","SEO","Female","330","315","44440","43760"
"In post","2023","Department for Work and Pensions","London","SEO","Male","280","275","45310","43760"
"In post","2023","Department for Work and Pensions","Outside London","AA","Female","120","85","21290","21250"
