"Status","Year","Disability","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Outside London","AO","LGBO","245","230","25040","22520"
"In post","2023","Undeclared","Outside London","AO","Undeclared","1895","1715","25250","22520"
"In post","2023","Undeclared","Outside London","AO","Unknown","945","795","28660","32920"
"In post","2023","Undeclared","Outside London","EO","Heterosexual / straight","2545","2355","29180","28120"
"In post","2023","Undeclared","Outside London","EO","LGBO","235","225","28970","28120"
"In post","2023","Undeclared","Outside London","EO","Undeclared","1965","1815","29200","28120"
"In post","2023","Undeclared","Outside London","EO","Unknown","650","590","30680","28200"
"In post","2023","Undeclared","Outside London","G6","Heterosexual / straight","225","215","70200","67960"
"In post","2023","Undeclared","Outside London","G6","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Outside London","G6","Undeclared","220","205","70720","71300"
"In post","2023","Undeclared","Outside London","G6","Unknown","85","80","70310","69500"
"In post","2023","Undeclared","Outside London","G7","Heterosexual / straight","645","630","55600","54680"
"In post","2023","Undeclared","Outside London","G7","LGBO","60","60","55650","54530"
"In post","2023","Undeclared","Outside London","G7","Undeclared","685","660","56250","56180"
"In post","2023","Undeclared","Outside London","G7","Unknown","210","205","55060","53620"
"In post","2023","Undeclared","Outside London","HEO","Heterosexual / straight","1500","1435","34920","34300"
"In post","2023","Undeclared","Outside London","HEO","LGBO","155","155","34400","34170"
"In post","2023","Undeclared","Outside London","HEO","Undeclared","1560","1480","34910","34700"
"In post","2023","Undeclared","Outside London","HEO","Unknown","320","300","35660","35000"
"In post","2023","Undeclared","Outside London","SCS level","Heterosexual / straight","60","60","101220","95000"
"In post","2023","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outside London","SCS level","Undeclared","45","40","94330","84560"
"In post","2023","Undeclared","Outside London","SCS level","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","Outside London","SEO","Heterosexual / straight","1130","1085","43190","41800"
"In post","2023","Undeclared","Outside London","SEO","LGBO","85","85","41980","41640"
"In post","2023","Undeclared","Outside London","SEO","Undeclared","1170","1120","43420","42510"
"In post","2023","Undeclared","Outside London","SEO","Unknown","255","240","43370","41800"
"In post","2023","Undeclared","Outside London","Unknown","Heterosexual / straight","505","470","31830","29050"
"In post","2023","Undeclared","Outside London","Unknown","LGBO","60","55","28720","26840"
"In post","2023","Undeclared","Outside London","Unknown","Undeclared","295","275","35680","35030"
"In post","2023","Undeclared","Outside London","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","AA","Heterosexual / straight","45","45","23980","23500"
"In post","2023","Unknown","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","AA","Unknown","255","250","25050","23500"
"In post","2023","Unknown","London","AO","Heterosexual / straight","390","375","26960","26400"
"In post","2023","Unknown","London","AO","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","London","AO","Undeclared","50","50","25610","24750"
"In post","2023","Unknown","London","AO","Unknown","1920","1845","28650","26760"
"In post","2023","Unknown","London","EO","Heterosexual / straight","1180","1150","32370","30560"
"In post","2023","Unknown","London","EO","LGBO","105","105","31170","29750"
"In post","2023","Unknown","London","EO","Undeclared","220","215","30750","28770"
"In post","2023","Unknown","London","EO","Unknown","2845","2770","30920","29890"
"In post","2023","Unknown","London","G6","Heterosexual / straight","535","515","70540","69370"
"In post","2023","Unknown","London","G6","LGBO","45","45","69670","68260"
"In post","2023","Unknown","London","G6","Undeclared","170","165","69960","67890"
"In post","2023","Unknown","London","G6","Unknown","1055","1015","71220","69830"
"In post","2023","Unknown","London","G7","Heterosexual / straight","1375","1335","57500","55500"
"In post","2023","Unknown","London","G7","LGBO","150","150","56470","55120"
"In post","2023","Unknown","London","G7","Undeclared","375","365","56280","54690"
"In post","2023","Unknown","London","G7","Unknown","2610","2560","58440","57000"
"In post","2023","Unknown","London","HEO","Heterosexual / straight","1445","1425","36960","35820"
"In post","2023","Unknown","London","HEO","LGBO","155","150","35500","34340"
"In post","2023","Unknown","London","HEO","Undeclared","290","285","35560","34190"
"In post","2023","Unknown","London","HEO","Unknown","3635","3585","35960","36000"
"In post","2023","Unknown","London","SCS level","Heterosexual / straight","265","255","96980","85520"
"In post","2023","Unknown","London","SCS level","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","London","SCS level","Undeclared","70","70","95920","86250"
"In post","2023","Unknown","London","SCS level","Unknown","470","450","96040","86780"
"In post","2023","Unknown","London","SEO","Heterosexual / straight","1075","1060","44090","43000"
"In post","2023","Unknown","London","SEO","LGBO","125","125","43450","42750"
"In post","2023","Unknown","London","SEO","Undeclared","255","250","43520","41950"
"In post","2023","Unknown","London","SEO","Unknown","2260","2225","44130","43650"
"In post","2023","Unknown","London","Unknown","Heterosexual / straight","35","30","31140","28580"
"In post","2023","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","London","Unknown","Unknown","350","320","30950","28580"
"In post","2023","Unknown","Outside London","AA","Heterosexual / straight","905","820","22160","21380"
"In post","2023","Unknown","Outside London","AA","LGBO","40","40","21830","21780"
"In post","2023","Unknown","Outside London","AA","Undeclared","80","75","21460","21380"
"In post","2023","Unknown","Outside London","AA","Unknown","3625","3320","22430","22520"
"In post","2023","Unknown","Outside London","AO","Heterosexual / straight","4080","3760","24510","22520"
"In post","2023","Unknown","Outside London","AO","LGBO","315","305","24170","22520"
"In post","2023","Unknown","Outside London","AO","Undeclared","390","355","24720","22520"
"In post","2023","Unknown","Outside London","AO","Unknown","18775","17535","24210","22520"
"In post","2023","Unknown","Outside London","EO","Heterosexual / straight","5405","5185","30090","28120"
"In post","2023","Unknown","Outside London","EO","LGBO","415","405","29100","27650"
"In post","2023","Unknown","Outside London","EO","Undeclared","490","470","29670","27930"
"In post","2023","Unknown","Outside London","EO","Unknown","14315","13695","28640","27890"
"In post","2023","Unknown","Outside London","G6","Heterosexual / straight","710","685","71800","70550"
"In post","2023","Unknown","Outside London","G6","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Outside London","G6","Undeclared","110","105","69680","67400"
"In post","2023","Unknown","Outside London","G6","Unknown","940","900","71340","70550"
"In post","2023","Unknown","Outside London","G7","Heterosexual / straight","2125","2050","55150","54100"
"In post","2023","Unknown","Outside London","G7","LGBO","110","110","54360","52490"
"In post","2023","Unknown","Outside London","G7","Undeclared","295","285","54790","53310"
"In post","2023","Unknown","Outside London","G7","Unknown","3175","3055","55840","55440"
"In post","2023","Unknown","Outside London","HEO","Heterosexual / straight","3800","3665","35080","33990"
"In post","2023","Unknown","Outside London","HEO","LGBO","290","285","33610","32500"
"In post","2023","Unknown","Outside London","HEO","Undeclared","470","455","34710","34300"
"In post","2023","Unknown","Outside London","HEO","Unknown","7585","7355","34400","34700"
"In post","2023","Unknown","Outside London","SCS level","Heterosexual / straight","145","140","94060","88180"
"In post","2023","Unknown","Outside London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Outside London","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Outside London","SCS level","Unknown","245","235","95990","88360"
"In post","2023","Unknown","Outside London","SEO","Heterosexual / straight","2850","2760","42730","41640"
