"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Undeclared","Finance","175","165","42510","39190"
"In post","2023","Declared non-disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","Human Resources","140","135","37100","34300"
"In post","2023","Declared non-disabled","Undeclared","Inspector of Education and Training","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","Intelligence Analysis","65","55","36330","31840"
"In post","2023","Declared non-disabled","Undeclared","Internal Audit","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","International Trade","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","Knowledge and Information Management","60","55","35330","32640"
"In post","2023","Declared non-disabled","Undeclared","Legal","150","140","54780","54100"
"In post","2023","Declared non-disabled","Undeclared","Medicine","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","Operational Delivery","4415","3965","29850","28120"
"In post","2023","Declared non-disabled","Undeclared","Operational Research","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","Other","230","215","31620","28120"
"In post","2023","Declared non-disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","Planning Inspectors","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","Policy","455","440","49630","46250"
"In post","2023","Declared non-disabled","Undeclared","Project Delivery","270","260","48670","44450"
"In post","2023","Declared non-disabled","Undeclared","Property","95","90","39350","37710"
"In post","2023","Declared non-disabled","Undeclared","Psychology","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","Science and Engineering","220","210","42270","41120"
"In post","2023","Declared non-disabled","Undeclared","Security","155","150","37290","37170"
"In post","2023","Declared non-disabled","Undeclared","Social Research","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","Statistics","40","40","46560","43660"
"In post","2023","Declared non-disabled","Undeclared","Tax","150","140","42720","39450"
"In post","2023","Declared non-disabled","Undeclared","Unknown","230","225","46410","42010"
"In post","2023","Declared non-disabled","Undeclared","Veterinarian","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Commercial","85","80","39520","36080"
"In post","2023","Declared non-disabled","Unknown","Communications","60","55","41580","41290"
"In post","2023","Declared non-disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Counter Fraud","190","170","33510","30960"
"In post","2023","Declared non-disabled","Unknown","Digital, Data and Technology","410","395","41620","38470"
"In post","2023","Declared non-disabled","Unknown","Economics","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Finance","145","140","40930","37850"
"In post","2023","Declared non-disabled","Unknown","Geography","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Human Resources","105","100","40650","36640"
"In post","2023","Declared non-disabled","Unknown","Inspector of Education and Training","35","35","63640","72470"
"In post","2023","Declared non-disabled","Unknown","Intelligence Analysis","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","International Trade","45","45","48710","42890"
"In post","2023","Declared non-disabled","Unknown","Knowledge and Information Management","50","50","34030","31860"
"In post","2023","Declared non-disabled","Unknown","Legal","245","225","57050","56450"
"In post","2023","Declared non-disabled","Unknown","Medicine","45","40","48430","40590"
"In post","2023","Declared non-disabled","Unknown","Operational Delivery","4055","3610","29540","28120"
"In post","2023","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Other","225","215","33040","28120"
"In post","2023","Declared non-disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Policy","280","265","50660","49710"
"In post","2023","Declared non-disabled","Unknown","Project Delivery","195","190","45390","41970"
"In post","2023","Declared non-disabled","Unknown","Property","175","155","35560","32390"
"In post","2023","Declared non-disabled","Unknown","Psychology","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Science and Engineering","255","245","43510","40840"
"In post","2023","Declared non-disabled","Unknown","Security","125","125","33050","29480"
"In post","2023","Declared non-disabled","Unknown","Social Research","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Statistics","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Tax","100","95","41810","36900"
"In post","2023","Declared non-disabled","Unknown","Unknown","130","130","41260","31940"
"In post","2023","Declared non-disabled","Unknown","Veterinarian","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","White","Commercial","4035","3895","49320","42700"
"In post","2023","Declared non-disabled","White","Communications","2150","2055","44600","41490"
"In post","2023","Declared non-disabled","White","Corporate Finance","30","30","52440","45340"
"In post","2023","Declared non-disabled","White","Counter Fraud","5065","4655","31630","28120"
"In post","2023","Declared non-disabled","White","Digital, Data and Technology","11400","11060","45260","41780"
"In post","2023","Declared non-disabled","White","Economics","1025","1000","52490","54440"
"In post","2023","Declared non-disabled","White","Finance","5355","5110","44150","40000"
"In post","2023","Declared non-disabled","White","Geography","275","260","33680","34370"
"In post","2023","Declared non-disabled","White","Human Resources","6960","6645","40530","36300"
"In post","2023","Declared non-disabled","White","Inspector of Education and Training","830","815","68010","77470"
"In post","2023","Declared non-disabled","White","Intelligence Analysis","1855","1780","35060","32160"
"In post","2023","Declared non-disabled","White","Internal Audit","395","375","49720","46290"
"In post","2023","Declared non-disabled","White","International Trade","800","785","49550","44800"
"In post","2023","Declared non-disabled","White","Knowledge and Information Management","1375","1300","36730","34000"
"In post","2023","Declared non-disabled","White","Legal","5940","5525","54340","54100"
"In post","2023","Declared non-disabled","White","Medicine","1135","1005","55480","43700"
"In post","2023","Declared non-disabled","White","Operational Delivery","136535","125090","30390","28120"
"In post","2023","Declared non-disabled","White","Operational Research","495","475","48910","49260"
"In post","2023","Declared non-disabled","White","Other","7780","7265","34520","28120"
"In post","2023","Declared non-disabled","White","Planning","150","140","48380","45970"
"In post","2023","Declared non-disabled","White","Planning Inspectors","355","320","58110","60050"
"In post","2023","Declared non-disabled","White","Policy","16965","16435","51010","50310"
"In post","2023","Declared non-disabled","White","Project Delivery","9700","9320","47130","42510"
"In post","2023","Declared non-disabled","White","Property","3820","3655","39580","35250"
"In post","2023","Declared non-disabled","White","Psychology","1020","980","38340","32420"
"In post","2023","Declared non-disabled","White","Science and Engineering","7075","6820","42410","40420"
"In post","2023","Declared non-disabled","White","Security","4855","4730","35120","32510"
"In post","2023","Declared non-disabled","White","Social Research","840","800","47080","43650"
"In post","2023","Declared non-disabled","White","Statistics","1515","1450","47420","43760"
"In post","2023","Declared non-disabled","White","Tax","8225","7775","39960","35000"
"In post","2023","Declared non-disabled","White","Unknown","13160","12680","44370","38330"
"In post","2023","Declared non-disabled","White","Veterinarian","265","250","44380","40260"
"In post","2023","Undeclared","Asian","Commercial","20","20","[c]","[c]"
"In post","2023","Undeclared","Asian","Communications","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Counter Fraud","35","30","28400","28120"
"In post","2023","Undeclared","Asian","Digital, Data and Technology","65","60","43460","38900"
"In post","2023","Undeclared","Asian","Economics","15","15","[c]","[c]"
"In post","2023","Undeclared","Asian","Finance","50","45","41800","37490"
"In post","2023","Undeclared","Asian","Geography","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Human Resources","35","30","39900","37090"
"In post","2023","Undeclared","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Internal Audit","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","International Trade","5","5","[c]","[c]"
"In post","2023","Undeclared","Asian","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","Undeclared","Asian","Legal","35","35","53480","54100"
"In post","2023","Undeclared","Asian","Medicine","25","25","[c]","[c]"
"In post","2023","Undeclared","Asian","Operational Delivery","800","730","30380","28120"
"In post","2023","Undeclared","Asian","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Other","45","35","27710","21690"
"In post","2023","Undeclared","Asian","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Policy","135","130","45750","41060"
"In post","2023","Undeclared","Asian","Project Delivery","55","55","45700","42140"
"In post","2023","Undeclared","Asian","Property","15","15","[c]","[c]"
"In post","2023","Undeclared","Asian","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Science and Engineering","70","65","45400","43130"
"In post","2023","Undeclared","Asian","Security","15","15","[c]","[c]"
"In post","2023","Undeclared","Asian","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Statistics","10","10","[c]","[c]"
"In post","2023","Undeclared","Asian","Tax","45","45","39830","35000"
"In post","2023","Undeclared","Asian","Unknown","55","50","37880","34700"
"In post","2023","Undeclared","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Commercial","15","15","[c]","[c]"
"In post","2023","Undeclared","Black","Communications","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Counter Fraud","15","15","[c]","[c]"
"In post","2023","Undeclared","Black","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2023","Undeclared","Black","Economics","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","Finance","15","15","[c]","[c]"
"In post","2023","Undeclared","Black","Geography","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Human Resources","15","15","[c]","[c]"
"In post","2023","Undeclared","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Legal","15","15","[c]","[c]"
"In post","2023","Undeclared","Black","Medicine","15","15","[c]","[c]"
