"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Business, Energy and Industrial Strategy","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Heterosexual / straight","45","40","41140","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Heterosexual / straight","90","85","50660","46040"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Unknown","40","35","51880","47890"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Heterosexual / straight","2700","2530","34530","31620"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","LGBO","210","205","33740","30930"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Undeclared","325","300","35880","32810"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Unknown","875","810","28810","25160"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Research","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Other","Heterosexual / straight","265","250","37300","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Other","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Other","Undeclared","45","40","36190","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Other","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Policy","Heterosexual / straight","3565","3480","51580","54710"
"In post","2023","Department for Business, Energy and Industrial Strategy","Policy","LGBO","420","415","49080","46510"
"In post","2023","Department for Business, Energy and Industrial Strategy","Policy","Undeclared","455","450","51190","54710"
"In post","2023","Department for Business, Energy and Industrial Strategy","Policy","Unknown","620","615","47720","42560"
"In post","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Heterosexual / straight","310","305","46730","45150"
"In post","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Undeclared","30","30","45780","45150"
"In post","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Unknown","65","65","44210","41880"
"In post","2023","Department for Business, Energy and Industrial Strategy","Property","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Heterosexual / straight","800","750","43830","42650"
"In post","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","LGBO","60","55","40720","40420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Undeclared","185","170","41850","40140"
"In post","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Unknown","110","105","52320","60450"
"In post","2023","Department for Business, Energy and Industrial Strategy","Security","Heterosexual / straight","45","45","43230","41930"
"In post","2023","Department for Business, Energy and Industrial Strategy","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Security","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Statistics","Heterosexual / straight","50","50","47320","45670"
"In post","2023","Department for Business, Energy and Industrial Strategy","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Statistics","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Commercial","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Communications","Heterosexual / straight","35","35","56900","58760"
"In post","2023","Department for Digital, Culture, Media and Sport","Communications","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Communications","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Economics","Heterosexual / straight","55","55","53820","56760"
"In post","2023","Department for Digital, Culture, Media and Sport","Economics","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Economics","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Economics","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Finance","Heterosexual / straight","85","80","54020","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","Finance","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Finance","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Human Resources","Heterosexual / straight","60","60","44710","37150"
"In post","2023","Department for Digital, Culture, Media and Sport","Human Resources","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","International Trade","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Operational Research","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Operational Research","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Other","Heterosexual / straight","80","75","37270","33580"
"In post","2023","Department for Digital, Culture, Media and Sport","Other","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Other","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Other","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Policy","Heterosexual / straight","780","760","50450","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","Policy","LGBO","145","145","46460","40720"
"In post","2023","Department for Digital, Culture, Media and Sport","Policy","Undeclared","100","100","44550","40170"
"In post","2023","Department for Digital, Culture, Media and Sport","Policy","Unknown","110","105","47120","43290"
"In post","2023","Department for Digital, Culture, Media and Sport","Project Delivery","Heterosexual / straight","170","165","50360","53030"
