"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Heterosexual / straight","35","35","37690","28060"
"In post","2023","Declared disabled","Planning Inspectorate","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Registers of Scotland","Heterosexual / straight","95","90","34970","32510"
"In post","2023","Declared disabled","Registers of Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Registers of Scotland","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Registers of Scotland","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Royal Fleet Auxiliary","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Rural Payments Agency","Heterosexual / straight","335","305","26430","22150"
"In post","2023","Declared disabled","Rural Payments Agency","LGBO","50","50","25550","22150"
"In post","2023","Declared disabled","Rural Payments Agency","Undeclared","45","40","25810","22150"
"In post","2023","Declared disabled","Rural Payments Agency","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Scottish Courts and Tribunals Service","Heterosexual / straight","50","45","30010","26800"
"In post","2023","Declared disabled","Scottish Courts and Tribunals Service","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Courts and Tribunals Service","Unknown","30","30","28630","27230"
"In post","2023","Declared disabled","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Fiscal Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Forestry","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Forestry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Heterosexual / straight","540","515","46290","42860"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","LGBO","150","145","43380","38330"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Undeclared","45","45","47020","42860"
"In post","2023","Declared disabled","Scottish Government (excl. agencies)","Unknown","65","65","42860","38330"
"In post","2023","Declared disabled","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Housing Regulator","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Prison Service","Heterosexual / straight","175","165","37800","37060"
"In post","2023","Declared disabled","Scottish Prison Service","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Scottish Prison Service","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Scottish Prison Service","Unknown","165","150","37130","37060"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Scottish Public Pensions Agency","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Serious Fraud Office","Heterosexual / straight","35","35","47830","40000"
"In post","2023","Declared disabled","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Serious Fraud Office","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Security Scotland","Heterosexual / straight","270","255","31250","29100"
"In post","2023","Declared disabled","Social Security Scotland","LGBO","85","80","28610","29100"
"In post","2023","Declared disabled","Social Security Scotland","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Social Security Scotland","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Student Awards Agency for Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Student Awards Agency for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","Heterosexual / straight","185","180","41260","39500"
"In post","2023","Declared disabled","Submarine Delivery Agency","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Submarine Delivery Agency","Undeclared","30","30","43600","42170"
"In post","2023","Declared disabled","Submarine Delivery Agency","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Heterosexual / straight","125","120","38160","34350"
"In post","2023","Declared disabled","The Insolvency Service","LGBO","20","15","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","The Insolvency Service","Unknown","40","40","28400","24000"
"In post","2023","Declared disabled","The National Archives","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","The National Archives","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","Heterosexual / straight","35","35","45690","43330"
"In post","2023","Declared disabled","Transport Scotland","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Heterosexual / straight","185","175","46430","40880"
"In post","2023","Declared disabled","UK Health Security Agency","LGBO","30","30","38720","36570"
"In post","2023","Declared disabled","UK Health Security Agency","Undeclared","25","20","[c]","[c]"
"In post","2023","Declared disabled","UK Health Security Agency","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","Heterosexual / straight","50","50","39050","34370"
"In post","2023","Declared disabled","UK Hydrographic Office","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Hydrographic Office","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","UK Statistics Authority","Heterosexual / straight","455","400","34490","31560"
"In post","2023","Declared disabled","UK Statistics Authority","LGBO","85","80","35150","31660"
"In post","2023","Declared disabled","UK Statistics Authority","Undeclared","40","35","31430","31560"
"In post","2023","Declared disabled","UK Statistics Authority","Unknown","55","45","33150","31060"
"In post","2023","Declared disabled","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
