"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","AA","Female","55","50","23670","23340"
"In post","2023","Declared disabled","Eastern Scotland","AA","Male","60","55","23390","23340"
"In post","2023","Declared disabled","Eastern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","AO","Female","300","265","23530","22220"
"In post","2023","Declared disabled","Eastern Scotland","AO","Male","180","175","23910","22520"
"In post","2023","Declared disabled","Eastern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","EO","Female","445","400","29700","28120"
"In post","2023","Declared disabled","Eastern Scotland","EO","Male","280","265","31290","29450"
"In post","2023","Declared disabled","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","G6","Female","50","50","75430","79110"
"In post","2023","Declared disabled","Eastern Scotland","G6","Male","25","25","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","G7","Female","110","105","59200","58850"
"In post","2023","Declared disabled","Eastern Scotland","G7","Male","75","70","59460","58850"
"In post","2023","Declared disabled","Eastern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","HEO","Female","220","210","36290","34970"
"In post","2023","Declared disabled","Eastern Scotland","HEO","Male","175","170","37130","36330"
"In post","2023","Declared disabled","Eastern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","SEO","Female","130","120","45430","44890"
"In post","2023","Declared disabled","Eastern Scotland","SEO","Male","100","95","46870","47940"
"In post","2023","Declared disabled","Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","AA","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Essex","AA","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Essex","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","AO","Female","105","90","24600","25610"
"In post","2023","Declared disabled","Essex","AO","Male","45","40","26170","25610"
"In post","2023","Declared disabled","Essex","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","EO","Female","200","180","30740","31280"
"In post","2023","Declared disabled","Essex","EO","Male","95","90","29830","31280"
"In post","2023","Declared disabled","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","G7","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Essex","G7","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Essex","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","HEO","Female","30","30","35340","35710"
"In post","2023","Declared disabled","Essex","HEO","Male","25","20","[c]","[c]"
"In post","2023","Declared disabled","Essex","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","SEO","Female","20","15","[c]","[c]"
"In post","2023","Declared disabled","Essex","SEO","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Essex","Unknown","Female","75","65","28890","29050"
"In post","2023","Declared disabled","Essex","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Male","35","30","21080","21380"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","300","265","23200","22220"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","195","190","23870","22220"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","360","320","27620","28120"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","240","230","28040","28120"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","45","40","68640","66500"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","75","75","70770","70550"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","235","225","53310","52710"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","300","290","53940","52500"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","395","370","32710","32500"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","365","355","33180","33470"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","335","315","41000","40940"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","400","390","41740","41800"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","210","195","34100","31920"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","135","135","40410","38790"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","AA","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","AA","Male","30","25","21970","22520"
"In post","2023","Declared disabled","Greater Manchester","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","AO","Female","390","330","22320","21690"
"In post","2023","Declared disabled","Greater Manchester","AO","Male","245","235","23280","21780"
"In post","2023","Declared disabled","Greater Manchester","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","EO","Female","460","410","27770","28120"
"In post","2023","Declared disabled","Greater Manchester","EO","Male","290","270","28010","28120"
"In post","2023","Declared disabled","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","G6","Female","35","35","69210","68340"
"In post","2023","Declared disabled","Greater Manchester","G6","Male","30","30","70780","71300"
"In post","2023","Declared disabled","Greater Manchester","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","G7","Female","135","130","54970","54260"
"In post","2023","Declared disabled","Greater Manchester","G7","Male","105","100","56300","56650"
"In post","2023","Declared disabled","Greater Manchester","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","HEO","Female","220","210","33610","34170"
"In post","2023","Declared disabled","Greater Manchester","HEO","Male","205","200","33940","34300"
"In post","2023","Declared disabled","Greater Manchester","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SCS level","Male","10","5","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","SEO","Female","170","165","41040","40990"
"In post","2023","Declared disabled","Greater Manchester","SEO","Male","130","125","41370","41480"
"In post","2023","Declared disabled","Greater Manchester","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Greater Manchester","Unknown","Female","170","160","30080","29050"
"In post","2023","Declared disabled","Greater Manchester","Unknown","Male","65","60","32680","29050"
"In post","2023","Declared disabled","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AA","Female","60","45","20990","20150"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AA","Male","65","60","21680","21380"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AO","Female","215","180","22900","22220"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AO","Male","190","165","24750","22220"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","EO","Female","265","235","27850","28120"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","EO","Male","175","170","28780","28120"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G6","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G6","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G7","Female","90","85","53330","51460"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G7","Male","135","135","53770","50160"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","HEO","Female","185","170","33290","33950"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","HEO","Male","165","155","33920","33990"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SEO","Female","125","120","41070","41000"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SEO","Male","140","130","41760","40720"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Unknown","Female","105","95","29240","29050"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA","Female","20","15","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AO","Female","120","100","23380","21780"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AO","Male","60","55","27190","23140"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Female","85","80","27890","28120"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Male","50","50","29240","28120"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
