"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Government Commercial Organisation","London","Heterosexual / straight","420","415","82120","71200"
"In post","2023","Government Commercial Organisation","London","LGBO","30","30","[c]","[c]"
"In post","2023","Government Commercial Organisation","London","Undeclared","40","40","75420","66270"
"In post","2023","Government Commercial Organisation","London","Unknown","160","160","71010","66270"
"In post","2023","Government Commercial Organisation","Outside London","Heterosexual / straight","535","530","72590","67200"
"In post","2023","Government Commercial Organisation","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Government Commercial Organisation","Outside London","Undeclared","35","35","66320","65500"
"In post","2023","Government Commercial Organisation","Outside London","Unknown","250","245","68350","65500"
"In post","2023","Government Commercial Organisation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Government Commercial Organisation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","London","Heterosexual / straight","145","135","51580","52530"
"In post","2023","Government Internal Audit Agency","London","LGBO","15","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","London","Undeclared","20","20","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Outside London","Heterosexual / straight","240","225","48570","46290"
"In post","2023","Government Internal Audit Agency","Outside London","LGBO","15","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","London","Heterosexual / straight","1605","1500","54700","52790"
"In post","2023","Government Legal Department","London","LGBO","150","145","56120","52790"
"In post","2023","Government Legal Department","London","Undeclared","175","165","55430","54320"
"In post","2023","Government Legal Department","London","Unknown","500","460","59850","65650"
"In post","2023","Government Legal Department","Outside London","Heterosexual / straight","180","165","54960","52590"
"In post","2023","Government Legal Department","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Government Legal Department","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Government Legal Department","Outside London","Unknown","40","35","55000","55470"
"In post","2023","Government Property Agency","London","Heterosexual / straight","90","90","52340","55790"
"In post","2023","Government Property Agency","London","LGBO","5","5","[c]","[c]"
"In post","2023","Government Property Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","London","Unknown","15","15","[c]","[c]"
"In post","2023","Government Property Agency","Outside London","Heterosexual / straight","225","225","49060","50200"
"In post","2023","Government Property Agency","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Government Property Agency","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Government Property Agency","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","London","Heterosexual / straight","2730","2555","32610","29660"
"In post","2023","HM Courts and Tribunals Service","London","LGBO","135","130","35570","29660"
"In post","2023","HM Courts and Tribunals Service","London","Undeclared","460","430","32910","29660"
"In post","2023","HM Courts and Tribunals Service","London","Unknown","545","515","31290","25480"
"In post","2023","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","8995","7975","26350","21780"
"In post","2023","HM Courts and Tribunals Service","Outside London","LGBO","485","460","25660","21780"
"In post","2023","HM Courts and Tribunals Service","Outside London","Undeclared","1400","1250","26600","21780"
"In post","2023","HM Courts and Tribunals Service","Outside London","Unknown","1060","970","25300","21780"
"In post","2023","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","London","Unknown","10","10","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","HM Land Registry","London","Heterosexual / straight","230","215","43890","38410"
"In post","2023","HM Land Registry","London","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","London","Undeclared","40","40","43950","38410"
"In post","2023","HM Land Registry","London","Unknown","115","110","40010","38410"
"In post","2023","HM Land Registry","Outside London","Heterosexual / straight","3640","3280","32850","28080"
"In post","2023","HM Land Registry","Outside London","LGBO","175","170","29780","28080"
"In post","2023","HM Land Registry","Outside London","Undeclared","595","515","33730","34850"
"In post","2023","HM Land Registry","Outside London","Unknown","1905","1760","29730","28080"
"In post","2023","HM Prison and Probation Service","London","Heterosexual / straight","5025","4850","38040","35260"
"In post","2023","HM Prison and Probation Service","London","LGBO","385","375","38370","35590"
"In post","2023","HM Prison and Probation Service","London","Undeclared","505","480","39490","36020"
"In post","2023","HM Prison and Probation Service","London","Unknown","1620","1535","34310","33800"
"In post","2023","HM Prison and Probation Service","Outside London","Heterosexual / straight","41580","39190","31890","30440"
"In post","2023","HM Prison and Probation Service","Outside London","LGBO","3345","3250","31120","30410"
"In post","2023","HM Prison and Probation Service","Outside London","Undeclared","3680","3415","33410","32920"
"In post","2023","HM Prison and Probation Service","Outside London","Unknown","9530","8790","29620","28880"
"In post","2023","HM Prison and Probation Service","Unknown","Heterosexual / straight","45","45","28400","28880"
"In post","2023","HM Prison and Probation Service","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","5715","5455","48040","42060"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","LGBO","375","365","51180","45560"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","Undeclared","800","755","47230","42060"
"In post","2023","HM Revenue and Customs (excl. agencies)","London","Unknown","2725","2590","43220","39790"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","35220","32820","34920","34400"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","2570","2480","33380","28920"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","Undeclared","3740","3415","34910","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","17250","15860","30110","27890"
"In post","2023","HM Treasury (excl. agencies)","London","Heterosexual / straight","1320","1295","49480","54090"
"In post","2023","HM Treasury (excl. agencies)","London","LGBO","160","155","47650","50060"
"In post","2023","HM Treasury (excl. agencies)","London","Undeclared","215","210","47030","46620"
"In post","2023","HM Treasury (excl. agencies)","London","Unknown","50","50","50770","49130"
"In post","2023","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","210","205","39510","30510"
"In post","2023","HM Treasury (excl. agencies)","Outside London","LGBO","30","30","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","Heterosexual / straight","105","100","49730","47320"
"In post","2023","Health and Safety Executive","London","LGBO","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","London","Unknown","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","Outside London","Heterosexual / straight","1940","1835","43290","40790"
"In post","2023","Health and Safety Executive","Outside London","LGBO","130","125","38210","32800"
"In post","2023","Health and Safety Executive","Outside London","Undeclared","390","370","44130","41700"
"In post","2023","Health and Safety Executive","Outside London","Unknown","225","210","43270","40790"
"In post","2023","Home Office","London","Heterosexual / straight","9600","9075","41920","36180"
"In post","2023","Home Office","London","LGBO","420","415","46390","43210"
"In post","2023","Home Office","London","Undeclared","1410","1320","41370","36180"
"In post","2023","Home Office","London","Unknown","3155","3105","37170","29890"
"In post","2023","Home Office","Outside London","Heterosexual / straight","17540","16240","29980","26180"
