"Status","Year","Ethnicity","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","EO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","EO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","EO","Male","Undeclared","40","[c]","28600","28120"
"Leaver Dept.","2023","Undeclared","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","Male","Undeclared","40","[c]","57820","57570"
"Leaver Dept.","2023","Undeclared","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","Female","Undeclared","40","[c]","37280","37000"
"Leaver Dept.","2023","Undeclared","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","Male","Undeclared","65","[c]","38880","38640"
"Leaver Dept.","2023","Undeclared","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Female","Unknown","295","[c]","22610","22150"
"Leaver Dept.","2023","Unknown","AA/AO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Male","Unknown","240","[c]","22810","22400"
"Leaver Dept.","2023","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Female","Unknown","245","[c]","27980","27760"
"Leaver Dept.","2023","Unknown","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Male","Unknown","220","[c]","27820","27570"
"Leaver Dept.","2023","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Female","Unknown","230","[c]","58990","56430"
"Leaver Dept.","2023","Unknown","G6/G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Male","Unknown","230","[c]","58750","56430"
"Leaver Dept.","2023","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Female","Undeclared","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Female","Unknown","795","[c]","34680","32960"
"Leaver Dept.","2023","Unknown","SEO/HEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Male","Unknown","660","[c]","35330","33790"
"Leaver Dept.","2023","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","AA/AO","Female","Heterosexual / straight","645","[c]","21990","21690"
"Leaver Dept.","2023","White","AA/AO","Female","LGBO","65","[c]","21890","21690"
"Leaver Dept.","2023","White","AA/AO","Female","Undeclared","60","[c]","21810","21690"
"Leaver Dept.","2023","White","AA/AO","Female","Unknown","225","[c]","21670","21500"
"Leaver Dept.","2023","White","AA/AO","Male","Heterosexual / straight","445","[c]","22370","21690"
"Leaver Dept.","2023","White","AA/AO","Male","LGBO","60","[c]","22140","21690"
"Leaver Dept.","2023","White","AA/AO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","AA/AO","Male","Unknown","125","[c]","[c]","[c]"
"Leaver Dept.","2023","White","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","EO","Female","Heterosexual / straight","965","[c]","27760","27930"
"Leaver Dept.","2023","White","EO","Female","LGBO","100","[c]","27670","27570"
"Leaver Dept.","2023","White","EO","Female","Undeclared","65","[c]","28020","27610"
"Leaver Dept.","2023","White","EO","Female","Unknown","125","[c]","27770","28120"
"Leaver Dept.","2023","White","EO","Male","Heterosexual / straight","645","[c]","27920","27820"
"Leaver Dept.","2023","White","EO","Male","LGBO","95","[c]","28190","28120"
"Leaver Dept.","2023","White","EO","Male","Undeclared","40","[c]","28130","28120"
"Leaver Dept.","2023","White","EO","Male","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2023","White","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","G6/G7","Female","Heterosexual / straight","690","[c]","58090","56180"
"Leaver Dept.","2023","White","G6/G7","Female","LGBO","60","[c]","56600","54870"
"Leaver Dept.","2023","White","G6/G7","Female","Undeclared","55","[c]","58940","56430"
"Leaver Dept.","2023","White","G6/G7","Female","Unknown","75","[c]","56310","52360"
"Leaver Dept.","2023","White","G6/G7","Male","Heterosexual / straight","535","[c]","58100","55930"
"Leaver Dept.","2023","White","G6/G7","Male","LGBO","75","[c]","58470","55730"
"Leaver Dept.","2023","White","G6/G7","Male","Undeclared","40","[c]","60690","60730"
"Leaver Dept.","2023","White","G6/G7","Male","Unknown","75","[c]","58180","54800"
"Leaver Dept.","2023","White","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SCS level","Female","Heterosexual / straight","110","[c]","84770","79390"
"Leaver Dept.","2023","White","SCS level","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SCS level","Male","Heterosexual / straight","105","[c]","98940","89360"
"Leaver Dept.","2023","White","SCS level","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SEO/HEO","Female","Heterosexual / straight","1405","[c]","36830","36050"
"Leaver Dept.","2023","White","SEO/HEO","Female","LGBO","170","[c]","36500","35700"
"Leaver Dept.","2023","White","SEO/HEO","Female","Undeclared","120","[c]","37010","36050"
"Leaver Dept.","2023","White","SEO/HEO","Female","Unknown","170","[c]","37110","37280"
"Leaver Dept.","2023","White","SEO/HEO","Male","Heterosexual / straight","985","[c]","37370","36710"
"Leaver Dept.","2023","White","SEO/HEO","Male","LGBO","155","[c]","37210","36560"
"Leaver Dept.","2023","White","SEO/HEO","Male","Undeclared","70","[c]","37220","37450"
"Leaver Dept.","2023","White","SEO/HEO","Male","Unknown","125","[c]","36900","37640"
"Leaver Dept.","2023","White","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Female","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","AA/AO","Female","Heterosexual / straight","760","[c]","22900","22400"
"New entrant CS","2023","Asian","AA/AO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","AA/AO","Female","Undeclared","40","[c]","23390","22520"
"New entrant CS","2023","Asian","AA/AO","Female","Unknown","75","[c]","23190","22520"
"New entrant CS","2023","Asian","AA/AO","Male","Heterosexual / straight","770","[c]","23820","22520"
"New entrant CS","2023","Asian","AA/AO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","AA/AO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","AA/AO","Male","Unknown","60","[c]","23620","22520"
"New entrant CS","2023","Asian","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","EO","Female","Heterosexual / straight","355","[c]","28040","27840"
"New entrant CS","2023","Asian","EO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","EO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","EO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","EO","Male","Heterosexual / straight","265","[c]","28040","28120"
"New entrant CS","2023","Asian","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","EO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","EO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","Female","Heterosexual / straight","105","[c]","57870","54910"
"New entrant CS","2023","Asian","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","Male","Heterosexual / straight","120","[c]","59780","57240"
"New entrant CS","2023","Asian","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SEO/HEO","Female","Heterosexual / straight","360","[c]","37380","37500"
"New entrant CS","2023","Asian","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SEO/HEO","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SEO/HEO","Female","Unknown","50","[c]","32390","28840"
"New entrant CS","2023","Asian","SEO/HEO","Male","Heterosexual / straight","325","[c]","37190","35780"
"New entrant CS","2023","Asian","SEO/HEO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SEO/HEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SEO/HEO","Male","Unknown","50","[c]","34280","31040"
"New entrant CS","2023","Asian","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Female","Heterosexual / straight","115","[c]","22950","23640"
"New entrant CS","2023","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Male","Heterosexual / straight","80","[c]","23560","23640"
"New entrant CS","2023","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","Female","Heterosexual / straight","350","[c]","24590","22520"
"New entrant CS","2023","Black","AA/AO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","Female","Undeclared","20","[c]","[c]","[c]"
