"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","East Midlands (England)","15","15","40720","42140"
"In post","2023","Counter Fraud","Intelligence Analysis","East of England","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","London","90","85","45950","39790"
"In post","2023","Counter Fraud","Intelligence Analysis","North East (England)","35","30","37890","35000"
"In post","2023","Counter Fraud","Intelligence Analysis","North West (England)","25","25","37670","34700"
"In post","2023","Counter Fraud","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Scotland","25","25","35090","34700"
"In post","2023","Counter Fraud","Intelligence Analysis","South East (England)","10","10","32560","28930"
"In post","2023","Counter Fraud","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Yorkshire and The Humber","15","15","35600","35000"
"In post","2023","Counter Fraud","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","London","15","15","48420","45560"
"In post","2023","Counter Fraud","Knowledge and Information Management","North East (England)","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","North West (England)","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","East Midlands (England)","80","80","35670","35000"
"In post","2023","Counter Fraud","Legal","East of England","215","190","29130","28130"
"In post","2023","Counter Fraud","Legal","London","605","585","39730","39450"
"In post","2023","Counter Fraud","Legal","North East (England)","50","50","35110","34700"
"In post","2023","Counter Fraud","Legal","North West (England)","280","270","34570","34700"
"In post","2023","Counter Fraud","Legal","Northern Ireland","100","95","32950","29730"
"In post","2023","Counter Fraud","Legal","Scotland","150","145","33350","32210"
"In post","2023","Counter Fraud","Legal","South East (England)","120","115","33650","32540"
"In post","2023","Counter Fraud","Legal","South West (England)","90","85","34050","29730"
"In post","2023","Counter Fraud","Legal","Wales","135","125","32160","28130"
"In post","2023","Counter Fraud","Legal","West Midlands (England)","90","85","32860","29730"
"In post","2023","Counter Fraud","Legal","Yorkshire and The Humber","70","65","35170","34700"
"In post","2023","Counter Fraud","Operational Delivery","East Midlands (England)","210","190","35170","34700"
"In post","2023","Counter Fraud","Operational Delivery","East of England","55","50","31970","31280"
"In post","2023","Counter Fraud","Operational Delivery","London","445","420","38730","34370"
"In post","2023","Counter Fraud","Operational Delivery","North East (England)","240","225","33390","34400"
"In post","2023","Counter Fraud","Operational Delivery","North West (England)","875","810","32860","28130"
"In post","2023","Counter Fraud","Operational Delivery","Northern Ireland","170","160","32550","29730"
"In post","2023","Counter Fraud","Operational Delivery","Scotland","340","310","32010","29730"
"In post","2023","Counter Fraud","Operational Delivery","South East (England)","60","55","32320","31280"
"In post","2023","Counter Fraud","Operational Delivery","South West (England)","120","105","32220","29730"
"In post","2023","Counter Fraud","Operational Delivery","Wales","100","95","32190","28130"
"In post","2023","Counter Fraud","Operational Delivery","West Midlands (England)","255","235","31900","29730"
"In post","2023","Counter Fraud","Operational Delivery","Yorkshire and The Humber","340","310","32400","28130"
"In post","2023","Counter Fraud","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Other","East Midlands (England)","10","10","51540","54680"
"In post","2023","Counter Fraud","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Other","London","60","55","43920","39790"
"In post","2023","Counter Fraud","Other","North East (England)","25","25","45430","42330"
"In post","2023","Counter Fraud","Other","North West (England)","40","35","49930","55230"
"In post","2023","Counter Fraud","Other","Northern Ireland","10","10","52490","55230"
"In post","2023","Counter Fraud","Other","Scotland","45","40","41030","35000"
"In post","2023","Counter Fraud","Other","South East (England)","25","20","36350","29730"
"In post","2023","Counter Fraud","Other","South West (England)","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Other","Wales","10","10","49220","54680"
"In post","2023","Counter Fraud","Other","West Midlands (England)","15","15","50020","56330"
"In post","2023","Counter Fraud","Other","Yorkshire and The Humber","35","35","42020","35000"
"In post","2023","Counter Fraud","Policy","London","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Tax","East Midlands (England)","125","120","42190","35000"
"In post","2023","Counter Fraud","Tax","East of England","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Tax","London","325","310","45880","39790"
"In post","2023","Counter Fraud","Tax","North East (England)","135","130","42650","35330"
"In post","2023","Counter Fraud","Tax","North West (England)","325","310","43730","42140"
"In post","2023","Counter Fraud","Tax","Northern Ireland","60","55","44040","42140"
"In post","2023","Counter Fraud","Tax","Scotland","245","220","37940","35000"
"In post","2023","Counter Fraud","Tax","South East (England)","35","35","39180","35330"
"In post","2023","Counter Fraud","Tax","South West (England)","100","95","50810","57420"
"In post","2023","Counter Fraud","Tax","Wales","80","75","40990","35000"
"In post","2023","Counter Fraud","Tax","West Midlands (England)","165","155","39300","35000"
"In post","2023","Counter Fraud","Tax","Yorkshire and The Humber","105","105","40790","35000"
"In post","2023","Counter Fraud","Unknown","East Midlands (England)","10","10","35060","34700"
"In post","2023","Counter Fraud","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","London","110","105","39580","35240"
"In post","2023","Counter Fraud","Unknown","North East (England)","10","10","33260","32640"
"In post","2023","Counter Fraud","Unknown","North West (England)","25","25","35770","34700"
"In post","2023","Counter Fraud","Unknown","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Scotland","20","20","37050","34850"
"In post","2023","Counter Fraud","Unknown","South East (England)","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","South West (England)","10","10","34230","34550"
"In post","2023","Counter Fraud","Unknown","Unknown","10","10","38210","33940"
"In post","2023","Counter Fraud","Unknown","Wales","15","15","33390","34700"
"In post","2023","Counter Fraud","Unknown","West Midlands (England)","20","20","33390","28920"
"In post","2023","Counter Fraud","Unknown","Yorkshire and The Humber","15","15","37230","34700"
"In post","2023","Debt","Operational Delivery","East Midlands (England)","350","325","23820","22520"
"In post","2023","Debt","Operational Delivery","East of England","35","30","26920","28130"
"In post","2023","Debt","Operational Delivery","London","580","520","29700","26920"
"In post","2023","Debt","Operational Delivery","North East (England)","440","400","23900","22520"
"In post","2023","Debt","Operational Delivery","North West (England)","400","370","25560","22520"
"In post","2023","Debt","Operational Delivery","Northern Ireland","10","10","29000","28130"
"In post","2023","Debt","Operational Delivery","Scotland","1140","1030","24660","22520"
"In post","2023","Debt","Operational Delivery","South East (England)","75","60","29740","29730"
"In post","2023","Debt","Operational Delivery","South West (England)","15","15","29510","29730"
"In post","2023","Debt","Operational Delivery","Wales","425","400","25880","22520"
"In post","2023","Debt","Operational Delivery","West Midlands (England)","505","455","24620","22520"
"In post","2023","Debt","Operational Delivery","Yorkshire and The Humber","445","410","25740","22520"
"In post","2023","Debt","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Other","East Midlands (England)","235","195","22810","21690"
"In post","2023","Debt","Other","East of England","120","100","26640","25610"
"In post","2023","Debt","Other","London","10","10","25610","25610"
"In post","2023","Debt","Other","North East (England)","400","340","23050","21690"
"In post","2023","Debt","Other","North West (England)","290","255","23200","21690"
"In post","2023","Debt","Other","Scotland","165","145","22990","21690"
"In post","2023","Debt","Other","South West (England)","140","120","22910","21690"
"In post","2023","Debt","Other","Unknown","5","5","[c]","[c]"
"In post","2023","Debt","Other","Wales","85","75","22820","21690"
"In post","2023","Debt","Other","West Midlands (England)","655","575","22900","21690"
