"Status","Year","Ethnicity","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","10","10","[c]","[c]"
"In post","2023","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","10","10","[c]","[c]"
"In post","2023","Asian","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Actuary's Department","London","35","35","50600","46860"
"In post","2023","Asian","Government Actuary's Department","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Commercial Organisation","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Commercial Organisation","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Commercial Organisation","London","50","50","73270","66270"
"In post","2023","Asian","Government Commercial Organisation","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Commercial Organisation","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Commercial Organisation","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Commercial Organisation","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Commercial Organisation","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Commercial Organisation","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Commercial Organisation","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Asian","Government Commercial Organisation","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Asian","Government Internal Audit Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Internal Audit Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Internal Audit Agency","London","55","55","44550","43160"
"In post","2023","Asian","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Internal Audit Agency","North West (England)","5","5","[c]","[c]"
"In post","2023","Asian","Government Internal Audit Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Internal Audit Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Internal Audit Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Internal Audit Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Internal Audit Agency","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Asian","Government Internal Audit Agency","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Asian","Government Legal Department","London","315","300","49960","52020"
"In post","2023","Asian","Government Legal Department","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Legal Department","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Legal Department","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","Asian","Government Property Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Property Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Property Agency","London","10","10","[c]","[c]"
"In post","2023","Asian","Government Property Agency","North West (England)","5","5","[c]","[c]"
"In post","2023","Asian","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Property Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Government Property Agency","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","Asian","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Courts and Tribunals Service","East Midlands (England)","270","235","23810","21780"
"In post","2023","Asian","HM Courts and Tribunals Service","East of England","80","70","26960","25480"
"In post","2023","Asian","HM Courts and Tribunals Service","London","700","645","31300","25480"
"In post","2023","Asian","HM Courts and Tribunals Service","North East (England)","10","10","[c]","[c]"
"In post","2023","Asian","HM Courts and Tribunals Service","North West (England)","100","90","26770","21780"
"In post","2023","Asian","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Courts and Tribunals Service","South East (England)","75","65","26730","21780"
"In post","2023","Asian","HM Courts and Tribunals Service","South West (England)","25","20","[c]","[c]"
"In post","2023","Asian","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Courts and Tribunals Service","Wales","20","15","[c]","[c]"
"In post","2023","Asian","HM Courts and Tribunals Service","West Midlands (England)","315","285","24840","21780"
"In post","2023","Asian","HM Courts and Tribunals Service","Yorkshire and The Humber","95","80","26860","21780"
"In post","2023","Asian","HM Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Land Registry","East Midlands (England)","85","80","29700","28080"
"In post","2023","Asian","HM Land Registry","East of England","10","10","[c]","[c]"
"In post","2023","Asian","HM Land Registry","London","45","45","38200","31680"
"In post","2023","Asian","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Land Registry","North West (England)","15","15","[c]","[c]"
"In post","2023","Asian","HM Land Registry","South West (England)","15","15","[c]","[c]"
"In post","2023","Asian","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Land Registry","West Midlands (England)","35","30","32570","28080"
"In post","2023","Asian","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Prison and Probation Service","East Midlands (England)","215","195","30830","29050"
"In post","2023","Asian","HM Prison and Probation Service","East of England","160","155","30760","30630"
"In post","2023","Asian","HM Prison and Probation Service","London","595","575","35600","33800"
"In post","2023","Asian","HM Prison and Probation Service","North East (England)","40","35","31790","30240"
"In post","2023","Asian","HM Prison and Probation Service","North West (England)","220","200","30580","28880"
"In post","2023","Asian","HM Prison and Probation Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Prison and Probation Service","South East (England)","235","225","31190","30880"
"In post","2023","Asian","HM Prison and Probation Service","South West (England)","50","45","29880","28880"
"In post","2023","Asian","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Prison and Probation Service","Wales","30","25","[c]","[c]"
"In post","2023","Asian","HM Prison and Probation Service","West Midlands (England)","395","375","31140","29050"
"In post","2023","Asian","HM Prison and Probation Service","Yorkshire and The Humber","220","205","30890","28880"
"In post","2023","Asian","HM Revenue and Customs (excl. agencies)","East Midlands (England)","565","530","32820","28130"
"In post","2023","Asian","HM Revenue and Customs (excl. agencies)","East of England","10","10","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs (excl. agencies)","London","1655","1570","42630","39790"
"In post","2023","Asian","HM Revenue and Customs (excl. agencies)","North East (England)","230","220","30520","27890"
"In post","2023","Asian","HM Revenue and Customs (excl. agencies)","North West (England)","1135","1070","31490","28130"
"In post","2023","Asian","HM Revenue and Customs (excl. agencies)","Northern Ireland","10","10","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs (excl. agencies)","Scotland","170","150","27750","22520"
"In post","2023","Asian","HM Revenue and Customs (excl. agencies)","South East (England)","90","85","33520","29730"
"In post","2023","Asian","HM Revenue and Customs (excl. agencies)","South West (England)","65","65","35340","34700"
"In post","2023","Asian","HM Revenue and Customs (excl. agencies)","Wales","165","155","30110","28130"
"In post","2023","Asian","HM Revenue and Customs (excl. agencies)","West Midlands (England)","1095","1050","32930","29730"
"In post","2023","Asian","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","1050","985","29790","27890"
"In post","2023","Asian","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury (excl. agencies)","London","220","220","44530","39050"
"In post","2023","Asian","HM Treasury (excl. agencies)","North East (England)","15","15","[c]","[c]"
"In post","2023","Asian","HM Treasury (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Health and Safety Executive","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Asian","Health and Safety Executive","East of England","5","5","[c]","[c]"
"In post","2023","Asian","Health and Safety Executive","London","15","15","[c]","[c]"
"In post","2023","Asian","Health and Safety Executive","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Health and Safety Executive","North West (England)","20","20","[c]","[c]"
"In post","2023","Asian","Health and Safety Executive","Scotland","10","10","[c]","[c]"
"In post","2023","Asian","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Health and Safety Executive","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Asian","Health and Safety Executive","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Asian","Home Office","East Midlands (England)","35","35","26490","25980"
"In post","2023","Asian","Home Office","East of England","250","210","25480","22400"
"In post","2023","Asian","Home Office","London","3080","2875","36200","30410"
"In post","2023","Asian","Home Office","North East (England)","40","35","25960","25880"
"In post","2023","Asian","Home Office","North West (England)","260","245","28970","25980"
"In post","2023","Asian","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Home Office","Overseas","20","20","[c]","[c]"
"In post","2023","Asian","Home Office","Scotland","45","40","26990","25880"
"In post","2023","Asian","Home Office","South East (England)","115","105","28660","27180"
"In post","2023","Asian","Home Office","South West (England)","10","10","[c]","[c]"
"In post","2023","Asian","Home Office","Unknown","15","15","[c]","[c]"
"In post","2023","Asian","Home Office","Wales","25","25","[c]","[c]"
"In post","2023","Asian","Home Office","West Midlands (England)","295","270","29030","26180"
"In post","2023","Asian","Home Office","Yorkshire and The Humber","390","365","27840","25880"
"In post","2023","Asian","Institute for Apprenticeships and Technical Education","London","15","15","[c]","[c]"
"In post","2023","Asian","Institute for Apprenticeships and Technical Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Institute for Apprenticeships and Technical Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Institute for Apprenticeships and Technical Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Institute for Apprenticeships and Technical Education","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Asian","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Intellectual Property Office","London","5","5","[c]","[c]"
"In post","2023","Asian","Intellectual Property Office","Wales","35","35","40120","41240"
"In post","2023","Asian","Legal Aid Agency","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","Asian","Legal Aid Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal Aid Agency","London","15","15","[c]","[c]"
"In post","2023","Asian","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
