"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for International Trade","Project Delivery","Female","70","65","50090","55370"
"In post","2023","Department for International Trade","Project Delivery","Male","40","40","46280","41550"
"In post","2023","Department for International Trade","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Property","Male","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Security","Female","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Security","Male","20","20","[c]","[c]"
"In post","2023","Department for International Trade","Social Research","Female","20","20","[c]","[c]"
"In post","2023","Department for International Trade","Social Research","Male","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","Female","25","25","[c]","[c]"
"In post","2023","Department for International Trade","Statistics","Male","35","35","48720","48190"
"In post","2023","Department for International Trade","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","Female","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Commercial","Male","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","Female","50","50","48160","43180"
"In post","2023","Department for Levelling Up, Housing and Communities","Communications","Male","45","45","47640","42210"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Female","75","70","51810","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Male","110","110","51570","52840"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Economics","Male","40","40","49260","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","Female","85","80","50340","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Finance","Male","55","55","48640","49200"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","Female","75","70","40870","36020"
"In post","2023","Department for Levelling Up, Housing and Communities","Human Resources","Male","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Female","40","40","38060","33450"
"In post","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Male","30","30","39340","33880"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Female","440","410","36410","33450"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Male","345","335","37830","34310"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","Female","45","45","45680","44180"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning","Male","55","55","48560","44180"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Female","185","160","56550","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Male","285","255","59470","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","Female","920","885","49430","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Policy","Male","825","815","49880","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Female","105","100","47980","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Male","75","75","48820","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","Female","15","15","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Social Research","Male","20","20","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","Female","75","70","45630","44180"
"In post","2023","Department for Levelling Up, Housing and Communities","Statistics","Male","85","85","47420","44180"
"In post","2023","Department for Transport","Commercial","Female","195","180","39220","35760"
"In post","2023","Department for Transport","Commercial","Male","190","185","42620","39820"
"In post","2023","Department for Transport","Communications","Female","125","120","39090","35760"
"In post","2023","Department for Transport","Communications","Male","110","110","39530","37320"
"In post","2023","Department for Transport","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Corporate Finance","Male","10","10","[c]","[c]"
"In post","2023","Department for Transport","Counter Fraud","Female","20","20","[c]","[c]"
"In post","2023","Department for Transport","Counter Fraud","Male","35","35","32000","31440"
"In post","2023","Department for Transport","Digital, Data and Technology","Female","355","340","37290","33850"
"In post","2023","Department for Transport","Digital, Data and Technology","Male","850","845","43050","40180"
"In post","2023","Department for Transport","Economics","Female","55","50","50880","55190"
"In post","2023","Department for Transport","Economics","Male","115","110","51180","55740"
"In post","2023","Department for Transport","Finance","Female","240","230","39210","33850"
"In post","2023","Department for Transport","Finance","Male","225","220","45110","41980"
"In post","2023","Department for Transport","Human Resources","Female","325","305","37880","33850"
"In post","2023","Department for Transport","Human Resources","Male","120","120","38200","34230"
"In post","2023","Department for Transport","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","Female","15","10","[c]","[c]"
"In post","2023","Department for Transport","Internal Audit","Male","10","10","[c]","[c]"
"In post","2023","Department for Transport","International Trade","Female","25","25","[c]","[c]"
"In post","2023","Department for Transport","International Trade","Male","25","25","[c]","[c]"
"In post","2023","Department for Transport","Knowledge and Information Management","Female","35","35","37980","34970"
"In post","2023","Department for Transport","Knowledge and Information Management","Male","40","40","37460","35080"
"In post","2023","Department for Transport","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Medicine","Female","35","30","76450","85780"
"In post","2023","Department for Transport","Medicine","Male","15","15","[c]","[c]"
"In post","2023","Department for Transport","Operational Delivery","Female","4345","3675","24600","22500"
"In post","2023","Department for Transport","Operational Delivery","Male","5155","4915","28550","27450"
"In post","2023","Department for Transport","Operational Research","Female","45","40","35170","31660"
"In post","2023","Department for Transport","Operational Research","Male","30","30","[c]","[c]"
"In post","2023","Department for Transport","Other","Female","15","15","[c]","[c]"
"In post","2023","Department for Transport","Other","Male","25","25","[c]","[c]"
"In post","2023","Department for Transport","Planning","Female","25","20","[c]","[c]"
"In post","2023","Department for Transport","Planning","Male","15","15","[c]","[c]"
"In post","2023","Department for Transport","Policy","Female","715","685","47190","43750"
"In post","2023","Department for Transport","Policy","Male","815","800","48910","46400"
"In post","2023","Department for Transport","Project Delivery","Female","260","250","48580","44750"
