"Status","Year","Disability","Function_of_post","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Human Resources","UK Export Finance","HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","UK Export Finance","SEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","UK Statistics Authority","AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","UK Statistics Authority","EO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","UK Statistics Authority","G6","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","UK Statistics Authority","G7","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","UK Statistics Authority","HEO","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","UK Statistics Authority","SEO","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","UK Supreme Court","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Water Services Regulation Authority","HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Welsh Government","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Welsh Government","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Department for Education","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Department for Transport","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Department for Transport","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Department for Transport","HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Department for Transport","SEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Foreign, Commonwealth and Development Office","G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Foreign, Commonwealth and Development Office","HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Foreign, Commonwealth and Development Office","SEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","HM Land Registry","SEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","HM Revenue and Customs","G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","HM Revenue and Customs","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","HM Revenue and Customs","SEO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","HM Treasury","G6","40","40","64630","64280"
"In post","2023","Declared non-disabled","Internal Audit","HM Treasury","G7","75","70","54010","53070"
"In post","2023","Declared non-disabled","Internal Audit","HM Treasury","HEO","40","40","35200","35500"
"In post","2023","Declared non-disabled","Internal Audit","HM Treasury","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","HM Treasury","SEO","95","85","44370","43430"
"In post","2023","Declared non-disabled","Internal Audit","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Ministry of Defence","EO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Ministry of Defence","G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Ministry of Defence","HEO","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Ministry of Defence","SEO","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Ministry of Justice","AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Ministry of Justice","SEO","30","30","51010","53200"
"In post","2023","Declared non-disabled","Internal Audit","Scottish Government","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Scottish Government","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Attorney General's Departments","AA","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Attorney General's Departments","AO","1015","930","23190","22870"
"In post","2023","Declared non-disabled","Legal","Attorney General's Departments","EO","1215","1140","28730","28540"
"In post","2023","Declared non-disabled","Legal","Attorney General's Departments","G6","785","725","70000","68280"
"In post","2023","Declared non-disabled","Legal","Attorney General's Departments","G7","2505","2310","56520","55170"
"In post","2023","Declared non-disabled","Legal","Attorney General's Departments","HEO","460","445","35360","33810"
"In post","2023","Declared non-disabled","Legal","Attorney General's Departments","SCS level","220","210","87930","84380"
"In post","2023","Declared non-disabled","Legal","Attorney General's Departments","SEO","250","240","40040","39710"
"In post","2023","Declared non-disabled","Legal","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Cabinet Office","SCS level","45","45","88000","81600"
"In post","2023","Declared non-disabled","Legal","Charity Commission","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Charity Commission","G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Competition and Markets Authority","EO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Competition and Markets Authority","G6","55","55","77030","74800"
"In post","2023","Declared non-disabled","Legal","Competition and Markets Authority","G7","45","45","57210","55950"
"In post","2023","Declared non-disabled","Legal","Competition and Markets Authority","HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Competition and Markets Authority","SCS level","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
