"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Debt","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","G7","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Commercial","SEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Communications","HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","AA","30","30","21890","22040"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","AO","485","470","23090","22220"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","EO","3215","3065","28650","28120"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","G6","1575","1555","69790","68470"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","G7","5015","4915","56240","55780"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","HEO","5190","5050","34820","34300"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","SCS level","340","335","95240","90000"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","SEO","5650","5530","42420","41870"
"In post","2023","Digital, Data & Technology","Digital, Data and Technology","Unknown","75","75","37470","37200"
"In post","2023","Digital, Data & Technology","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","EO","20","20","28390","28120"
"In post","2023","Digital, Data & Technology","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","G7","15","15","53840","53810"
"In post","2023","Digital, Data & Technology","Finance","HEO","30","30","34120","34170"
"In post","2023","Digital, Data & Technology","Finance","SEO","35","30","39950","38470"
"In post","2023","Digital, Data & Technology","Geography","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","EO","10","10","27730","28370"
"In post","2023","Digital, Data & Technology","Human Resources","G6","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","G7","15","15","57400","56430"
"In post","2023","Digital, Data & Technology","Human Resources","HEO","20","20","34940","35650"
"In post","2023","Digital, Data & Technology","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","SEO","15","15","41340","41870"
"In post","2023","Digital, Data & Technology","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","International Trade","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","AA","10","10","21590","21380"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","AO","235","225","23200","22220"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","EO","300","290","28100","27470"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","G6","30","30","66420","66140"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","G7","65","65","55390","54710"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","HEO","245","245","34480","34300"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","SEO","135","130","42240","41800"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Unknown","25","25","35010","31920"
"In post","2023","Digital, Data & Technology","Operational Delivery","AO","80","80","21170","20660"
"In post","2023","Digital, Data & Technology","Operational Delivery","EO","120","115","27830","27890"
"In post","2023","Digital, Data & Technology","Operational Delivery","G6","40","40","65300","62540"
"In post","2023","Digital, Data & Technology","Operational Delivery","G7","135","130","52630","51910"
"In post","2023","Digital, Data & Technology","Operational Delivery","HEO","300","290","33370","33050"
"In post","2023","Digital, Data & Technology","Operational Delivery","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","SEO","385","365","40420","39750"
"In post","2023","Digital, Data & Technology","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","G7","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","SEO","10","10","42530","42510"
"In post","2023","Digital, Data & Technology","Other","AA","25","25","19230","19080"
"In post","2023","Digital, Data & Technology","Other","AO","10","10","23900","26400"
"In post","2023","Digital, Data & Technology","Other","EO","75","70","27770","27650"
"In post","2023","Digital, Data & Technology","Other","G6","15","15","68620","70840"
"In post","2023","Digital, Data & Technology","Other","G7","35","35","53210","54260"
"In post","2023","Digital, Data & Technology","Other","HEO","50","45","34300","36000"
"In post","2023","Digital, Data & Technology","Other","SEO","80","75","40440","39650"
"In post","2023","Digital, Data & Technology","Policy","G6","30","30","65380","65780"
"In post","2023","Digital, Data & Technology","Policy","G7","25","25","52790","55120"
"In post","2023","Digital, Data & Technology","Policy","HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","SEO","15","15","40520","41230"
"In post","2023","Digital, Data & Technology","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","EO","40","40","29110","29750"
"In post","2023","Digital, Data & Technology","Project Delivery","G6","15","15","67140","66860"
"In post","2023","Digital, Data & Technology","Project Delivery","G7","45","45","56000","55350"
"In post","2023","Digital, Data & Technology","Project Delivery","HEO","85","80","34580","35410"
"In post","2023","Digital, Data & Technology","Project Delivery","SEO","90","85","40730","39820"
"In post","2023","Digital, Data & Technology","Property","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Science and Engineering","EO","55","50","25720","26650"
"In post","2023","Digital, Data & Technology","Science and Engineering","G6","50","40","60360","60490"
"In post","2023","Digital, Data & Technology","Science and Engineering","G7","130","120","48540","47960"
"In post","2023","Digital, Data & Technology","Science and Engineering","HEO","90","85","32960","32730"
"In post","2023","Digital, Data & Technology","Science and Engineering","SEO","240","225","40230","39650"
"In post","2023","Digital, Data & Technology","Security","EO","10","10","27900","27450"
"In post","2023","Digital, Data & Technology","Security","G6","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","G7","15","15","57600","56430"
"In post","2023","Digital, Data & Technology","Security","HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Security","SEO","10","10","48360","50960"
"In post","2023","Digital, Data & Technology","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","G7","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Statistics","SEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","EO","20","15","28370","27890"
"In post","2023","Digital, Data & Technology","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","G7","15","15","59050","57970"
"In post","2023","Digital, Data & Technology","Tax","HEO","35","35","34940","34700"
"In post","2023","Digital, Data & Technology","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tax","SEO","25","25","42970","42510"
"In post","2023","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","EO","115","115","28170","27890"
"In post","2023","Digital, Data & Technology","Unknown","G6","90","90","69420","69500"
"In post","2023","Digital, Data & Technology","Unknown","G7","280","275","56590","56430"
"In post","2023","Digital, Data & Technology","Unknown","HEO","230","225","35330","34700"
"In post","2023","Digital, Data & Technology","Unknown","SCS level","40","40","110750","108000"
"In post","2023","Digital, Data & Technology","Unknown","SEO","250","245","43000","42150"
"In post","2023","Finance","Commercial","AO","60","50","21990","21690"
"In post","2023","Finance","Commercial","EO","80","70","28840","28120"
"In post","2023","Finance","Commercial","G6","30","30","68860","66860"
"In post","2023","Finance","Commercial","G7","100","95","52570","50160"
"In post","2023","Finance","Commercial","HEO","250","235","34990","34170"
"In post","2023","Finance","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Commercial","SEO","230","220","39600","38470"
"In post","2023","Finance","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","EO","10","10","27000","27000"
"In post","2023","Finance","Corporate Finance","G6","10","10","88410","78490"
"In post","2023","Finance","Corporate Finance","G7","20","15","63400","57820"
"In post","2023","Finance","Corporate Finance","HEO","20","20","35650","34670"
"In post","2023","Finance","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Corporate Finance","SEO","20","20","45630","44610"
"In post","2023","Finance","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Counter Fraud","G7","10","10","[c]","[c]"
"In post","2023","Finance","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Counter Fraud","SEO","15","15","39220","38070"
"In post","2023","Finance","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","G7","5","5","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Digital, Data and Technology","SEO","5","5","[c]","[c]"
"In post","2023","Finance","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","AA","30","25","21150","21380"
"In post","2023","Finance","Finance","AO","920","835","23170","22520"
"In post","2023","Finance","Finance","EO","1455","1390","28240","27650"
"In post","2023","Finance","Finance","G6","730","710","69860","70260"
"In post","2023","Finance","Finance","G7","1680","1635","56300","56040"
"In post","2023","Finance","Finance","HEO","2005","1925","34760","34300"
"In post","2023","Finance","Finance","SCS level","280","275","91550","83370"
"In post","2023","Finance","Finance","SEO","2140","2065","42980","42510"
"In post","2023","Finance","Finance","Unknown","65","60","53310","48840"
"In post","2023","Finance","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Human Resources","SEO","5","5","[c]","[c]"
"In post","2023","Finance","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicine","G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicine","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","AA","45","30","22520","22520"
"In post","2023","Finance","Operational Delivery","AO","820","670","22710","22520"
"In post","2023","Finance","Operational Delivery","EO","355","330","28650","28130"
"In post","2023","Finance","Operational Delivery","G6","10","10","69060","69940"
