"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data and Technology","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","AA","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","AO","Female","Heterosexual / straight","140","130","23280","22500"
"In post","2023","Digital, Data and Technology","AO","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","AO","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","AO","Female","Unknown","35","35","23550","23390"
"In post","2023","Digital, Data and Technology","AO","Male","Heterosexual / straight","235","235","23270","22330"
"In post","2023","Digital, Data and Technology","AO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Digital, Data and Technology","AO","Male","Undeclared","30","30","[c]","[c]"
"In post","2023","Digital, Data and Technology","AO","Male","Unknown","65","60","23250","22640"
"In post","2023","Digital, Data and Technology","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","EO","Female","Heterosexual / straight","800","740","28410","28120"
"In post","2023","Digital, Data and Technology","EO","Female","LGBO","65","65","28120","27650"
"In post","2023","Digital, Data and Technology","EO","Female","Undeclared","95","90","28930","28120"
"In post","2023","Digital, Data and Technology","EO","Female","Unknown","210","190","28390","28120"
"In post","2023","Digital, Data and Technology","EO","Male","Heterosexual / straight","1385","1340","28780","28120"
"In post","2023","Digital, Data and Technology","EO","Male","LGBO","80","75","27990","28120"
"In post","2023","Digital, Data and Technology","EO","Male","Undeclared","220","210","28970","28120"
"In post","2023","Digital, Data and Technology","EO","Male","Unknown","510","495","28880","28120"
"In post","2023","Digital, Data and Technology","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","G6","Female","Heterosexual / straight","410","400","68450","67150"
"In post","2023","Digital, Data and Technology","G6","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Digital, Data and Technology","G6","Female","Undeclared","60","60","69250","66860"
"In post","2023","Digital, Data and Technology","G6","Female","Unknown","100","100","69360","67890"
"In post","2023","Digital, Data and Technology","G6","Male","Heterosexual / straight","805","800","70530","69190"
"In post","2023","Digital, Data and Technology","G6","Male","LGBO","35","35","71070","70260"
"In post","2023","Digital, Data and Technology","G6","Male","Undeclared","100","100","72000","71660"
"In post","2023","Digital, Data and Technology","G6","Male","Unknown","235","235","70430","69050"
"In post","2023","Digital, Data and Technology","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","G7","Female","Heterosexual / straight","1330","1280","55310","55020"
"In post","2023","Digital, Data and Technology","G7","Female","LGBO","115","115","55570","55720"
"In post","2023","Digital, Data and Technology","G7","Female","Undeclared","155","145","56030","55860"
"In post","2023","Digital, Data and Technology","G7","Female","Unknown","320","310","55770","55720"
"In post","2023","Digital, Data and Technology","G7","Male","Heterosexual / straight","2435","2410","56970","56430"
"In post","2023","Digital, Data and Technology","G7","Male","LGBO","160","160","56700","56430"
"In post","2023","Digital, Data and Technology","G7","Male","Undeclared","335","335","56860","56340"
"In post","2023","Digital, Data and Technology","G7","Male","Unknown","650","645","57270","56770"
"In post","2023","Digital, Data and Technology","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","HEO","Female","Heterosexual / straight","1315","1245","34650","34170"
"In post","2023","Digital, Data and Technology","HEO","Female","LGBO","120","120","33790","34170"
"In post","2023","Digital, Data and Technology","HEO","Female","Undeclared","160","150","34820","34300"
"In post","2023","Digital, Data and Technology","HEO","Female","Unknown","390","375","34230","34390"
"In post","2023","Digital, Data and Technology","HEO","Male","Heterosexual / straight","2155","2120","35110","34400"
"In post","2023","Digital, Data and Technology","HEO","Male","LGBO","175","175","34570","34170"
"In post","2023","Digital, Data and Technology","HEO","Male","Undeclared","330","320","35490","34970"
"In post","2023","Digital, Data and Technology","HEO","Male","Unknown","825","815","34820","34400"
"In post","2023","Digital, Data and Technology","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","SCS level","Female","Heterosexual / straight","95","90","90180","83030"
"In post","2023","Digital, Data and Technology","SCS level","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","SCS level","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Digital, Data and Technology","SCS level","Male","Heterosexual / straight","190","190","98100","92260"
"In post","2023","Digital, Data and Technology","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","SCS level","Male","Unknown","50","50","97520","94760"
"In post","2023","Digital, Data and Technology","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","SEO","Female","Heterosexual / straight","1465","1405","41550","41440"
"In post","2023","Digital, Data and Technology","SEO","Female","LGBO","110","110","41100","41360"
"In post","2023","Digital, Data and Technology","SEO","Female","Undeclared","185","180","41910","41800"
"In post","2023","Digital, Data and Technology","SEO","Female","Unknown","340","330","42180","41870"
"In post","2023","Digital, Data and Technology","SEO","Male","Heterosexual / straight","2585","2550","42890","42150"
"In post","2023","Digital, Data and Technology","SEO","Male","LGBO","140","140","41670","41460"
"In post","2023","Digital, Data and Technology","SEO","Male","Undeclared","400","390","43410","42510"
"In post","2023","Digital, Data and Technology","SEO","Male","Unknown","780","770","42940","42190"
"In post","2023","Digital, Data and Technology","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Male","Heterosexual / straight","45","45","38350","38790"
"In post","2023","Digital, Data and Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","AO","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Economics","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Economics","AO","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Economics","AO","Male","Heterosexual / straight","30","30","22670","21820"
"In post","2023","Economics","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","AO","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Economics","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Economics","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","EO","Female","Heterosexual / straight","60","60","27820","28620"
"In post","2023","Economics","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Economics","EO","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Economics","EO","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Economics","EO","Male","Heterosexual / straight","65","65","27490","27890"
"In post","2023","Economics","EO","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Economics","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Economics","EO","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Economics","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","G6","Female","Heterosexual / straight","75","70","71960","70270"
"In post","2023","Economics","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","G6","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Economics","G6","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Economics","G6","Male","Heterosexual / straight","110","105","71890","70740"
"In post","2023","Economics","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Economics","G6","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Economics","G6","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Economics","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","G7","Female","Heterosexual / straight","165","160","57320","56440"
"In post","2023","Economics","G7","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Economics","G7","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Economics","G7","Female","Unknown","35","35","57140","55740"
"In post","2023","Economics","G7","Male","Heterosexual / straight","310","305","57700","56010"
"In post","2023","Economics","G7","Male","LGBO","30","30","[c]","[c]"
"In post","2023","Economics","G7","Male","Undeclared","40","40","59220","59370"
"In post","2023","Economics","G7","Male","Unknown","60","60","59360","58160"
"In post","2023","Economics","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","HEO","Female","Heterosexual / straight","130","130","35450","34740"
"In post","2023","Economics","HEO","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Economics","HEO","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Economics","HEO","Female","Unknown","40","40","34960","35000"
"In post","2023","Economics","HEO","Male","Heterosexual / straight","260","260","35320","34700"
"In post","2023","Economics","HEO","Male","LGBO","30","30","34850","35010"
"In post","2023","Economics","HEO","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Economics","HEO","Male","Unknown","105","105","35270","35330"
"In post","2023","Economics","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","SCS level","Female","Heterosexual / straight","35","30","89600","84090"
"In post","2023","Economics","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Economics","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Economics","SCS level","Male","Heterosexual / straight","45","45","89490","80640"
"In post","2023","Economics","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Economics","SCS level","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Economics","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","SEO","Female","Heterosexual / straight","70","70","42910","42230"
"In post","2023","Economics","SEO","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Economics","SEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Economics","SEO","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Economics","SEO","Male","Heterosexual / straight","95","95","43410","43570"
"In post","2023","Economics","SEO","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Economics","SEO","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Economics","SEO","Male","Unknown","30","30","43170","43500"
"In post","2023","Economics","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","AA","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Finance","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","AA","Female","Unknown","5","5","[c]","[c]"
