"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Science and Engineering","East of England","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Science and Engineering","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","East of England","G6","Unknown","15","15","[c]","[c]"
"In post","2023","Science and Engineering","East of England","G7","Heterosexual / straight","70","65","53100","54090"
"In post","2023","Science and Engineering","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","East of England","G7","Undeclared","15","10","[c]","[c]"
"In post","2023","Science and Engineering","East of England","G7","Unknown","50","50","52330","50020"
"In post","2023","Science and Engineering","East of England","HEO","Heterosexual / straight","140","135","33550","33500"
"In post","2023","Science and Engineering","East of England","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","East of England","HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Science and Engineering","East of England","HEO","Unknown","65","60","31770","30350"
"In post","2023","Science and Engineering","East of England","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Science and Engineering","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","East of England","SEO","Heterosexual / straight","120","115","41310","41480"
"In post","2023","Science and Engineering","East of England","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","East of England","SEO","Undeclared","25","25","[c]","[c]"
"In post","2023","Science and Engineering","East of England","SEO","Unknown","55","50","39590","38030"
"In post","2023","Science and Engineering","London","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Science and Engineering","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","London","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Science and Engineering","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","London","AO","Unknown","5","5","[c]","[c]"
"In post","2023","Science and Engineering","London","EO","Heterosexual / straight","50","50","28880","28220"
"In post","2023","Science and Engineering","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","London","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Science and Engineering","London","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Science and Engineering","London","G6","Heterosexual / straight","85","80","69750","68560"
"In post","2023","Science and Engineering","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","London","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","Science and Engineering","London","G6","Unknown","20","20","[c]","[c]"
"In post","2023","Science and Engineering","London","G7","Heterosexual / straight","160","155","56410","55270"
"In post","2023","Science and Engineering","London","G7","LGBO","15","15","[c]","[c]"
"In post","2023","Science and Engineering","London","G7","Undeclared","30","30","57170","55690"
"In post","2023","Science and Engineering","London","G7","Unknown","55","50","58600","57480"
"In post","2023","Science and Engineering","London","HEO","Heterosexual / straight","170","165","35150","33590"
"In post","2023","Science and Engineering","London","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Science and Engineering","London","HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Science and Engineering","London","HEO","Unknown","100","100","32320","30130"
"In post","2023","Science and Engineering","London","SCS level","Heterosexual / straight","30","30","88970","82140"
"In post","2023","Science and Engineering","London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Science and Engineering","London","SCS level","Unknown","15","10","[c]","[c]"
"In post","2023","Science and Engineering","London","SEO","Heterosexual / straight","180","180","43320","42080"
"In post","2023","Science and Engineering","London","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","Science and Engineering","London","SEO","Undeclared","35","30","42880","41780"
"In post","2023","Science and Engineering","London","SEO","Unknown","50","50","44270","44950"
"In post","2023","Science and Engineering","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","EO","Heterosexual / straight","65","60","26900","27320"
"In post","2023","Science and Engineering","North West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","HEO","Heterosexual / straight","55","50","33570","32800"
"In post","2023","Science and Engineering","North West (England)","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","SEO","Heterosexual / straight","55","50","43210","43400"
"In post","2023","Science and Engineering","North West (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","Unknown","Heterosexual / straight","60","60","47200","43400"
"In post","2023","Science and Engineering","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
