"Status","Year","Age","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","65+","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","AA/AO","Female","Heterosexual / straight","230","[c]","23300","22520"
"New entrant CS","2023","16-19","AA/AO","Female","LGBO","40","[c]","22860","22500"
"New entrant CS","2023","16-19","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","AA/AO","Female","Unknown","230","[c]","23220","22400"
"New entrant CS","2023","16-19","AA/AO","Male","Heterosexual / straight","215","[c]","23210","22520"
"New entrant CS","2023","16-19","AA/AO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","AA/AO","Male","Unknown","230","[c]","22600","22400"
"New entrant CS","2023","16-19","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","EO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","EO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","EO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","EO","Male","Heterosexual / straight","35","[c]","26280","25970"
"New entrant CS","2023","16-19","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","EO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","AA/AO","Female","Heterosexual / straight","2635","[c]","23850","22520"
"New entrant CS","2023","20-29","AA/AO","Female","LGBO","515","[c]","24320","22520"
"New entrant CS","2023","20-29","AA/AO","Female","Undeclared","210","[c]","23520","22520"
"New entrant CS","2023","20-29","AA/AO","Female","Unknown","2690","[c]","23650","22400"
"New entrant CS","2023","20-29","AA/AO","Male","Heterosexual / straight","2445","[c]","24570","22520"
"New entrant CS","2023","20-29","AA/AO","Male","LGBO","265","[c]","23260","22440"
"New entrant CS","2023","20-29","AA/AO","Male","Undeclared","170","[c]","23290","22500"
"New entrant CS","2023","20-29","AA/AO","Male","Unknown","2440","[c]","24070","22520"
"New entrant CS","2023","20-29","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","EO","Female","Heterosexual / straight","1125","[c]","27790","27840"
"New entrant CS","2023","20-29","EO","Female","LGBO","225","[c]","27230","27320"
"New entrant CS","2023","20-29","EO","Female","Undeclared","155","[c]","27380","27820"
"New entrant CS","2023","20-29","EO","Female","Unknown","1065","[c]","27420","27080"
"New entrant CS","2023","20-29","EO","Male","Heterosexual / straight","850","[c]","27630","27650"
"New entrant CS","2023","20-29","EO","Male","LGBO","150","[c]","27070","27230"
"New entrant CS","2023","20-29","EO","Male","Undeclared","90","[c]","27680","27650"
"New entrant CS","2023","20-29","EO","Male","Unknown","965","[c]","27200","26750"
"New entrant CS","2023","20-29","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","G6/G7","Female","Heterosexual / straight","90","[c]","53500","54100"
"New entrant CS","2023","20-29","G6/G7","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","G6/G7","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","G6/G7","Female","Unknown","45","[c]","55110","53400"
"New entrant CS","2023","20-29","G6/G7","Male","Heterosexual / straight","80","[c]","54350","54100"
"New entrant CS","2023","20-29","G6/G7","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","G6/G7","Male","Unknown","55","[c]","58580","55370"
"New entrant CS","2023","20-29","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SEO/HEO","Female","Heterosexual / straight","1110","[c]","35070","34170"
"New entrant CS","2023","20-29","SEO/HEO","Female","LGBO","245","[c]","34450","33910"
"New entrant CS","2023","20-29","SEO/HEO","Female","Undeclared","150","[c]","34570","34170"
"New entrant CS","2023","20-29","SEO/HEO","Female","Unknown","895","[c]","33020","32080"
"New entrant CS","2023","20-29","SEO/HEO","Male","Heterosexual / straight","995","[c]","34690","34110"
"New entrant CS","2023","20-29","SEO/HEO","Male","LGBO","170","[c]","35260","34410"
"New entrant CS","2023","20-29","SEO/HEO","Male","Undeclared","130","[c]","35020","34190"
"New entrant CS","2023","20-29","SEO/HEO","Male","Unknown","820","[c]","34120","33830"
"New entrant CS","2023","20-29","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Female","Heterosexual / straight","1005","[c]","22950","23640"
"New entrant CS","2023","20-29","Unknown","Female","LGBO","175","[c]","22640","23640"
"New entrant CS","2023","20-29","Unknown","Female","Undeclared","35","[c]","22760","23640"
"New entrant CS","2023","20-29","Unknown","Female","Unknown","450","[c]","22560","23640"
"New entrant CS","2023","20-29","Unknown","Male","Heterosexual / straight","230","[c]","23590","23640"
"New entrant CS","2023","20-29","Unknown","Male","LGBO","50","[c]","22410","23640"
"New entrant CS","2023","20-29","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Male","Unknown","215","[c]","22550","19460"
"New entrant CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","AA/AO","Female","Heterosexual / straight","1360","[c]","23700","22510"
"New entrant CS","2023","30-39","AA/AO","Female","LGBO","180","[c]","24560","22520"
"New entrant CS","2023","30-39","AA/AO","Female","Undeclared","70","[c]","23620","22520"
"New entrant CS","2023","30-39","AA/AO","Female","Unknown","1420","[c]","23410","22400"
"New entrant CS","2023","30-39","AA/AO","Male","Heterosexual / straight","1290","[c]","25720","24010"
"New entrant CS","2023","30-39","AA/AO","Male","LGBO","145","[c]","23340","22490"
"New entrant CS","2023","30-39","AA/AO","Male","Undeclared","70","[c]","24420","22520"
"New entrant CS","2023","30-39","AA/AO","Male","Unknown","1245","[c]","24900","22520"
"New entrant CS","2023","30-39","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","EO","Female","Heterosexual / straight","630","[c]","27950","27840"
"New entrant CS","2023","30-39","EO","Female","LGBO","95","[c]","27780","28080"
"New entrant CS","2023","30-39","EO","Female","Undeclared","45","[c]","28100","27080"
"New entrant CS","2023","30-39","EO","Female","Unknown","610","[c]","27500","26960"
"New entrant CS","2023","30-39","EO","Male","Heterosexual / straight","495","[c]","27880","27650"
"New entrant CS","2023","30-39","EO","Male","LGBO","70","[c]","27720","27650"
"New entrant CS","2023","30-39","EO","Male","Undeclared","35","[c]","27780","27320"
"New entrant CS","2023","30-39","EO","Male","Unknown","645","[c]","27650","26780"
"New entrant CS","2023","30-39","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","G6/G7","Female","Heterosexual / straight","385","[c]","56850","54330"
"New entrant CS","2023","30-39","G6/G7","Female","LGBO","40","[c]","55450","54210"
"New entrant CS","2023","30-39","G6/G7","Female","Undeclared","35","[c]","57150","54690"
"New entrant CS","2023","30-39","G6/G7","Female","Unknown","160","[c]","59260","55420"
"New entrant CS","2023","30-39","G6/G7","Male","Heterosexual / straight","345","[c]","57080","54630"
"New entrant CS","2023","30-39","G6/G7","Male","LGBO","55","[c]","59020","55200"
"New entrant CS","2023","30-39","G6/G7","Male","Undeclared","45","[c]","55930","54840"
"New entrant CS","2023","30-39","G6/G7","Male","Unknown","195","[c]","59360","55790"
"New entrant CS","2023","30-39","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SEO/HEO","Female","Heterosexual / straight","1020","[c]","37430","37590"
"New entrant CS","2023","30-39","SEO/HEO","Female","LGBO","115","[c]","36960","35040"
"New entrant CS","2023","30-39","SEO/HEO","Female","Undeclared","85","[c]","36460","35410"
"New entrant CS","2023","30-39","SEO/HEO","Female","Unknown","525","[c]","37090","36000"
"New entrant CS","2023","30-39","SEO/HEO","Male","Heterosexual / straight","855","[c]","37670","37420"
"New entrant CS","2023","30-39","SEO/HEO","Male","LGBO","110","[c]","36690","35580"
"New entrant CS","2023","30-39","SEO/HEO","Male","Undeclared","80","[c]","38250","37760"
"New entrant CS","2023","30-39","SEO/HEO","Male","Unknown","440","[c]","37340","36320"
"New entrant CS","2023","30-39","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Female","Heterosexual / straight","460","[c]","23600","23640"
"New entrant CS","2023","30-39","Unknown","Female","LGBO","45","[c]","24050","23640"
"New entrant CS","2023","30-39","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Female","Unknown","175","[c]","22870","23640"
"New entrant CS","2023","30-39","Unknown","Male","Heterosexual / straight","125","[c]","26190","23640"
"New entrant CS","2023","30-39","Unknown","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Male","Unknown","85","[c]","25800","23640"
"New entrant CS","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","AA/AO","Female","Heterosexual / straight","1045","[c]","23210","22400"
"New entrant CS","2023","40-49","AA/AO","Female","LGBO","70","[c]","24120","22520"
"New entrant CS","2023","40-49","AA/AO","Female","Undeclared","55","[c]","23310","22400"
"New entrant CS","2023","40-49","AA/AO","Female","Unknown","980","[c]","23500","22400"
"New entrant CS","2023","40-49","AA/AO","Male","Heterosexual / straight","790","[c]","25440","23230"
"New entrant CS","2023","40-49","AA/AO","Male","LGBO","40","[c]","24670","22520"
"New entrant CS","2023","40-49","AA/AO","Male","Undeclared","35","[c]","24470","22520"
"New entrant CS","2023","40-49","AA/AO","Male","Unknown","610","[c]","24860","22520"
"New entrant CS","2023","40-49","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","EO","Female","Heterosexual / straight","470","[c]","27870","27860"
"New entrant CS","2023","40-49","EO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","EO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","EO","Female","Unknown","380","[c]","27440","26910"
"New entrant CS","2023","40-49","EO","Male","Heterosexual / straight","325","[c]","27710","27260"
"New entrant CS","2023","40-49","EO","Male","LGBO","40","[c]","28130","28120"
"New entrant CS","2023","40-49","EO","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","EO","Male","Unknown","330","[c]","27580","26780"
"New entrant CS","2023","40-49","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","G6/G7","Female","Heterosexual / straight","385","[c]","58590","55200"
"New entrant CS","2023","40-49","G6/G7","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","G6/G7","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","G6/G7","Female","Unknown","135","[c]","61360","57280"
"New entrant CS","2023","40-49","G6/G7","Male","Heterosexual / straight","360","[c]","60170","56430"
"New entrant CS","2023","40-49","G6/G7","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","G6/G7","Male","Undeclared","35","[c]","55050","52530"
"New entrant CS","2023","40-49","G6/G7","Male","Unknown","145","[c]","61290","58920"
"New entrant CS","2023","40-49","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","SCS level","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","SCS level","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","SCS level","Male","Heterosexual / straight","35","[c]","98100","93500"
"New entrant CS","2023","40-49","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","SCS level","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","SEO/HEO","Female","Heterosexual / straight","750","[c]","38420","37790"
"New entrant CS","2023","40-49","SEO/HEO","Female","LGBO","30","[c]","38240","37830"
"New entrant CS","2023","40-49","SEO/HEO","Female","Undeclared","50","[c]","39680","39110"
"New entrant CS","2023","40-49","SEO/HEO","Female","Unknown","305","[c]","37920","37680"
"New entrant CS","2023","40-49","SEO/HEO","Male","Heterosexual / straight","640","[c]","38360","38000"
"New entrant CS","2023","40-49","SEO/HEO","Male","LGBO","35","[c]","38900","40000"
"New entrant CS","2023","40-49","SEO/HEO","Male","Undeclared","45","[c]","38490","37560"
"New entrant CS","2023","40-49","SEO/HEO","Male","Unknown","280","[c]","38120","37680"
"New entrant CS","2023","40-49","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Female","Heterosexual / straight","270","[c]","24270","23640"
