"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","Female","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","Male","35","35","44470","44340"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","Female","200","180","31290","28070"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","Male","170","165","34740","34870"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","Female","45","45","48920","48090"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","Male","100","100","49410","47780"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","Female","265","255","41930","38430"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","Male","670","660","42920","41070"
"In post","2023","Department for Business, Energy and Industrial Strategy","Economics","London","Female","100","95","48420","45300"
"In post","2023","Department for Business, Energy and Industrial Strategy","Economics","London","Male","135","135","49960","47220"
"In post","2023","Department for Business, Energy and Industrial Strategy","Economics","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Economics","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","London","Female","75","70","52150","57710"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","London","Male","75","75","54300","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Outside London","Female","110","105","39420","37610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Finance","Outside London","Male","90","90","39020","36930"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","London","Female","85","80","50020","50080"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","London","Male","40","40","54120","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","Female","215","200","39050","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","Male","75","70","40740","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","London","Male","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Internal Audit","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","International Trade","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","International Trade","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","Female","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","Male","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","London","Female","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","London","Male","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Outside London","Female","70","65","48370","44100"
"In post","2023","Department for Business, Energy and Industrial Strategy","Legal","Outside London","Male","40","35","53260","53260"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Female","370","350","41730","37440"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Male","290","285","48750","44010"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","Female","1985","1800","30150","26660"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","Male","1435","1380","32600","29240"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","Female","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Delivery","Overseas","Male","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Research","London","Male","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Other","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Other","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Other","Outside London","Female","195","180","36520","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Other","Outside London","Male","130","130","36870","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Policy","London","Female","1970","1905","51630","54710"
"In post","2023","Department for Business, Energy and Industrial Strategy","Policy","London","Male","1955","1930","53380","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy","Policy","Outside London","Female","580","560","43370","39120"
"In post","2023","Department for Business, Energy and Industrial Strategy","Policy","Outside London","Male","565","560","47130","43470"
"In post","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Female","65","65","50270","53400"
"In post","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Male","70","65","53260","54710"
"In post","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","Female","170","160","42530","43640"
"In post","2023","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","Male","125","125","44850","45150"
"In post","2023","Department for Business, Energy and Industrial Strategy","Property","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Property","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","Female","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","Male","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","Female","330","295","41770","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","Male","800","760","44930","42910"
"In post","2023","Department for Business, Energy and Industrial Strategy","Security","London","Female","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Security","London","Male","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Security","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Security","Outside London","Male","30","30","46720","44640"
"In post","2023","Department for Business, Energy and Industrial Strategy","Social Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Social Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
