"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Ministry of Justice","Undeclared","1290","1235","32830","31670"
"In post","2023","30-39","Ministry of Justice","Unknown","3440","3250","31440","29890"
"In post","2023","30-39","National Crime Agency","Heterosexual / straight","1115","1090","40480","38640"
"In post","2023","30-39","National Crime Agency","LGBO","90","85","38610","38310"
"In post","2023","30-39","National Crime Agency","Undeclared","100","95","41150","38310"
"In post","2023","30-39","National Crime Agency","Unknown","105","100","42500","38640"
"In post","2023","30-39","Northern Ireland Office","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","30-39","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Northern Ireland Office","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","360","350","45950","41050"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","LGBO","35","35","48420","43840"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Undeclared","20","20","[c]","[c]"
"In post","2023","30-39","Office for Standards in Education, Children's Services and Skills","Unknown","20","20","[c]","[c]"
"In post","2023","30-39","Office of Gas and Electricity Markets","Heterosexual / straight","355","350","45830","43650"
"In post","2023","30-39","Office of Gas and Electricity Markets","LGBO","50","50","41810","35780"
"In post","2023","30-39","Office of Gas and Electricity Markets","Undeclared","45","45","47930","47030"
"In post","2023","30-39","Office of Gas and Electricity Markets","Unknown","125","120","50280","48330"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","Heterosexual / straight","70","70","43040","39530"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","Undeclared","10","10","[c]","[c]"
"In post","2023","30-39","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of Rail and Road","Heterosexual / straight","60","60","50250","52890"
"In post","2023","30-39","Office of Rail and Road","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Office of Rail and Road","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","Office of Rail and Road","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Scotland","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Scottish Government","Heterosexual / straight","3770","3615","40040","37060"
"In post","2023","30-39","Scottish Government","LGBO","510","500","38820","36330"
"In post","2023","30-39","Scottish Government","Undeclared","240","235","42150","38330"
"In post","2023","30-39","Scottish Government","Unknown","2805","2700","34650","31970"
"In post","2023","30-39","The National Archives","Heterosexual / straight","60","60","36130","34940"
"In post","2023","30-39","The National Archives","LGBO","15","15","[c]","[c]"
"In post","2023","30-39","The National Archives","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","The National Archives","Unknown","35","35","35780","35470"
"In post","2023","30-39","UK Export Finance","Heterosexual / straight","95","95","55610","53190"
"In post","2023","30-39","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","UK Export Finance","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","UK Statistics Authority","Heterosexual / straight","1045","975","38410","37760"
"In post","2023","30-39","UK Statistics Authority","LGBO","110","105","39550","37760"
"In post","2023","30-39","UK Statistics Authority","Undeclared","60","60","38210","37760"
"In post","2023","30-39","UK Statistics Authority","Unknown","340","315","37130","37760"
"In post","2023","30-39","UK Supreme Court","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","Heterosexual / straight","40","40","50040","46490"
"In post","2023","30-39","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Water Services Regulation Authority","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Welsh Government","Heterosexual / straight","990","940","39620","39690"
"In post","2023","30-39","Welsh Government","LGBO","65","65","43000","40700"
"In post","2023","30-39","Welsh Government","Undeclared","105","100","41430","39690"
"In post","2023","30-39","Welsh Government","Unknown","75","70","42220","39690"
"In post","2023","40-49","Attorney General's Departments","Heterosexual / straight","2000","1850","48970","52020"
"In post","2023","40-49","Attorney General's Departments","LGBO","105","105","50900","52890"
"In post","2023","40-49","Attorney General's Departments","Undeclared","125","120","54660","55710"
"In post","2023","40-49","Attorney General's Departments","Unknown","610","540","51900","55170"
"In post","2023","40-49","Cabinet Office","Heterosexual / straight","1600","1555","57170","56430"
"In post","2023","40-49","Cabinet Office","LGBO","100","100","52970","56000"
"In post","2023","40-49","Cabinet Office","Undeclared","155","150","54080","56430"
"In post","2023","40-49","Cabinet Office","Unknown","405","395","58790","56430"
"In post","2023","40-49","Chancellor's other departments","Heterosexual / straight","90","85","68470","64500"
"In post","2023","40-49","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","Undeclared","30","25","[c]","[c]"
"In post","2023","40-49","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Charity Commission","Heterosexual / straight","85","80","40010","38800"
"In post","2023","40-49","Charity Commission","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Charity Commission","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Charity Commission","Unknown","50","45","42230","38800"
"In post","2023","40-49","Competition and Markets Authority","Heterosexual / straight","185","175","76910","76720"
"In post","2023","40-49","Competition and Markets Authority","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Competition and Markets Authority","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","2440","2315","46770","43090"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","LGBO","130","130","50410","45670"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Undeclared","335","315","47200","43870"
"In post","2023","40-49","Department for Business, Energy and Industrial Strategy","Unknown","465","440","41770","37530"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Heterosexual / straight","240","230","57860","57270"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","LGBO","25","25","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Department for Digital, Culture, Media and Sport","Unknown","25","25","[c]","[c]"
"In post","2023","40-49","Department for Education","Heterosexual / straight","1725","1630","49440","51360"
"In post","2023","40-49","Department for Education","LGBO","115","115","50280","51360"
"In post","2023","40-49","Department for Education","Undeclared","155","145","49060","51360"
"In post","2023","40-49","Department for Education","Unknown","245","230","50200","51360"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Heterosexual / straight","2525","2370","39170","37300"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","LGBO","135","130","43820","40260"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Undeclared","300","285","37930","37300"
"In post","2023","40-49","Department for Environment, Food and Rural Affairs","Unknown","545","505","37480","34180"
"In post","2023","40-49","Department for International Trade","Heterosexual / straight","390","380","54700","55370"
"In post","2023","40-49","Department for International Trade","LGBO","30","30","61020","56450"
"In post","2023","40-49","Department for International Trade","Undeclared","30","30","57160","55430"
"In post","2023","40-49","Department for International Trade","Unknown","130","130","56200","55370"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","Heterosexual / straight","805","765","51490","49700"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","LGBO","50","50","58380","58940"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","Undeclared","70","70","52710","50310"
"In post","2023","40-49","Department for Levelling Up, Housing and Communities","Unknown","80","75","48620","41860"
"In post","2023","40-49","Department for Transport","Heterosexual / straight","2600","2455","37720","31660"
"In post","2023","40-49","Department for Transport","LGBO","165","160","40670","31660"
"In post","2023","40-49","Department for Transport","Undeclared","675","620","32050","27400"
"In post","2023","40-49","Department for Transport","Unknown","505","480","35890","27400"
"In post","2023","40-49","Department for Work and Pensions","Heterosexual / straight","14155","12915","31210","28120"
"In post","2023","40-49","Department for Work and Pensions","LGBO","810","775","31460","28120"
"In post","2023","40-49","Department for Work and Pensions","Undeclared","1535","1405","30260","28120"
"In post","2023","40-49","Department for Work and Pensions","Unknown","3605","3120","29300","28120"
"In post","2023","40-49","Department of Health and Social Care","Heterosexual / straight","1515","1440","52550","50830"
"In post","2023","40-49","Department of Health and Social Care","LGBO","105","100","58160","54690"
"In post","2023","40-49","Department of Health and Social Care","Undeclared","360","340","53830","52420"
"In post","2023","40-49","Department of Health and Social Care","Unknown","510","485","49550","47380"
"In post","2023","40-49","Estyn","Heterosexual / straight","30","30","58850","63900"
"In post","2023","40-49","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","Heterosexual / straight","300","295","42970","38670"
"In post","2023","40-49","Food Standards Agency","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Food Standards Agency","Undeclared","35","35","49270","53110"
"In post","2023","40-49","Food Standards Agency","Unknown","60","60","37810","30750"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","Heterosexual / straight","1490","1445","54320","55850"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","LGBO","90","90","56150","57220"
"In post","2023","40-49","Foreign, Commonwealth and Development Office","Undeclared","30","25","[c]","[c]"
