"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Commercial","AA/AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Commercial","EO","45","45","28170","28120"
"In post","2023","Undeclared","Commercial","G6/G7","175","170","65610","65410"
"In post","2023","Undeclared","Commercial","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Commercial","SEO/HEO","230","220","40420","39250"
"In post","2023","Undeclared","Commercial","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Communications","AA/AO","15","15","[c]","[c]"
"In post","2023","Undeclared","Communications","EO","35","35","29300","28060"
"In post","2023","Undeclared","Communications","G6/G7","40","40","60330","59590"
"In post","2023","Undeclared","Communications","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Communications","SEO/HEO","105","100","39740","39840"
"In post","2023","Undeclared","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","AA/AO","70","65","23360","22520"
"In post","2023","Undeclared","Counter Fraud","EO","245","230","28950","28120"
"In post","2023","Undeclared","Counter Fraud","G6/G7","20","20","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","SEO/HEO","140","135","37100","35000"
"In post","2023","Undeclared","Digital, Data and Technology","AA/AO","35","35","23450","22500"
"In post","2023","Undeclared","Digital, Data and Technology","EO","175","165","29210","28120"
"In post","2023","Undeclared","Digital, Data and Technology","G6/G7","385","380","59820","57970"
"In post","2023","Undeclared","Digital, Data and Technology","SCS level","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data and Technology","SEO/HEO","640","625","39190","38680"
"In post","2023","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Economics","AA/AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Economics","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Economics","G6/G7","60","60","61220","59370"
"In post","2023","Undeclared","Economics","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Economics","SEO/HEO","60","60","36590","36370"
"In post","2023","Undeclared","Finance","AA/AO","35","35","23070","22500"
"In post","2023","Undeclared","Finance","EO","85","80","28470","27740"
"In post","2023","Undeclared","Finance","G6/G7","135","130","62060","60150"
"In post","2023","Undeclared","Finance","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Finance","SEO/HEO","250","235","39430","38470"
"In post","2023","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Geography","EO","15","10","[c]","[c]"
"In post","2023","Undeclared","Geography","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Geography","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Human Resources","AA/AO","70","65","22640","22220"
"In post","2023","Undeclared","Human Resources","EO","175","170","28820","27740"
"In post","2023","Undeclared","Human Resources","G6/G7","130","130","58660","56100"
"In post","2023","Undeclared","Human Resources","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","SEO/HEO","315","305","38330","37720"
"In post","2023","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","EO","130","120","29680","28480"
"In post","2023","Undeclared","Intelligence Analysis","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","SEO/HEO","105","100","38720","38080"
"In post","2023","Undeclared","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","G6/G7","20","15","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","G6/G7","30","30","[c]","[c]"
"In post","2023","Undeclared","International Trade","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","International Trade","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","AA/AO","30","25","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","EO","40","40","28410","27470"
"In post","2023","Undeclared","Knowledge and Information Management","G6/G7","20","15","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","SEO/HEO","55","55","38410","36930"
"In post","2023","Undeclared","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","AA/AO","20","15","[c]","[c]"
"In post","2023","Undeclared","Legal","EO","65","60","29720","28130"
"In post","2023","Undeclared","Legal","G6/G7","205","190","64930","65650"
"In post","2023","Undeclared","Legal","SCS level","20","20","[c]","[c]"
"In post","2023","Undeclared","Legal","SEO/HEO","175","165","39620","39450"
"In post","2023","Undeclared","Medicine","AA/AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Medicine","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Medicine","G6/G7","50","45","72870","77030"
"In post","2023","Undeclared","Medicine","SCS level","70","65","132760","126830"
"In post","2023","Undeclared","Medicine","SEO/HEO","40","35","41800","40590"
"In post","2023","Undeclared","Operational Delivery","AA/AO","6715","5930","25630","23230"
"In post","2023","Undeclared","Operational Delivery","EO","4430","4085","29970","28120"
"In post","2023","Undeclared","Operational Delivery","G6/G7","690","675","61040","58970"
"In post","2023","Undeclared","Operational Delivery","SCS level","70","70","92150","85000"
"In post","2023","Undeclared","Operational Delivery","SEO/HEO","2870","2745","39050","38010"
"In post","2023","Undeclared","Operational Delivery","Unknown","885","820","31750","29050"
"In post","2023","Undeclared","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Other","AA/AO","300","280","21550","21690"
"In post","2023","Undeclared","Other","EO","145","135","28390","28120"
"In post","2023","Undeclared","Other","G6/G7","50","45","60530","59510"
"In post","2023","Undeclared","Other","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Other","SEO/HEO","175","165","38680","37910"
"In post","2023","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","G6/G7","30","20","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Policy","AA/AO","35","35","24600","25540"
"In post","2023","Undeclared","Policy","EO","110","105","28990","28850"
"In post","2023","Undeclared","Policy","G6/G7","700","685","59810","57700"
"In post","2023","Undeclared","Policy","SCS level","90","90","86170","78740"
"In post","2023","Undeclared","Policy","SEO/HEO","735","720","38390","38100"
"In post","2023","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","AA/AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","EO","50","45","28550","28100"
"In post","2023","Undeclared","Project Delivery","G6/G7","270","265","59890","57970"
"In post","2023","Undeclared","Project Delivery","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","SEO/HEO","415","400","39040","39190"
"In post","2023","Undeclared","Project Delivery","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","Property","AA/AO","60","55","21540","21990"
"In post","2023","Undeclared","Property","EO","100","90","28460","27810"
"In post","2023","Undeclared","Property","G6/G7","80","75","59390","58970"
"In post","2023","Undeclared","Property","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Property","SEO/HEO","225","210","39930","39140"
"In post","2023","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Psychology","AA/AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Psychology","EO","30","25","[c]","[c]"
"In post","2023","Undeclared","Psychology","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Psychology","SEO/HEO","75","70","41700","40900"
"In post","2023","Undeclared","Science and Engineering","AA/AO","75","70","23280","23430"
"In post","2023","Undeclared","Science and Engineering","EO","125","120","28570","28710"
"In post","2023","Undeclared","Science and Engineering","G6/G7","350","335","59560","56770"
"In post","2023","Undeclared","Science and Engineering","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Science and Engineering","SEO/HEO","530","505","39830","40790"
"In post","2023","Undeclared","Science and Engineering","Unknown","50","50","47660","47100"
"In post","2023","Undeclared","Security","AA/AO","335","320","29470","22220"
"In post","2023","Undeclared","Security","EO","105","100","37640","34800"
"In post","2023","Undeclared","Security","G6/G7","45","45","61110","58820"
"In post","2023","Undeclared","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Security","SEO/HEO","150","150","42030","39180"
"In post","2023","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Social Research","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Social Research","SEO/HEO","30","30","39140","39370"
"In post","2023","Undeclared","Statistics","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Statistics","G6/G7","40","40","61480","60490"
"In post","2023","Undeclared","Statistics","SEO/HEO","65","65","38820","38220"
"In post","2023","Undeclared","Tax","AA/AO","45","40","22520","22520"
"In post","2023","Undeclared","Tax","EO","185","170","29320","28130"
"In post","2023","Undeclared","Tax","G6/G7","215","205","62550","57970"
"In post","2023","Undeclared","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Tax","SEO/HEO","390","370","38180","35330"
"In post","2023","Undeclared","Unknown","AA/AO","85","80","24080","23340"
"In post","2023","Undeclared","Unknown","EO","125","120","29230","29100"
"In post","2023","Undeclared","Unknown","G6/G7","160","150","64230","65250"
"In post","2023","Undeclared","Unknown","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","SEO/HEO","270","265","39260","38330"
"In post","2023","Undeclared","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Veterinarian","SEO/HEO","25","20","[c]","[c]"
"In post","2023","Unknown","Commercial","AA/AO","135","130","24510","22920"
"In post","2023","Unknown","Commercial","EO","195","190","27890","27080"
"In post","2023","Unknown","Commercial","G6/G7","330","320","62850","59260"
"In post","2023","Unknown","Commercial","SCS level","45","40","119950","118620"
"In post","2023","Unknown","Commercial","SEO/HEO","705","690","37080","37100"
"In post","2023","Unknown","Commercial","Unknown","35","35","39840","37380"
"In post","2023","Unknown","Communications","AA/AO","40","40","23470","22330"
"In post","2023","Unknown","Communications","EO","120","115","28370","28130"
"In post","2023","Unknown","Communications","G6/G7","250","245","59630","56430"
"In post","2023","Unknown","Communications","SCS level","30","30","[c]","[c]"
