"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Wales","Male","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","West Midlands (England)","Male","20","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Office","Communications","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","London","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","London","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Office","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Other","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Other","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","London","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","London","Male","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","London","Female","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Finance","London","Male","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Human Resources","London","Female","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","London","Female","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","London","Male","10","10","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","London","Female","15","15","[c]","[c]"
"In post","2023","Building Digital UK","Other","London","Male","10","10","[c]","[c]"
"In post","2023","Building Digital UK","Other","North West (England)","Female","10","10","[c]","[c]"
"In post","2023","Building Digital UK","Other","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","Building Digital UK","Other","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","London","Female","35","35","49410","53030"
"In post","2023","Building Digital UK","Project Delivery","London","Male","35","35","53040","53030"
"In post","2023","Building Digital UK","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","North West (England)","Female","15","15","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","North West (England)","Male","15","15","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","London","Female","45","40","55830","56430"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","London","Male","50","50","70880","56430"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","North East (England)","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","North West (England)","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Scotland","Female","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","London","Female","80","80","51180","56430"
"In post","2023","Cabinet Office (excl. agencies)","Communications","London","Male","55","55","54430","49730"
"In post","2023","Cabinet Office (excl. agencies)","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
