"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Home Office","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Yorkshire and The Humber","Female","30","25","[c]","[c]"
"In post","2023","Analysis","Home Office","Yorkshire and The Humber","Male","35","35","41110","39000"
"In post","2023","Analysis","Ministry of Defence","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","East of England","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","London","Female","60","60","46370","45640"
"In post","2023","Analysis","Ministry of Defence","London","Male","80","80","47270","46070"
"In post","2023","Analysis","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","South East (England)","Female","170","160","42370","39890"
"In post","2023","Analysis","Ministry of Defence","South East (England)","Male","450","435","45510","49260"
"In post","2023","Analysis","Ministry of Defence","South West (England)","Female","180","170","41200","39890"
"In post","2023","Analysis","Ministry of Defence","South West (England)","Male","405","400","43860","40510"
"In post","2023","Analysis","Ministry of Defence","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","East of England","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","London","Female","285","275","49860","44170"
"In post","2023","Analysis","Ministry of Justice","London","Male","275","270","48170","43650"
"In post","2023","Analysis","Ministry of Justice","North East (England)","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","North West (England)","Female","20","20","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Wales","Female","15","15","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Wales","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice","Yorkshire and The Humber","Female","30","30","39070","34500"
"In post","2023","Analysis","Ministry of Justice","Yorkshire and The Humber","Male","35","35","41480","37680"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","Female","20","20","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","5","5","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","50","45","41860","40650"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","50","50","41350","40640"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","London","Female","35","35","48220","40000"
"In post","2023","Analysis","Office of Gas and Electricity Markets","London","Male","75","75","50350","47620"
"In post","2023","Analysis","Office of Gas and Electricity Markets","Scotland","Female","20","20","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","Scotland","Male","35","35","46190","42810"
"In post","2023","Analysis","Office of Gas and Electricity Markets","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","London","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","London","Male","20","20","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","South West (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2023","Analysis","Scottish Government","Scotland","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Scottish Government","Scotland","Male","10","10","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","London","Female","5","5","[c]","[c]"
"In post","2023","Analysis","UK Export Finance","London","Male","15","15","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","London","Female","100","95","46580","41510"
"In post","2023","Analysis","UK Statistics Authority","London","Male","75","75","47620","42370"
"In post","2023","Analysis","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","North East (England)","Female","45","45","32340","31560"
"In post","2023","Analysis","UK Statistics Authority","North East (England)","Male","40","40","34410","31560"
"In post","2023","Analysis","UK Statistics Authority","North West (England)","Female","10","10","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","North West (England)","Male","5","5","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Scotland","Female","10","10","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Scotland","Male","5","5","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","South East (England)","Female","305","280","39490","39190"
"In post","2023","Analysis","UK Statistics Authority","South East (England)","Male","215","210","39620","37760"
"In post","2023","Analysis","UK Statistics Authority","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","South West (England)","Female","10","10","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Wales","Female","580","550","38310","37760"
"In post","2023","Analysis","UK Statistics Authority","Wales","Male","470","460","39890","37760"
"In post","2023","Analysis","UK Statistics Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","Analysis","UK Statistics Authority","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Water Services Regulation Authority","London","Female","10","10","[c]","[c]"
"In post","2023","Analysis","Water Services Regulation Authority","London","Male","15","15","[c]","[c]"
"In post","2023","Analysis","Water Services Regulation Authority","West Midlands (England)","Female","10","10","[c]","[c]"
