"Status","Year","Organisation","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","HEO","Female","575","565","34540","34670"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","HEO","Male","535","530","35490","34670"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","Female","170","155","83830","77500"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","Male","175","175","87170","78160"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO","Female","760","745","42360","41360"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO","Male","700","695","42310","41360"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","EO","Female","90","85","28220","27780"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","EO","Male","60","60","27640","27780"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","G6","Female","115","110","65220","64200"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","G6","Male","95","95","65770","64700"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","G7","Female","330","320","54630","53030"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","G7","Male","290","285","54960","53430"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","HEO","Female","355","350","36880","35620"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","HEO","Male","265","265","37200","35620"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","SCS level","Female","60","55","86670","77160"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","SCS level","Male","50","50","87860","81500"
"In post","2023","Department for Education (excl. agencies)","Department for Education","AO","Female","55","50","22960","22020"
"In post","2023","Department for Education (excl. agencies)","Department for Education","AO","Male","20","20","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Department for Education","EO","Female","440","415","27520","26940"
"In post","2023","Department for Education (excl. agencies)","Department for Education","EO","Male","235","235","27610","26940"
"In post","2023","Department for Education (excl. agencies)","Department for Education","G6","Female","455","425","65960","65780"
"In post","2023","Department for Education (excl. agencies)","Department for Education","G6","Male","425","420","66740","66110"
"In post","2023","Department for Education (excl. agencies)","Department for Education","G7","Female","1170","1110","53710","52150"
"In post","2023","Department for Education (excl. agencies)","Department for Education","G7","Male","800","790","53780","52150"
"In post","2023","Department for Education (excl. agencies)","Department for Education","HEO","Female","855","810","32170","31080"
"In post","2023","Department for Education (excl. agencies)","Department for Education","HEO","Male","490","485","32390","31080"
"In post","2023","Department for Education (excl. agencies)","Department for Education","SCS level","Female","160","150","84490","76510"
"In post","2023","Department for Education (excl. agencies)","Department for Education","SCS level","Male","100","100","84600","76510"
"In post","2023","Department for Education (excl. agencies)","Department for Education","SEO","Female","1200","1145","39980","38070"
"In post","2023","Department for Education (excl. agencies)","Department for Education","SEO","Male","750","745","40080","38210"
"In post","2023","Department for Education (excl. agencies)","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Department for Education","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AO","Female","70","60","23470","22150"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AO","Male","45","45","23220","22150"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","Female","340","320","27220","25960"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","Male","200","195","27200","26170"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6","Female","305","290","62680","64110"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6","Male","315","310","62560","62360"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G7","Female","940","895","51970","50530"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G7","Male","835","825","52040","50420"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","HEO","Female","755","725","31960","30840"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","HEO","Male","580","575","32190","31760"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","Female","105","100","83440","76760"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","Male","105","105","84110","78360"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO","Female","975","925","38800","37710"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO","Male","745","735","39100","37820"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Department for International Trade","AO","Female","15","15","[c]","[c]"
"In post","2023","Department for International Trade","Department for International Trade","AO","Male","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Department for International Trade","EO","Female","175","170","29020","29280"
"In post","2023","Department for International Trade","Department for International Trade","EO","Male","125","125","29040","29280"
"In post","2023","Department for International Trade","Department for International Trade","G6","Female","160","155","67580","65980"
"In post","2023","Department for International Trade","Department for International Trade","G6","Male","190","185","68000","66270"
"In post","2023","Department for International Trade","Department for International Trade","G7","Female","480","470","55800","55370"
"In post","2023","Department for International Trade","Department for International Trade","G7","Male","530","530","56670","55500"
"In post","2023","Department for International Trade","Department for International Trade","HEO","Female","360","350","34920","35010"
"In post","2023","Department for International Trade","Department for International Trade","HEO","Male","345","345","35110","35010"
"In post","2023","Department for International Trade","Department for International Trade","SCS level","Female","85","80","83960","77110"
"In post","2023","Department for International Trade","Department for International Trade","SCS level","Male","105","100","91750","80010"
"In post","2023","Department for International Trade","Department for International Trade","SEO","Female","455","445","41980","41550"
"In post","2023","Department for International Trade","Department for International Trade","SEO","Male","505","505","42140","41550"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AO","Female","25","25","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AO","Male","25","25","[c]","[c]"
