"Status","Year","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Defence Electronics and Components Agency","Operational Delivery","Male","40","40","32440","28710"
"In post","2023","Defence Electronics and Components Agency","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Other","Male","25","25","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Project Delivery","Male","10","10","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Property","Male","15","15","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Science and Engineering","Female","20","20","[c]","[c]"
"In post","2023","Defence Electronics and Components Agency","Science and Engineering","Male","225","220","28300","30060"
"In post","2023","Defence Equipment and Support","Commercial","Female","490","455","40310","42620"
"In post","2023","Defence Equipment and Support","Commercial","Male","435","425","43870","42620"
"In post","2023","Defence Equipment and Support","Communications","Female","20","15","[c]","[c]"
"In post","2023","Defence Equipment and Support","Communications","Male","15","15","[c]","[c]"
"In post","2023","Defence Equipment and Support","Digital, Data and Technology","Female","145","135","37470","34150"
"In post","2023","Defence Equipment and Support","Digital, Data and Technology","Male","295","290","39430","35170"
"In post","2023","Defence Equipment and Support","Finance","Female","235","220","40870","34860"
"In post","2023","Defence Equipment and Support","Finance","Male","215","210","40290","32500"
"In post","2023","Defence Equipment and Support","Human Resources","Female","155","145","39080","33570"
"In post","2023","Defence Equipment and Support","Human Resources","Male","50","45","43010","39500"
"In post","2023","Defence Equipment and Support","Operational Delivery","Female","775","725","32970","31920"
"In post","2023","Defence Equipment and Support","Operational Delivery","Male","1760","1725","34120","31920"
"In post","2023","Defence Equipment and Support","Other","Female","750","680","34170","31920"
"In post","2023","Defence Equipment and Support","Other","Male","460","450","42220","38790"
"In post","2023","Defence Equipment and Support","Project Delivery","Female","860","810","38950","38790"
"In post","2023","Defence Equipment and Support","Project Delivery","Male","1285","1255","45180","42230"
"In post","2023","Defence Equipment and Support","Science and Engineering","Female","305","295","41180","42620"
"In post","2023","Defence Equipment and Support","Science and Engineering","Male","2410","2360","41870","42620"
"In post","2023","Defence Equipment and Support","Security","Female","30","30","34460","33300"
"In post","2023","Defence Equipment and Support","Security","Male","40","40","41360","39620"
"In post","2023","Defence Science and Technology Laboratory","Commercial","Female","40","35","33270","30650"
"In post","2023","Defence Science and Technology Laboratory","Commercial","Male","35","35","31560","30650"
"In post","2023","Defence Science and Technology Laboratory","Communications","Female","25","25","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Communications","Male","10","10","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Finance","Female","30","30","39540","39890"
"In post","2023","Defence Science and Technology Laboratory","Finance","Male","20","20","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Human Resources","Female","90","85","37010","34260"
"In post","2023","Defence Science and Technology Laboratory","Human Resources","Male","30","30","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Intelligence Analysis","Female","5","5","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Intelligence Analysis","Male","10","10","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Knowledge and Information Management","Female","25","20","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Knowledge and Information Management","Male","30","30","42050","39890"
"In post","2023","Defence Science and Technology Laboratory","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Legal","Male","5","5","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Operational Delivery","Female","215","200","39490","39890"
"In post","2023","Defence Science and Technology Laboratory","Operational Delivery","Male","205","200","44230","49260"
"In post","2023","Defence Science and Technology Laboratory","Operational Research","Female","105","100","40410","39890"
"In post","2023","Defence Science and Technology Laboratory","Operational Research","Male","200","195","43600","49260"
"In post","2023","Defence Science and Technology Laboratory","Other","Female","200","195","45950","49260"
"In post","2023","Defence Science and Technology Laboratory","Other","Male","310","305","49740","49260"
"In post","2023","Defence Science and Technology Laboratory","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Project Delivery","Female","265","245","38710","39890"
"In post","2023","Defence Science and Technology Laboratory","Project Delivery","Male","195","190","42530","44620"
"In post","2023","Defence Science and Technology Laboratory","Psychology","Female","20","20","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Psychology","Male","10","10","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Science and Engineering","Female","730","685","40660","39890"
"In post","2023","Defence Science and Technology Laboratory","Science and Engineering","Male","2050","1995","43200","39890"
"In post","2023","Defence Science and Technology Laboratory","Security","Female","45","45","37720","39890"
"In post","2023","Defence Science and Technology Laboratory","Security","Male","40","40","44410","39890"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Commercial","Male","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Female","65","65","51180","46410"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Male","50","45","47040","45600"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Female","40","40","48470","46150"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Male","85","85","48830","43560"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Female","100","100","46860","39220"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Male","145","145","47320","40670"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Female","80","75","53930","57920"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Male","75","75","53660","54920"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Female","95","90","48780","50310"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Male","50","50","51040","52720"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","Male","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Female","290","280","45850","41060"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Male","260","255","51750","51810"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","Male","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Female","2390","2315","49750","50610"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Male","2340","2315","51720","54710"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Female","60","60","49190","51990"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Male","45","45","52460","51140"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","Female","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","Male","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","Female","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","Male","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","Female","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","Male","25","25","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Commercial","Female","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Commercial","Male","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Communications","Female","30","30","53510","54010"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Communications","Male","20","20","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Economics","Female","25","25","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Economics","Male","50","50","52230","56760"
