"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Department for International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","G6","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","G7","Heterosexual / straight","40","40","55840","55370"
"In post","2023","Declared disabled","Department for International Trade","G7","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","HEO","Heterosexual / straight","40","40","34700","35010"
"In post","2023","Declared disabled","Department for International Trade","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","SEO","Heterosexual / straight","45","45","41730","41550"
"In post","2023","Declared disabled","Department for International Trade","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","40","40","28980","28850"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","G6","Heterosexual / straight","35","35","66890","64970"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","G6","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","G7","Heterosexual / straight","85","80","53980","54630"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","G7","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","HEO","Heterosexual / straight","75","75","34000","34310"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","SEO","Heterosexual / straight","60","60","40490","40590"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","SEO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","AA","Heterosexual / straight","95","75","19020","19000"
"In post","2023","Declared disabled","Department for Transport","AA","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","AA","Undeclared","70","50","19060","19000"
"In post","2023","Declared disabled","Department for Transport","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","AO","Heterosexual / straight","275","235","22990","22500"
"In post","2023","Declared disabled","Department for Transport","AO","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","AO","Undeclared","110","90","23010","22500"
"In post","2023","Declared disabled","Department for Transport","AO","Unknown","15","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","EO","Heterosexual / straight","250","225","28410","27450"
"In post","2023","Declared disabled","Department for Transport","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","EO","Undeclared","95","80","28200","27450"
"In post","2023","Declared disabled","Department for Transport","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","G6","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","G7","Heterosexual / straight","65","65","55820","55740"
"In post","2023","Declared disabled","Department for Transport","G7","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","HEO","Heterosexual / straight","140","130","33950","33080"
"In post","2023","Declared disabled","Department for Transport","HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","HEO","Undeclared","30","30","33330","32670"
"In post","2023","Declared disabled","Department for Transport","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","SEO","Heterosexual / straight","95","95","43550","43250"
"In post","2023","Declared disabled","Department for Transport","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","SEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","AA","Heterosexual / straight","45","40","21270","21250"
"In post","2023","Declared disabled","Department for Work and Pensions","AA","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","AA","Undeclared","10","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","AA","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","AO","Heterosexual / straight","3835","3215","22000","21690"
"In post","2023","Declared disabled","Department for Work and Pensions","AO","LGBO","380","350","22020","21690"
"In post","2023","Declared disabled","Department for Work and Pensions","AO","Undeclared","655","545","22040","21690"
"In post","2023","Declared disabled","Department for Work and Pensions","AO","Unknown","445","355","22000","21690"
"In post","2023","Declared disabled","Department for Work and Pensions","EO","Heterosexual / straight","6930","6080","28760","28120"
"In post","2023","Declared disabled","Department for Work and Pensions","EO","LGBO","675","635","28730","28120"
"In post","2023","Declared disabled","Department for Work and Pensions","EO","Undeclared","910","795","28730","28120"
"In post","2023","Declared disabled","Department for Work and Pensions","EO","Unknown","565","475","28960","28120"
"In post","2023","Declared disabled","Department for Work and Pensions","G6","Heterosexual / straight","100","95","70560","67900"
"In post","2023","Declared disabled","Department for Work and Pensions","G6","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","G7","Heterosexual / straight","335","315","53660","53190"
"In post","2023","Declared disabled","Department for Work and Pensions","G7","LGBO","35","30","54300","53190"
