"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","National Crime Agency","London","10","10","[c]","[c]"
"In post","2023","Finance","National Crime Agency","Outside London","55","50","39250","38640"
"In post","2023","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Northern Ireland Office","Outside London","10","10","[c]","[c]"
"In post","2023","Finance","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","30","30","43110","33130"
"In post","2023","Finance","Office of Gas and Electricity Markets","London","25","25","44060","43250"
"In post","2023","Finance","Office of Gas and Electricity Markets","Outside London","25","25","48170","48500"
"In post","2023","Finance","Office of Qualifications and Examinations Regulation","Outside London","10","10","[c]","[c]"
"In post","2023","Finance","Office of Rail and Road","London","5","5","[c]","[c]"
"In post","2023","Finance","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Scottish Government","Outside London","165","160","37380","34000"
"In post","2023","Finance","The National Archives","London","10","10","44050","42940"
"In post","2023","Finance","UK Export Finance","London","50","50","51390","42470"
"In post","2023","Finance","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","UK Statistics Authority","Outside London","55","50","40640","37690"
"In post","2023","Finance","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Water Services Regulation Authority","Outside London","20","20","65330","61110"
"In post","2023","Finance","Welsh Government","Outside London","10","10","43640","33600"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","2550","2355","25970","22150"
"In post","2023","Grants Management","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Home Office","London","50","50","52710","59000"
"In post","2023","Grants Management","Home Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","The National Archives","London","5","5","[c]","[c]"
"In post","2023","Human Resources","Attorney General's Departments","London","140","135","42770","36050"
"In post","2023","Human Resources","Attorney General's Departments","Outside London","135","130","36950","32500"
"In post","2023","Human Resources","Cabinet Office","London","335","320","50240","43650"
"In post","2023","Human Resources","Cabinet Office","Outside London","615","575","36430","33020"
"In post","2023","Human Resources","Cabinet Office","Unknown","15","15","48700","50690"
"In post","2023","Human Resources","Chancellor's other departments","London","15","15","46800","46820"
"In post","2023","Human Resources","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Charity Commission","Outside London","20","20","37160","30170"
"In post","2023","Human Resources","Competition and Markets Authority","London","30","30","50080","43960"
"In post","2023","Human Resources","Competition and Markets Authority","Outside London","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","London","120","120","50990","54710"
"In post","2023","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","290","275","39880","37420"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","London","55","50","46790","37120"
"In post","2023","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","20","20","39260","36100"
"In post","2023","Human Resources","Department for Education","London","30","30","55940","56020"
"In post","2023","Human Resources","Department for Education","Outside London","175","165","37850","33370"
"In post","2023","Human Resources","Department for Environment, Food and Rural Affairs","London","60","55","47360","43360"
"In post","2023","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","250","240","43650","39260"
"In post","2023","Human Resources","Department for International Trade","London","105","105","45090","41550"
"In post","2023","Human Resources","Department for International Trade","Outside London","25","25","43860","38050"
"In post","2023","Human Resources","Department for Levelling Up, Housing and Communities","London","35","30","53600","54630"
"In post","2023","Human Resources","Department for Levelling Up, Housing and Communities","Outside London","70","65","37420","33450"
"In post","2023","Human Resources","Department for Transport","London","70","70","50980","47420"
"In post","2023","Human Resources","Department for Transport","Outside London","385","365","36330","32840"
"In post","2023","Human Resources","Department for Work and Pensions","London","255","245","42170","39150"
"In post","2023","Human Resources","Department for Work and Pensions","Outside London","1425","1330","35340","34170"
"In post","2023","Human Resources","Department for Work and Pensions","Unknown","10","10","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","London","185","180","44250","34850"
"In post","2023","Human Resources","Department of Health and Social Care","Outside London","140","135","39890","37060"
"In post","2023","Human Resources","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Outside London","45","40","40520","37720"
"In post","2023","Human Resources","Foreign, Commonwealth and Development Office","London","270","265","50080","44450"
"In post","2023","Human Resources","Foreign, Commonwealth and Development Office","Outside London","100","95","40370","34730"
"In post","2023","Human Resources","Foreign, Commonwealth and Development Office","Overseas","10","10","[c]","[c]"
"In post","2023","Human Resources","HM Land Registry","London","10","10","[c]","[c]"
"In post","2023","Human Resources","HM Land Registry","Outside London","95","85","38270","34850"
"In post","2023","Human Resources","HM Revenue and Customs","London","200","195","56110","49620"
"In post","2023","Human Resources","HM Revenue and Customs","Outside London","1420","1335","39250","35000"
"In post","2023","Human Resources","HM Treasury","London","75","70","48900","53550"
"In post","2023","Human Resources","HM Treasury","Outside London","55","55","35820","30510"
"In post","2023","Human Resources","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","London","310","300","47040","43210"
"In post","2023","Human Resources","Home Office","Outside London","175","165","42220","39190"
"In post","2023","Human Resources","Ministry of Defence","London","270","260","48520","45750"
"In post","2023","Human Resources","Ministry of Defence","Outside London","3815","3690","33760","31920"
"In post","2023","Human Resources","Ministry of Defence","Overseas","235","230","57390","56530"
"In post","2023","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Justice","London","370","365","48820","43650"
"In post","2023","Human Resources","Ministry of Justice","Outside London","1035","995","38650","35030"
"In post","2023","Human Resources","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2023","Human Resources","National Crime Agency","London","45","45","49090","46540"
"In post","2023","Human Resources","National Crime Agency","Outside London","140","135","40350","38640"
"In post","2023","Human Resources","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
