"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","250","240","38680","35940"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Berkshire","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Bournemouth, Christchurch and Poole","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Buckinghamshire","15","15","42450","31730"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Cambridgeshire CC","80","75","34030","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Camden and City of London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Central Bedfordshire","50","50","34880","36990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Central Hampshire","85","85","35800","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Cheshire East","60","60","35870","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Clackmannanshire and Fife","10","10","35900","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Cornwall and Isles of Scilly","10","10","31910","34140"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Dorset","25","25","37870","36920"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20","20","26660","24710"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Glasgow City","15","15","32300","27470"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Herefordshire, County of","60","60","25480","22220"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Hertfordshire CC","45","45","36790","35060"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Hounslow and Richmond upon Thames","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Lancaster and Wyre","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Lincolnshire CC","25","25","28720","25570"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Liverpool","95","95","35840","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","North Hampshire","10","10","32580","34140"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","North Yorkshire CC","25","25","31680","29570"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Overseas","35","35","44460","43300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Oxfordshire CC","20","20","36500","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Plymouth","35","35","29320","27600"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Portsmouth","105","105","35970","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Shropshire","10","10","27200","27300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","South Hampshire","30","30","37980","34470"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Staffordshire CC","120","120","38830","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Telford and Wrekin","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Westminster","110","105","49300","41400"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Wiltshire","395","385","43740","41000"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","York","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","280","270","46150","42030"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Berkshire","15","15","37980","34300"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Bournemouth, Christchurch and Poole","5","5","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Buckinghamshire","120","120","40870","35990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Cambridgeshire CC","50","50","37700","33990"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Camden and City of London","15","15","42770","34940"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Central Bedfordshire","10","10","[c]","[c]"
