"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Science and Engineering","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East Midlands (England)","SEO/HEO","15","15","38250","39300"
"In post","2023","Analysis","Social Research","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","London","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","London","G6/G7","240","230","62090","61530"
"In post","2023","Analysis","Social Research","London","SCS level","10","10","[c]","[c]"
"In post","2023","Analysis","Social Research","London","SEO/HEO","305","300","40660","41550"
"In post","2023","Analysis","Social Research","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North East (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Analysis","Social Research","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North East (England)","SEO/HEO","45","45","35500","33000"
"In post","2023","Analysis","Social Research","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","North West (England)","G6/G7","25","20","57530","57970"
"In post","2023","Analysis","Social Research","North West (England)","SEO/HEO","60","55","38080","38080"
"In post","2023","Analysis","Social Research","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South East (England)","G6/G7","50","45","54150","52490"
"In post","2023","Analysis","Social Research","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South East (England)","SEO/HEO","185","170","35880","37690"
"In post","2023","Analysis","Social Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","South West (England)","G6/G7","10","10","60400","61000"
"In post","2023","Analysis","Social Research","South West (England)","SEO/HEO","25","20","37690","37590"
"In post","2023","Analysis","Social Research","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Wales","G6/G7","70","65","53900","51460"
"In post","2023","Analysis","Social Research","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Wales","SEO/HEO","215","205","36020","39190"
"In post","2023","Analysis","Social Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","West Midlands (England)","SEO/HEO","15","15","36470","36100"
"In post","2023","Analysis","Social Research","Yorkshire and The Humber","G6/G7","35","30","56690","53190"
"In post","2023","Analysis","Social Research","Yorkshire and The Humber","SEO/HEO","70","65","39520","40170"
"In post","2023","Analysis","Statistics","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Analysis","Statistics","East Midlands (England)","SEO/HEO","15","15","38390","38990"
"In post","2023","Analysis","Statistics","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","East of England","SEO/HEO","15","15","41010","41200"
"In post","2023","Analysis","Statistics","London","AA/AO","35","35","24200","23500"
"In post","2023","Analysis","Statistics","London","EO","85","85","30950","30950"
"In post","2023","Analysis","Statistics","London","G6/G7","395","380","62560","61540"
"In post","2023","Analysis","Statistics","London","SCS level","40","40","88810","82980"
"In post","2023","Analysis","Statistics","London","SEO/HEO","625","610","39940","39960"
"In post","2023","Analysis","Statistics","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","North East (England)","EO","10","10","27440","28210"
"In post","2023","Analysis","Statistics","North East (England)","G6/G7","60","55","56100","53190"
"In post","2023","Analysis","Statistics","North East (England)","SEO/HEO","95","95","36980","37760"
"In post","2023","Analysis","Statistics","North West (England)","EO","15","15","27030","27650"
"In post","2023","Analysis","Statistics","North West (England)","G6/G7","50","50","59360","57970"
"In post","2023","Analysis","Statistics","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","North West (England)","SEO/HEO","155","155","37820","37590"
"In post","2023","Analysis","Statistics","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Scotland","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Statistics","Scotland","G6/G7","10","10","54550","51980"
"In post","2023","Analysis","Statistics","Scotland","SEO/HEO","20","20","35980","34250"
"In post","2023","Analysis","Statistics","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","South East (England)","EO","25","25","28310","28970"
"In post","2023","Analysis","Statistics","South East (England)","G6/G7","55","50","56310","55110"
"In post","2023","Analysis","Statistics","South East (England)","SCS level","10","10","83660","73330"
"In post","2023","Analysis","Statistics","South East (England)","SEO/HEO","140","135","36600","36880"
"In post","2023","Analysis","Statistics","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","South West (England)","EO","30","30","27760","27140"
"In post","2023","Analysis","Statistics","South West (England)","G6/G7","45","45","60130","61480"
"In post","2023","Analysis","Statistics","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","South West (England)","SEO/HEO","140","130","38050","38110"
"In post","2023","Analysis","Statistics","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Wales","EO","10","10","25500","24840"
"In post","2023","Analysis","Statistics","Wales","G6/G7","120","115","55020","52490"
"In post","2023","Analysis","Statistics","Wales","SCS level","10","10","84720","73770"
"In post","2023","Analysis","Statistics","Wales","SEO/HEO","175","170","36040","37760"
"In post","2023","Analysis","Statistics","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","West Midlands (England)","EO","10","10","26350","26780"
"In post","2023","Analysis","Statistics","West Midlands (England)","G6/G7","15","15","56320","52150"
"In post","2023","Analysis","Statistics","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","West Midlands (England)","SEO/HEO","40","40","35670","33980"
"In post","2023","Analysis","Statistics","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Yorkshire and The Humber","EO","10","10","27730","28210"
"In post","2023","Analysis","Statistics","Yorkshire and The Humber","G6/G7","75","70","56780","53190"
"In post","2023","Analysis","Statistics","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Yorkshire and The Humber","SEO/HEO","130","125","37300","38120"
"In post","2023","Analysis","Tax","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","London","EO","15","15","27900","28000"
"In post","2023","Analysis","Unknown","London","G6/G7","55","55","62980","60600"
"In post","2023","Analysis","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","London","SEO/HEO","35","35","38580","38460"
"In post","2023","Analysis","Unknown","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Scotland","EO","10","10","[c]","[c]"
"In post","2023","Analysis","Unknown","Scotland","G6/G7","15","15","57830","57120"
"In post","2023","Analysis","Unknown","Scotland","SEO/HEO","20","20","34780","33870"
"In post","2023","Analysis","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","East Midlands (England)","EO","10","10","27420","27270"
"In post","2023","Commercial","Commercial","East Midlands (England)","G6/G7","40","35","62230","56060"
"In post","2023","Commercial","Commercial","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","East Midlands (England)","SEO/HEO","55","55","38630","39160"
"In post","2023","Commercial","Commercial","East of England","AA/AO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","East of England","EO","20","15","27170","27300"
"In post","2023","Commercial","Commercial","East of England","G6/G7","50","45","64200","65500"
"In post","2023","Commercial","Commercial","East of England","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","East of England","SEO/HEO","130","125","37860","39860"
"In post","2023","Commercial","Commercial","London","AA/AO","35","35","24430","23810"
"In post","2023","Commercial","Commercial","London","EO","70","70","29920","29660"
"In post","2023","Commercial","Commercial","London","G6/G7","680","670","66470","66270"
"In post","2023","Commercial","Commercial","London","SCS level","145","140","122520","118620"
"In post","2023","Commercial","Commercial","London","SEO/HEO","470","460","39320","40180"
"In post","2023","Commercial","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North East (England)","EO","10","10","26330","25900"
"In post","2023","Commercial","Commercial","North East (England)","G6/G7","45","45","63020","59390"
"In post","2023","Commercial","Commercial","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","North East (England)","SEO/HEO","60","60","36500","37590"
"In post","2023","Commercial","Commercial","North West (England)","AA/AO","10","10","22430","22510"
"In post","2023","Commercial","Commercial","North West (England)","EO","55","55","26950","26870"
"In post","2023","Commercial","Commercial","North West (England)","G6/G7","225","220","64650","65500"
"In post","2023","Commercial","Commercial","North West (England)","SCS level","20","20","96060","87160"
"In post","2023","Commercial","Commercial","North West (England)","SEO/HEO","325","315","37110","38120"
"In post","2023","Commercial","Commercial","North West (England)","Unknown","15","15","39660","42620"
"In post","2023","Commercial","Commercial","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","G6/G7","10","10","78870","85900"
"In post","2023","Commercial","Commercial","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Overseas","SEO/HEO","15","15","59390","58690"
"In post","2023","Commercial","Commercial","Scotland","AA/AO","55","55","26100","28490"
"In post","2023","Commercial","Commercial","Scotland","EO","55","55","29250","27140"
"In post","2023","Commercial","Commercial","Scotland","G6/G7","85","80","65250","65500"
"In post","2023","Commercial","Commercial","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Scotland","SEO/HEO","150","150","38980","39360"
"In post","2023","Commercial","Commercial","Scotland","Unknown","15","10","38040","33690"
"In post","2023","Commercial","Commercial","South East (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","Commercial","Commercial","South East (England)","EO","100","95","27530","27470"
"In post","2023","Commercial","Commercial","South East (England)","G6/G7","115","115","64070","65410"
