"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","SEO/HEO","Male","40","[c]","38590","39150"
"Leaver Dept.","2023","Undeclared","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","EO","Female","55","[c]","27570","27840"
"Leaver Dept.","2023","Undeclared","White","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","SEO/HEO","Female","80","[c]","35590","34170"
"Leaver Dept.","2023","Undeclared","White","SEO/HEO","Male","55","[c]","36620","35460"
"Leaver Dept.","2023","Undeclared","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SEO/HEO","Female","45","[c]","37210","35650"
"Leaver Dept.","2023","Unknown","Asian","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Female","280","[c]","22640","22180"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Male","230","[c]","22860","22400"
"Leaver Dept.","2023","Unknown","Unknown","EO","Female","255","[c]","28000","27660"
"Leaver Dept.","2023","Unknown","Unknown","EO","Male","225","[c]","27780","27570"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Female","270","[c]","59050","56430"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Male","270","[c]","58690","56430"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Female","835","[c]","34660","32960"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Male","670","[c]","35160","33520"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","AA/AO","Female","50","[c]","23020","22220"
"Leaver Dept.","2023","Unknown","White","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","EO","Female","95","[c]","28030","27080"
"Leaver Dept.","2023","Unknown","White","EO","Male","55","[c]","28600","27450"
"Leaver Dept.","2023","Unknown","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","G6/G7","Female","90","[c]","56110","54700"
"Leaver Dept.","2023","Unknown","White","G6/G7","Male","85","[c]","57410","55720"
"Leaver Dept.","2023","Unknown","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","SEO/HEO","Female","235","[c]","36940","37280"
"Leaver Dept.","2023","Unknown","White","SEO/HEO","Male","145","[c]","36870","37590"
"Leaver Dept.","2023","Unknown","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","AA/AO","Female","65","[c]","22820","21780"
"New entrant CS","2023","Declared disabled","Asian","AA/AO","Male","55","[c]","23240","22400"
"New entrant CS","2023","Declared disabled","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","EO","Female","30","[c]","27610","27740"
"New entrant CS","2023","Declared disabled","Asian","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","SEO/HEO","Female","35","[c]","34790","34180"
"New entrant CS","2023","Declared disabled","Asian","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","AA/AO","Female","35","[c]","25980","24480"
"New entrant CS","2023","Declared disabled","Black","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
