"Status","Year","Profession_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Economics","SEO/HEO","Female","LGBO","30","30","36970","35650"
"In post","2023","Economics","SEO/HEO","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Economics","SEO/HEO","Female","Unknown","60","60","38000","36320"
"In post","2023","Economics","SEO/HEO","Male","Heterosexual / straight","355","355","37490","36200"
"In post","2023","Economics","SEO/HEO","Male","LGBO","40","40","36620","35410"
"In post","2023","Economics","SEO/HEO","Male","Undeclared","35","35","38000","38000"
"In post","2023","Economics","SEO/HEO","Male","Unknown","135","135","37080","36180"
"In post","2023","Economics","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","AA/AO","Female","Heterosexual / straight","460","405","23120","22500"
"In post","2023","Finance","AA/AO","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","AA/AO","Female","Undeclared","45","35","22360","22220"
"In post","2023","Finance","AA/AO","Female","Unknown","150","130","23550","22520"
"In post","2023","Finance","AA/AO","Male","Heterosexual / straight","255","245","23070","22520"
"In post","2023","Finance","AA/AO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Finance","AA/AO","Male","Undeclared","35","30","23060","22520"
"In post","2023","Finance","AA/AO","Male","Unknown","100","95","23510","22920"
"In post","2023","Finance","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","EO","Female","Heterosexual / straight","750","695","28310","27470"
"In post","2023","Finance","EO","Female","LGBO","30","30","27860","28110"
"In post","2023","Finance","EO","Female","Undeclared","85","75","28460","28120"
"In post","2023","Finance","EO","Female","Unknown","135","130","28160","27540"
"In post","2023","Finance","EO","Male","Heterosexual / straight","430","425","28370","28090"
"In post","2023","Finance","EO","Male","LGBO","30","30","28110","28120"
"In post","2023","Finance","EO","Male","Undeclared","50","50","28560","28120"
"In post","2023","Finance","EO","Male","Unknown","100","100","28230","28000"
"In post","2023","Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","G6/G7","Female","Heterosexual / straight","1015","975","59610","58110"
"In post","2023","Finance","G6/G7","Female","LGBO","35","30","57920","58170"
"In post","2023","Finance","G6/G7","Female","Undeclared","90","85","61210","59750"
"In post","2023","Finance","G6/G7","Female","Unknown","165","155","60330","58970"
"In post","2023","Finance","G6/G7","Male","Heterosexual / straight","980","965","60800","59210"
"In post","2023","Finance","G6/G7","Male","LGBO","55","55","60940","59340"
"In post","2023","Finance","G6/G7","Male","Undeclared","110","110","60820","59340"
"In post","2023","Finance","G6/G7","Male","Unknown","165","160","62150","59340"
"In post","2023","Finance","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","SCS level","Female","Heterosexual / straight","115","110","90030","83370"
"In post","2023","Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Finance","SCS level","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Finance","SCS level","Male","Heterosexual / straight","135","135","96310","86460"
"In post","2023","Finance","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Finance","SCS level","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Finance","SCS level","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","SEO/HEO","Female","Heterosexual / straight","1885","1785","38690","38320"
"In post","2023","Finance","SEO/HEO","Female","LGBO","65","65","37650","37640"
"In post","2023","Finance","SEO/HEO","Female","Undeclared","195","180","39320","38470"
"In post","2023","Finance","SEO/HEO","Female","Unknown","310","295","38540","38560"
"In post","2023","Finance","SEO/HEO","Male","Heterosexual / straight","1495","1465","39530","39030"
"In post","2023","Finance","SEO/HEO","Male","LGBO","70","70","38280","37850"
"In post","2023","Finance","SEO/HEO","Male","Undeclared","200","195","40650","40970"
"In post","2023","Finance","SEO/HEO","Male","Unknown","325","320","38690","38470"
"In post","2023","Finance","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Male","Heterosexual / straight","30","30","60090","56460"
"In post","2023","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Geography","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Geography","AA/AO","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Geography","AA/AO","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Geography","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Geography","AA/AO","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Geography","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Geography","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","EO","Female","Heterosexual / straight","40","35","28220","27610"
"In post","2023","Geography","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","EO","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Geography","EO","Female","Unknown","25","20","[c]","[c]"
"In post","2023","Geography","EO","Male","Heterosexual / straight","65","60","28600","27610"
"In post","2023","Geography","EO","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Geography","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Geography","EO","Male","Unknown","35","35","28320","27610"
"In post","2023","Geography","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Geography","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Geography","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Geography","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Geography","G6/G7","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Geography","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Geography","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Geography","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Geography","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","SEO/HEO","Female","Heterosexual / straight","60","55","36960","34370"
"In post","2023","Geography","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","SEO/HEO","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Geography","SEO/HEO","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Geography","SEO/HEO","Male","Heterosexual / straight","120","120","36920","34370"
"In post","2023","Geography","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Geography","SEO/HEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Geography","SEO/HEO","Male","Unknown","35","35","37510","34370"
"In post","2023","Geography","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Geography","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","AA/AO","Female","Heterosexual / straight","675","610","22750","22220"
"In post","2023","Human Resources","AA/AO","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Human Resources","AA/AO","Female","Undeclared","70","65","22460","22220"
"In post","2023","Human Resources","AA/AO","Female","Unknown","135","120","22860","22220"
"In post","2023","Human Resources","AA/AO","Male","Heterosexual / straight","255","245","22680","22220"
"In post","2023","Human Resources","AA/AO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Human Resources","AA/AO","Male","Undeclared","30","30","22860","22220"
"In post","2023","Human Resources","AA/AO","Male","Unknown","65","65","22980","22220"
"In post","2023","Human Resources","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","EO","Female","Heterosexual / straight","1140","1060","28060","27470"
"In post","2023","Human Resources","EO","Female","LGBO","60","60","26800","26890"
"In post","2023","Human Resources","EO","Female","Undeclared","110","105","28300","27470"
"In post","2023","Human Resources","EO","Female","Unknown","195","185","28250","27710"
"In post","2023","Human Resources","EO","Male","Heterosexual / straight","960","935","29310","28130"
"In post","2023","Human Resources","EO","Male","LGBO","45","45","28200","27890"
"In post","2023","Human Resources","EO","Male","Undeclared","155","150","29860","29470"
"In post","2023","Human Resources","EO","Male","Unknown","200","200","29300","28130"
"In post","2023","Human Resources","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","G6/G7","Female","Heterosexual / straight","1470","1410","58900","57370"
"In post","2023","Human Resources","G6/G7","Female","LGBO","70","70","58050","55790"
"In post","2023","Human Resources","G6/G7","Female","Undeclared","90","85","59550","57970"
"In post","2023","Human Resources","G6/G7","Female","Unknown","155","150","59610","57180"
"In post","2023","Human Resources","G6/G7","Male","Heterosexual / straight","570","560","60030","58970"
"In post","2023","Human Resources","G6/G7","Male","LGBO","85","85","59690","57430"
"In post","2023","Human Resources","G6/G7","Male","Undeclared","60","55","59930","59430"
"In post","2023","Human Resources","G6/G7","Male","Unknown","90","90","60560","56650"
"In post","2023","Human Resources","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","SCS level","Female","Heterosexual / straight","140","135","91350","82400"
"In post","2023","Human Resources","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Human Resources","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Human Resources","SCS level","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Human Resources","SCS level","Male","Heterosexual / straight","65","65","91050","85000"
"In post","2023","Human Resources","SCS level","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Human Resources","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Human Resources","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","SEO/HEO","Female","Heterosexual / straight","2950","2795","37720","37680"
"In post","2023","Human Resources","SEO/HEO","Female","LGBO","135","130","36420","35000"
"In post","2023","Human Resources","SEO/HEO","Female","Undeclared","215","205","37760","36210"
"In post","2023","Human Resources","SEO/HEO","Female","Unknown","530","510","41130","38640"
"In post","2023","Human Resources","SEO/HEO","Male","Heterosexual / straight","1495","1465","38610","37680"
"In post","2023","Human Resources","SEO/HEO","Male","LGBO","130","125","37520","37780"
"In post","2023","Human Resources","SEO/HEO","Male","Undeclared","185","180","38740","37880"
"In post","2023","Human Resources","SEO/HEO","Male","Unknown","280","280","41690","38830"
"In post","2023","Human Resources","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Unknown","Female","Heterosexual / straight","50","45","39470","38290"
"In post","2023","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Unknown","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Unknown","Male","Unknown","5","5","[c]","[c]"
