"Status","Year","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","No function","Project Delivery","Outside London","35","[c]","34370","32000"
"New entrant CS","2023","No function","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Psychology","London","15","[c]","31980","31310"
"New entrant CS","2023","No function","Psychology","Outside London","140","[c]","29910","28480"
"New entrant CS","2023","No function","Science and Engineering","London","80","[c]","41430","37850"
"New entrant CS","2023","No function","Science and Engineering","Outside London","765","[c]","33450","32500"
"New entrant CS","2023","No function","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2023","No function","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Statistics","London","20","[c]","25790","23500"
"New entrant CS","2023","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Tax","London","40","[c]","40700","39110"
"New entrant CS","2023","No function","Tax","Outside London","190","[c]","34200","34400"
"New entrant CS","2023","No function","Unknown","London","350","[c]","35670","34190"
"New entrant CS","2023","No function","Unknown","Outside London","445","[c]","27250","22520"
"New entrant CS","2023","No function","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Veterinarian","Outside London","35","[c]","34790","37300"
"New entrant CS","2023","Project Delivery","Communications","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Inspector of Education and Training","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Operational Delivery","London","30","[c]","43050","33500"
"New entrant CS","2023","Project Delivery","Operational Delivery","Outside London","150","[c]","29770","24630"
"New entrant CS","2023","Project Delivery","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Operational Research","Outside London","15","[c]","34560","30650"
"New entrant CS","2023","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Other","Outside London","40","[c]","24740","19180"
"New entrant CS","2023","Project Delivery","Policy","London","25","[c]","38830","39110"
"New entrant CS","2023","Project Delivery","Policy","Outside London","25","[c]","36470","33250"
"New entrant CS","2023","Project Delivery","Project Delivery","London","305","[c]","39420","34850"
"New entrant CS","2023","Project Delivery","Project Delivery","Outside London","995","[c]","37250","33990"
"New entrant CS","2023","Project Delivery","Science and Engineering","London","30","[c]","44890","41190"
"New entrant CS","2023","Project Delivery","Science and Engineering","Outside London","130","[c]","35660","33000"
"New entrant CS","2023","Project Delivery","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Unknown","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Finance","Outside London","20","[c]","41750","39170"
"New entrant CS","2023","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Operational Delivery","Outside London","140","[c]","23460","22520"
"New entrant CS","2023","Property","Other","Outside London","35","[c]","28270","24350"
"New entrant CS","2023","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Property","London","95","[c]","38140","35410"
"New entrant CS","2023","Property","Property","Outside London","580","[c]","32330","27650"
"New entrant CS","2023","Property","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Security","London","65","[c]","37210","34850"
"New entrant CS","2023","Security","Security","Outside London","715","[c]","29390","27500"
"New entrant CS","2023","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","London","15","[c]","31850","29570"
"New entrant CS","2023","Security","Unknown","Outside London","130","[c]","26750","24330"
"New entrant CS","2023","Security","Unknown","Unknown","20","[c]","24330","24330"
"New entrant CS","2023","Unknown","Communications","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Outside London","10","[c]","38720","35690"
"New entrant CS","2023","Unknown","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Outside London","60","[c]","22360","22150"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Outside London","30","[c]","36970","36590"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Outside London","20","[c]","52690","53440"
"New entrant CS","2023","Unknown","Medicine","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Outside London","10","[c]","50210","41700"
"New entrant CS","2023","Unknown","Operational Delivery","London","15","[c]","35900","34480"
"New entrant CS","2023","Unknown","Operational Delivery","Outside London","80","[c]","30980","26900"
"New entrant CS","2023","Unknown","Other","London","15","[c]","28330","27840"
"New entrant CS","2023","Unknown","Other","Outside London","100","[c]","32800","28360"
"New entrant CS","2023","Unknown","Other","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","London","40","[c]","35110","37280"
"New entrant CS","2023","Unknown","Policy","Outside London","85","[c]","33970","32460"
"New entrant CS","2023","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","London","30","[c]","28840","28840"
"New entrant CS","2023","Unknown","Science and Engineering","Outside London","255","[c]","31390","28840"
"New entrant CS","2023","Unknown","Social Research","Outside London","20","[c]","31980","32460"
"New entrant CS","2023","Unknown","Statistics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","London","265","[c]","30530","28840"
"New entrant CS","2023","Unknown","Unknown","Outside London","3455","[c]","31820","29100"
"New entrant CS","2023","Unknown","Unknown","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
