"Status","Year","Age","Disability","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Declared non-disabled","White","Wales","6305","5925","37230","32160"
"In post","2023","40-49","Declared non-disabled","White","West Midlands (England)","3545","3335","37460","33340"
"In post","2023","40-49","Declared non-disabled","White","Yorkshire and The Humber","5075","4730","37860","34170"
"In post","2023","40-49","Undeclared","Asian","East Midlands (England)","25","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Asian","East of England","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Asian","London","210","200","45280","41120"
"In post","2023","40-49","Undeclared","Asian","North East (England)","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Asian","North West (England)","35","35","30770","28120"
"In post","2023","40-49","Undeclared","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Asian","Scotland","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Asian","South East (England)","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","Asian","South West (England)","10","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Asian","Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Asian","West Midlands (England)","70","60","31280","28120"
"In post","2023","40-49","Undeclared","Asian","Yorkshire and The Humber","35","35","33980","29050"
"In post","2023","40-49","Undeclared","Black","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Black","East of England","10","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Black","London","105","100","39880","36180"
"In post","2023","40-49","Undeclared","Black","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Black","North West (England)","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Black","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Black","South East (England)","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Black","South West (England)","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Black","Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Black","West Midlands (England)","15","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Mixed","East of England","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Mixed","London","40","35","50580","44450"
"In post","2023","40-49","Undeclared","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Mixed","North West (England)","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Mixed","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Mixed","South East (England)","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Mixed","South West (England)","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Mixed","Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Mixed","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","London","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","South East (England)","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","South West (England)","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Undeclared","East Midlands (England)","80","80","37230","35000"
"In post","2023","40-49","Undeclared","Undeclared","East of England","95","90","37530","34300"
"In post","2023","40-49","Undeclared","Undeclared","London","395","385","50580","45670"
"In post","2023","40-49","Undeclared","Undeclared","North East (England)","120","110","34630","31050"
"In post","2023","40-49","Undeclared","Undeclared","North West (England)","220","215","36240","34170"
"In post","2023","40-49","Undeclared","Undeclared","Northern Ireland","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Undeclared","Overseas","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Undeclared","Scotland","95","90","34320","31270"
"In post","2023","40-49","Undeclared","Undeclared","South East (England)","165","160","37760","33700"
"In post","2023","40-49","Undeclared","Undeclared","South West (England)","165","160","42140","39460"
"In post","2023","40-49","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","Undeclared","Wales","125","120","37820","33840"
"In post","2023","40-49","Undeclared","Undeclared","West Midlands (England)","95","90","37950","34550"
"In post","2023","40-49","Undeclared","Undeclared","Yorkshire and The Humber","140","135","37220","34110"
"In post","2023","40-49","Undeclared","Unknown","East Midlands (England)","20","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","East of England","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","London","105","100","47640","43650"
"In post","2023","40-49","Undeclared","Unknown","North East (England)","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","North West (England)","45","40","33850","32920"
"In post","2023","40-49","Undeclared","Unknown","Northern Ireland","5","5","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","Scotland","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","South East (England)","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","South West (England)","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","Wales","20","20","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","West Midlands (England)","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","Unknown","Yorkshire and The Humber","45","40","39660","37820"
"In post","2023","40-49","Undeclared","White","East Midlands (England)","215","205","34060","32920"
"In post","2023","40-49","Undeclared","White","East of England","220","200","33530","32920"
"In post","2023","40-49","Undeclared","White","London","530","510","53210","53200"
"In post","2023","40-49","Undeclared","White","North East (England)","290","270","32650","28880"
"In post","2023","40-49","Undeclared","White","North West (England)","555","530","33640","32000"
"In post","2023","40-49","Undeclared","White","Northern Ireland","45","40","31820","28130"
"In post","2023","40-49","Undeclared","White","Overseas","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","White","Scotland","235","225","36340","31270"
"In post","2023","40-49","Undeclared","White","South East (England)","420","395","37250","34300"
"In post","2023","40-49","Undeclared","White","South West (England)","410","385","38930","35460"
"In post","2023","40-49","Undeclared","White","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Undeclared","White","Wales","310","290","32600","28130"
"In post","2023","40-49","Undeclared","White","West Midlands (England)","260","245","34910","32030"
"In post","2023","40-49","Undeclared","White","Yorkshire and The Humber","360","340","36920","32920"
"In post","2023","40-49","Unknown","Asian","East Midlands (England)","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","Asian","East of England","30","30","[c]","[c]"
"In post","2023","40-49","Unknown","Asian","London","340","330","46560","41950"
"In post","2023","40-49","Unknown","Asian","North East (England)","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Asian","North West (England)","75","70","33420","28650"
"In post","2023","40-49","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Asian","Overseas","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Asian","Scotland","45","45","38310","31210"
"In post","2023","40-49","Unknown","Asian","South East (England)","55","55","36420","31620"
"In post","2023","40-49","Unknown","Asian","South West (England)","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Asian","Wales","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","Asian","West Midlands (England)","100","95","35250","34390"
"In post","2023","40-49","Unknown","Asian","Yorkshire and The Humber","70","65","32760","28130"
"In post","2023","40-49","Unknown","Black","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Black","East of England","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Black","London","155","150","43050","39790"
"In post","2023","40-49","Unknown","Black","North East (England)","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Black","North West (England)","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Black","Overseas","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Black","Scotland","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Black","South East (England)","25","20","[c]","[c]"
"In post","2023","40-49","Unknown","Black","South West (England)","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Black","Wales","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Black","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Black","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Mixed","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Mixed","East of England","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Mixed","London","60","55","53810","54990"
"In post","2023","40-49","Unknown","Mixed","North East (England)","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Mixed","North West (England)","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Mixed","Overseas","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Mixed","Scotland","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Mixed","South East (England)","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Mixed","South West (England)","15","10","[c]","[c]"
"In post","2023","40-49","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Mixed","Wales","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Mixed","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Mixed","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
