"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Communications","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Communications","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Attorney General's Departments","Female","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Attorney General's Departments","Male","10","10","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Department for Work and Pensions","Female","410","360","29100","28120"
"In post","2023","Asian","Counter Fraud","Department for Work and Pensions","Male","275","270","29850","28120"
"In post","2023","Asian","Counter Fraud","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","HM Revenue and Customs","Female","360","335","35200","34370"
"In post","2023","Asian","Counter Fraud","HM Revenue and Customs","Male","390","380","35450","34550"
"In post","2023","Asian","Counter Fraud","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Counter Fraud","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Debt","Department for Work and Pensions","Female","255","205","23300","21690"
"In post","2023","Asian","Debt","Department for Work and Pensions","Male","155","145","22910","21690"
"In post","2023","Asian","Debt","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Debt","HM Revenue and Customs","Female","385","335","24720","22520"
"In post","2023","Asian","Debt","HM Revenue and Customs","Male","300","285","24540","22520"
"In post","2023","Asian","Debt","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Debt","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Debt","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Debt","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Attorney General's Departments","Female","15","10","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Attorney General's Departments","Male","20","20","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Cabinet Office","Female","65","65","47940","43090"
"In post","2023","Asian","Digital, Data & Technology","Cabinet Office","Male","95","95","46580","42480"
"In post","2023","Asian","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Competition and Markets Authority","Female","5","5","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Competition and Markets Authority","Male","10","10","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","25","25","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","50","50","41580","39750"
"In post","2023","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Education","Female","80","80","41450","37880"
"In post","2023","Asian","Digital, Data & Technology","Department for Education","Male","80","80","42560","37590"
"In post","2023","Asian","Digital, Data & Technology","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","30","30","38660","37300"
"In post","2023","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","20","20","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for International Trade","Female","5","5","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for International Trade","Male","10","10","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Female","5","5","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Male","10","10","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Transport","Female","10","10","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Transport","Male","30","30","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department for Work and Pensions","Female","80","80","43780","39660"
"In post","2023","Asian","Digital, Data & Technology","Department for Work and Pensions","Male","175","170","43430","39150"
"In post","2023","Asian","Digital, Data & Technology","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Department of Health and Social Care","Female","35","35","47480","41770"
"In post","2023","Asian","Digital, Data & Technology","Department of Health and Social Care","Male","35","35","46680","41720"
"In post","2023","Asian","Digital, Data & Technology","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Female","5","5","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Male","15","15","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","HM Land Registry","Female","10","10","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","HM Land Registry","Male","15","15","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","HM Revenue and Customs","Female","120","115","39980","35000"
"In post","2023","Asian","Digital, Data & Technology","HM Revenue and Customs","Male","205","205","43440","42140"
"In post","2023","Asian","Digital, Data & Technology","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Home Office","Female","90","85","46440","43210"
"In post","2023","Asian","Digital, Data & Technology","Home Office","Male","115","115","48180","45500"
"In post","2023","Asian","Digital, Data & Technology","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Ministry of Defence","Female","45","45","37260","34300"
"In post","2023","Asian","Digital, Data & Technology","Ministry of Defence","Male","60","60","39380","37940"
"In post","2023","Asian","Digital, Data & Technology","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Ministry of Justice","Female","60","60","46880","43650"
"In post","2023","Asian","Digital, Data & Technology","Ministry of Justice","Male","115","115","49350","51770"
"In post","2023","Asian","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","National Crime Agency","Female","10","10","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","National Crime Agency","Male","10","10","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
