"Status","Year","Disability","Ethnicity","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","White","FCDO Services","Overseas","85","85","42950","42450"
"In post","2023","Declared non-disabled","White","Food Standards Agency","London","75","70","47220","41780"
"In post","2023","Declared non-disabled","White","Food Standards Agency","Outside London","760","730","38050","31730"
"In post","2023","Declared non-disabled","White","Food Standards Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Food Standards Scotland","Outside London","125","125","38530","34730"
"In post","2023","Declared non-disabled","White","Foreign, Commonwealth and Development Office (excl. agencies)","London","1545","1510","54510","54960"
"In post","2023","Declared non-disabled","White","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","245","235","38550","34620"
"In post","2023","Declared non-disabled","White","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","995","995","52870","52400"
"In post","2023","Declared non-disabled","White","Forestry and Land Scotland","Outside London","930","895","34990","33260"
"In post","2023","Declared non-disabled","White","Government Actuary's Department","London","110","105","77990","73760"
"In post","2023","Declared non-disabled","White","Government Actuary's Department","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","White","Government Commercial Organisation","London","360","355","80830","68780"
"In post","2023","Declared non-disabled","White","Government Commercial Organisation","Outside London","550","545","70750","66270"
"In post","2023","Declared non-disabled","White","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Government Internal Audit Agency","London","75","70","56970","54850"
"In post","2023","Declared non-disabled","White","Government Internal Audit Agency","Outside London","185","175","49970","48780"
"In post","2023","Declared non-disabled","White","Government Internal Audit Agency","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","White","Government Legal Department","London","1210","1115","58340","54320"
"In post","2023","Declared non-disabled","White","Government Legal Department","Outside London","145","135","56270","54320"
"In post","2023","Declared non-disabled","White","Government Property Agency","London","60","55","53740","56150"
"In post","2023","Declared non-disabled","White","Government Property Agency","Outside London","160","160","51710","51020"
"In post","2023","Declared non-disabled","White","HM Courts and Tribunals Service","London","1285","1195","35440","29660"
"In post","2023","Declared non-disabled","White","HM Courts and Tribunals Service","Outside London","6830","6050","26880","21780"
"In post","2023","Declared non-disabled","White","HM Courts and Tribunals Service","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","White","HM Crown Prosecution Service Inspectorate","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","White","HM Crown Prosecution Service Inspectorate","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","White","HM Land Registry","London","170","155","45130","38410"
"In post","2023","Declared non-disabled","White","HM Land Registry","Outside London","3240","2860","33720","32690"
"In post","2023","Declared non-disabled","White","HM Prison and Probation Service","London","2405","2315","40970","36740"
"In post","2023","Declared non-disabled","White","HM Prison and Probation Service","Outside London","33680","31860","32030","30810"
"In post","2023","Declared non-disabled","White","HM Prison and Probation Service","Unknown","40","40","28680","28880"
"In post","2023","Declared non-disabled","White","HM Revenue and Customs (excl. agencies)","London","3380","3210","51620","45950"
"In post","2023","Declared non-disabled","White","HM Revenue and Customs (excl. agencies)","Outside London","28860","26855","35430","34700"
"In post","2023","Declared non-disabled","White","HM Treasury (excl. agencies)","London","900","885","50910","54090"
"In post","2023","Declared non-disabled","White","HM Treasury (excl. agencies)","Outside London","150","145","39160","30510"
"In post","2023","Declared non-disabled","White","Health and Safety Executive","London","75","75","51980","50600"
"In post","2023","Declared non-disabled","White","Health and Safety Executive","Outside London","1685","1600","43410","40790"
"In post","2023","Declared non-disabled","White","Home Office","London","4495","4265","47530","43210"
"In post","2023","Declared non-disabled","White","Home Office","Outside London","13455","12425","30420","26430"
"In post","2023","Declared non-disabled","White","Home Office","Overseas","75","75","[c]","[c]"
"In post","2023","Declared non-disabled","White","Home Office","Unknown","85","75","29590","27050"
"In post","2023","Declared non-disabled","White","Institute for Apprenticeships and Technical Education","London","50","50","60130","55560"
"In post","2023","Declared non-disabled","White","Institute for Apprenticeships and Technical Education","Outside London","130","130","45710","51460"
"In post","2023","Declared non-disabled","White","Intellectual Property Office","London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","White","Intellectual Property Office","Outside London","975","910","41410","41240"
"In post","2023","Declared non-disabled","White","Legal Aid Agency","London","80","75","48150","44320"
"In post","2023","Declared non-disabled","White","Legal Aid Agency","Outside London","580","545","30050","25830"
"In post","2023","Declared non-disabled","White","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Maritime and Coastguard Agency","Outside London","615","595","37240","32950"
"In post","2023","Declared non-disabled","White","Medicines and Healthcare Products Regulatory Agency","London","195","190","58070","55160"
"In post","2023","Declared non-disabled","White","Medicines and Healthcare Products Regulatory Agency","Outside London","80","80","56440","54990"
"In post","2023","Declared non-disabled","White","Met Office","London","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","White","Met Office","Outside London","1675","1595","40230","39650"
"In post","2023","Declared non-disabled","White","Met Office","Overseas","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","White","Ministry of Defence (excl. agencies)","London","1725","1685","47780","45750"
"In post","2023","Declared non-disabled","White","Ministry of Defence (excl. agencies)","Outside London","18335","17690","33470","29570"
"In post","2023","Declared non-disabled","White","Ministry of Defence (excl. agencies)","Overseas","270","270","53730","46720"
"In post","2023","Declared non-disabled","White","Ministry of Defence (excl. agencies)","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","White","Ministry of Justice (excl. agencies)","London","1680","1630","50930","47620"
"In post","2023","Declared non-disabled","White","Ministry of Justice (excl. agencies)","Outside London","1660","1610","40360","37680"
"In post","2023","Declared non-disabled","White","Ministry of Justice (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","White","National Crime Agency","London","310","300","52570","49200"
"In post","2023","Declared non-disabled","White","National Crime Agency","Outside London","895","860","43200","41960"
"In post","2023","Declared non-disabled","White","National Crime Agency","Overseas","60","60","48940","47380"
"In post","2023","Declared non-disabled","White","National Crime Agency","Unknown","30","30","46520","47380"
"In post","2023","Declared non-disabled","White","National Infrastructure Commission","London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","White","National Infrastructure Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","National Records of Scotland","Outside London","180","170","41030","38330"
"In post","2023","Declared non-disabled","White","National Savings and Investments","London","85","80","56690","49730"
"In post","2023","Declared non-disabled","White","National Savings and Investments","Outside London","50","50","45930","43700"
"In post","2023","Declared non-disabled","White","Northern Ireland Office","London","45","40","56710","55720"
"In post","2023","Declared non-disabled","White","Northern Ireland Office","Outside London","45","45","36640","37680"
"In post","2023","Declared non-disabled","White","Office for Budget Responsibility","London","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","White","Office for Standards in Education, Children's Services and Skills","London","180","175","57970","63600"
"In post","2023","Declared non-disabled","White","Office for Standards in Education, Children's Services and Skills","Outside London","1270","1230","53930","52750"
"In post","2023","Declared non-disabled","White","Office of Gas and Electricity Markets","London","425","420","54390","50000"
"In post","2023","Declared non-disabled","White","Office of Gas and Electricity Markets","Outside London","490","485","40520","35000"
"In post","2023","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","Outside London","205","200","46860","42850"
"In post","2023","Declared non-disabled","White","Office of Rail and Road","London","35","35","58900","57480"
"In post","2023","Declared non-disabled","White","Office of Rail and Road","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","White","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Office of the Public Guardian","Outside London","395","370","26750","25830"
"In post","2023","Declared non-disabled","White","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","White","Office of the Scottish Charity Regulator","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","White","Office of the Secretary of State for Wales","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","White","Office of the Secretary of State for Wales","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","White","Planning Inspectorate","London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","White","Planning Inspectorate","Outside London","590","535","47890","48660"
"In post","2023","Declared non-disabled","White","Queen Elizabeth II Centre","London","30","30","42800","39000"
"In post","2023","Declared non-disabled","White","Registers of Scotland","Outside London","560","550","37230","32510"
"In post","2023","Declared non-disabled","White","Revenue Scotland","Outside London","40","40","47590","42860"
