"Status","Year","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Government","Outside London","90","90","37680","33120"
"In post","2023","Other ethnicity","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","The National Archives","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","London","15","15","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Welsh Government","Outside London","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","London","140","130","53170","54870"
"In post","2023","Undeclared","Attorney General's Departments","Outside London","95","90","38670","34450"
"In post","2023","Undeclared","Cabinet Office","London","185","185","54880","56430"
"In post","2023","Undeclared","Cabinet Office","Outside London","140","135","44630","40450"
"In post","2023","Undeclared","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","London","20","20","[c]","[c]"
"In post","2023","Undeclared","Chancellor's other departments","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","London","25","25","[c]","[c]"
"In post","2023","Undeclared","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","London","255","250","52830","55120"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","210","195","41550","38000"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","London","40","40","49180","52900"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","London","90","90","51390","55020"
"In post","2023","Undeclared","Department for Education","Outside London","210","205","43470","38110"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","London","70","70","43760","40260"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","520","495","33750","30320"
"In post","2023","Undeclared","Department for International Trade","London","65","65","51210","55370"
"In post","2023","Undeclared","Department for International Trade","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","London","60","55","49730","54630"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","60","55","46850","48660"
"In post","2023","Undeclared","Department for Transport","London","180","175","47550","44570"
"In post","2023","Undeclared","Department for Transport","Outside London","815","770","32790","28590"
"In post","2023","Undeclared","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","London","630","565","33960","32520"
"In post","2023","Undeclared","Department for Work and Pensions","Outside London","3410","3020","29360","28120"
"In post","2023","Undeclared","Department for Work and Pensions","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","London","170","160","51970","46000"
"In post","2023","Undeclared","Department of Health and Social Care","Outside London","180","170","45450","41470"
"In post","2023","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Outside London","25","25","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","London","160","160","52200","45280"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Outside London","55","55","43040","42890"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Overseas","110","110","50710","53970"
"In post","2023","Undeclared","HM Land Registry","London","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","Outside London","215","185","35150","34850"
"In post","2023","Undeclared","HM Revenue and Customs","London","505","480","47090","41630"
"In post","2023","Undeclared","HM Revenue and Customs","Outside London","1995","1835","36290","34700"
"In post","2023","Undeclared","HM Treasury","London","150","145","59340","54290"
"In post","2023","Undeclared","HM Treasury","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Home Office","London","720","675","41560","36310"
"In post","2023","Undeclared","Home Office","Outside London","1095","1000","30910","27650"
"In post","2023","Undeclared","Home Office","Overseas","15","15","[c]","[c]"
"In post","2023","Undeclared","Home Office","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","London","210","205","45280","45340"
"In post","2023","Undeclared","Ministry of Defence","Outside London","2525","2440","38590","36920"
"In post","2023","Undeclared","Ministry of Defence","Overseas","35","35","54290","50000"
"In post","2023","Undeclared","Ministry of Justice","London","570","550","38390","34010"
"In post","2023","Undeclared","Ministry of Justice","Outside London","1840","1715","31220","29840"
"In post","2023","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","London","65","65","45840","42240"
"In post","2023","Undeclared","National Crime Agency","Outside London","125","125","39830","38310"
"In post","2023","Undeclared","National Crime Agency","Overseas","5","5","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Office of Gas and Electricity Markets","London","40","40","52140","51220"
"In post","2023","Undeclared","Office of Gas and Electricity Markets","Outside London","35","35","43640","40370"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","London","15","15","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","Outside London","645","605","41400","37060"
"In post","2023","Undeclared","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","London","20","20","[c]","[c]"
"In post","2023","Undeclared","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Statistics Authority","Outside London","95","85","37210","31660"
"In post","2023","Undeclared","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Water Services Regulation Authority","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Welsh Government","Outside London","240","230","45460","41700"
"In post","2023","Unknown","Attorney General's Departments","London","570","540","53810","54100"
"In post","2023","Unknown","Attorney General's Departments","Outside London","450","410","44130","49050"
"In post","2023","Unknown","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cabinet Office","London","810","795","53770","56200"
"In post","2023","Unknown","Cabinet Office","Outside London","410","395","39540","33020"
"In post","2023","Unknown","Cabinet Office","Unknown","60","60","40070","30130"
