"Status","Year","Disability","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Female","Heterosexual / straight","170","165","35820","34320"
"In post","2023","Declared disabled","Security","Female","LGBO","35","30","34960","34170"
"In post","2023","Declared disabled","Security","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared disabled","Security","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Security","Male","Heterosexual / straight","435","420","34130","30560"
"In post","2023","Declared disabled","Security","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Security","Male","Undeclared","55","55","41060","40880"
"In post","2023","Declared disabled","Security","Male","Unknown","40","40","40430","40880"
"In post","2023","Declared disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Female","Heterosexual / straight","70","65","44350","41160"
"In post","2023","Declared disabled","Social Research","Female","LGBO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Female","Heterosexual / straight","90","85","44720","40950"
"In post","2023","Declared disabled","Statistics","Female","LGBO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Male","Heterosexual / straight","110","105","44600","40280"
"In post","2023","Declared disabled","Statistics","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","Female","Heterosexual / straight","620","565","38330","35000"
"In post","2023","Declared disabled","Tax","Female","LGBO","85","80","38560","35000"
"In post","2023","Declared disabled","Tax","Female","Undeclared","65","60","37410","34700"
"In post","2023","Declared disabled","Tax","Female","Unknown","45","40","36860","35000"
"In post","2023","Declared disabled","Tax","Male","Heterosexual / straight","505","480","39880","35000"
"In post","2023","Declared disabled","Tax","Male","LGBO","75","75","35890","34700"
"In post","2023","Declared disabled","Tax","Male","Undeclared","65","60","41610","36880"
"In post","2023","Declared disabled","Tax","Male","Unknown","60","55","38700","36160"
"In post","2023","Declared disabled","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Female","Heterosexual / straight","1045","980","40320","34730"
"In post","2023","Declared disabled","Unknown","Female","LGBO","245","235","37550","33520"
"In post","2023","Declared disabled","Unknown","Female","Undeclared","100","95","40790","35330"
"In post","2023","Declared disabled","Unknown","Female","Unknown","175","170","34690","30130"
"In post","2023","Declared disabled","Unknown","Male","Heterosexual / straight","655","645","41750","35120"
"In post","2023","Declared disabled","Unknown","Male","LGBO","200","195","40710","34730"
"In post","2023","Declared disabled","Unknown","Male","Undeclared","80","75","42510","34860"
"In post","2023","Declared disabled","Unknown","Male","Unknown","95","90","34370","29840"
"In post","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Female","Heterosexual / straight","2205","2105","45740","40750"
"In post","2023","Declared non-disabled","Commercial","Female","LGBO","80","75","44660","38810"
"In post","2023","Declared non-disabled","Commercial","Female","Undeclared","145","135","42650","41800"
"In post","2023","Declared non-disabled","Commercial","Female","Unknown","200","190","51540","44520"
"In post","2023","Declared non-disabled","Commercial","Male","Heterosexual / straight","1745","1720","52040","43750"
"In post","2023","Declared non-disabled","Commercial","Male","LGBO","100","100","45240","41350"
"In post","2023","Declared non-disabled","Commercial","Male","Undeclared","110","105","47420","40620"
"In post","2023","Declared non-disabled","Commercial","Male","Unknown","205","205","57070","56000"
"In post","2023","Declared non-disabled","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Female","Heterosexual / straight","1305","1225","43990","41060"
"In post","2023","Declared non-disabled","Communications","Female","LGBO","70","70","43640","42100"
"In post","2023","Declared non-disabled","Communications","Female","Undeclared","85","80","43830","40910"
"In post","2023","Declared non-disabled","Communications","Female","Unknown","75","70","44520","42140"
"In post","2023","Declared non-disabled","Communications","Male","Heterosexual / straight","790","785","45070","41410"
"In post","2023","Declared non-disabled","Communications","Male","LGBO","85","85","46650","43860"
"In post","2023","Declared non-disabled","Communications","Male","Undeclared","65","65","43940","40140"
"In post","2023","Declared non-disabled","Communications","Male","Unknown","50","50","39770","40770"
"In post","2023","Declared non-disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Corporate Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Female","Heterosexual / straight","2925","2655","30610","28120"
"In post","2023","Declared non-disabled","Counter Fraud","Female","LGBO","135","130","31410","28120"
"In post","2023","Declared non-disabled","Counter Fraud","Female","Undeclared","250","215","29190","28120"
"In post","2023","Declared non-disabled","Counter Fraud","Female","Unknown","520","430","29780","28120"
"In post","2023","Declared non-disabled","Counter Fraud","Male","Heterosexual / straight","2235","2145","33310","30030"
"In post","2023","Declared non-disabled","Counter Fraud","Male","LGBO","115","110","32350","28130"
"In post","2023","Declared non-disabled","Counter Fraud","Male","Undeclared","190","175","32960","28800"
"In post","2023","Declared non-disabled","Counter Fraud","Male","Unknown","360","325","31950","28120"
"In post","2023","Declared non-disabled","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Female","Heterosexual / straight","4215","4010","44080","40830"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Female","LGBO","275","270","43910","39910"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Female","Undeclared","395","375","44510","41580"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Female","Unknown","325","295","40590","37810"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Male","Heterosexual / straight","7660","7555","45940","42190"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Male","LGBO","380","380","45010","41380"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Male","Undeclared","695","685","44690","41870"
"In post","2023","Declared non-disabled","Digital, Data and Technology","Male","Unknown","590","570","43770","39460"
